the five boxing wizards jump quickly
Basic
0.8 0.8
575.9999 230.4
Began 1279.583 354 352 -0.01041666 0.4861112
Stationary 1279.649 354 352 -0.01041666 0.4861112
Stationary 1279.701 354 352 -0.01041666 0.4861112
Stationary 1279.752 354 352 -0.01041666 0.4861112
Moved 1279.803 367.7655 338.3518 0.01348175 0.4268743
Moved 1279.855 387.3308 316.6692 0.04744932 0.3327657
Moved 1279.908 397 303.5 0.06423608 0.2756077
Moved 1279.96 404.8319 295.1681 0.07783324 0.2394447
Moved 1280.013 414 284 0.09374999 0.1909724
Moved 1280.063 417.5676 278.4324 0.09994372 0.1668073
Moved 1280.114 420.4355 275.5645 0.1049228 0.1543599
Moved 1280.167 433.7977 257.2023 0.1281211 0.07466264
Moved 1280.219 437.5677 249.4324 0.134666 0.04093912
Moved 1280.293 440 244.6294 0.1388889 0.02009299
Moved 1280.343 440 243.7764 0.1388889 0.01639048
Moved 1280.392 409.1074 244 0.08525588 0.01736111
Moved 1280.45 351.9037 269.5481 -0.01405601 0.1282471
Moved 1280.502 310.3993 287.3004 -0.08611229 0.2052967
Moved 1280.554 288.7478 300.1261 -0.1237017 0.2609641
Moved 1280.605 275.8148 308.0617 -0.1461549 0.2954069
Moved 1280.656 262.3976 316.6024 -0.1694485 0.3324755
Moved 1280.705 256.2309 320 -0.1801547 0.3472222
Moved 1280.754 250.9298 323 -0.1893579 0.3602431
Moved 1280.832 245.1556 327 -0.1993827 0.3776042
Moved 1280.881 244 329.0845 -0.2013889 0.3866515
Moved 1280.935 242 330 -0.2048611 0.3906251
Ended 1280.988 242 330 -0.2048611 0.3906251
Began 1281.292 336 205 -0.04166667 -0.1519096
Stationary 1281.348 336 205 -0.04166667 -0.1519096
Stationary 1281.398 336 205 -0.04166667 -0.1519096
Moved 1281.459 368.6303 232.3074 0.01498319 -0.03338814
Moved 1281.515 401.2298 253.9885 0.07157959 0.06071423
Moved 1281.569 439.2678 273.1339 0.1376178 0.1438105
Moved 1281.624 462.3412 282.7804 0.1776756 0.1856788
Moved 1281.676 474.1638 290.0819 0.1982011 0.2173694
Moved 1281.728 487.1525 298.7683 0.2207508 0.255071
Moved 1281.782 500.5087 307.5087 0.2439388 0.2930068
Moved 1281.846 511.1279 314 0.2623748 0.3211807
Moved 1281.898 516.4682 318.4682 0.2716462 0.3405739
Moved 1281.955 518 320.5 0.2743056 0.3493924
Moved 1282.016 518 320 0.2743056 0.3472222
Moved 1282.072 461.016 285.0089 0.1753751 0.1953513
Moved 1282.123 408.4073 253.9043 0.08404047 0.06034852
Moved 1282.176 383 235.5 0.03993057 -0.01953125
Moved 1282.23 363.0143 222.0143 0.005233065 -0.07806302
Moved 1282.281 355.6977 215.3953 -0.00746932 -0.1067913
Moved 1282.337 348.3354 210.3354 -0.02025094 -0.1287523
Moved 1282.418 337.0933 200.0933 -0.03976856 -0.1732062
Moved 1282.47 326.49 190.745 -0.05817715 -0.2137803
Moved 1282.521 321.6151 185.6151 -0.06664041 -0.2360455
Moved 1282.573 319.9411 183.9412 -0.06954667 -0.243311
Moved 1282.625 317.5 183 -0.07378475 -0.2473959
Moved 1282.68 315.8832 183 -0.07659171 -0.2473959
Moved 1282.734 308.1037 196.5284 -0.0900978 -0.1886787
Moved 1282.787 296.186 218.5659 -0.1107881 -0.09303001
Moved 1282.847 281.3303 248.3395 -0.1365794 0.03619565
Moved 1282.901 265.9667 280.0998 -0.1632522 0.1740443
Moved 1282.986 256.128 298.744 -0.1803333 0.2549651
Moved 1283.041 249.3976 310.6024 -0.192018 0.3064337
Moved 1283.097 247.8848 314.1152 -0.1946445 0.3216807
Moved 1283.152 246 318.374 -0.1979167 0.3401648
Moved 1283.204 245 320.3244 -0.1996528 0.3486304
Ended 1283.257 245 320 -0.1996528 0.3472222
Began 1283.611 243 128 -0.203125 -0.4861112
Stationary 1283.673 243 128 -0.203125 -0.4861112
Stationary 1283.733 243 128 -0.203125 -0.4861112
Stationary 1283.786 243 128 -0.203125 -0.4861112
Stationary 1283.84 243 128 -0.203125 -0.4861112
Stationary 1283.896 243 128 -0.203125 -0.4861112
Stationary 1283.949 243 128 -0.203125 -0.4861112
Moved 1284.005 243 141.5 -0.203125 -0.4275171
Moved 1284.056 243 138.0079 -0.203125 -0.4426741
Moved 1284.109 243 139 -0.203125 -0.4383681
Moved 1284.162 243 140 -0.203125 -0.4340278
Stationary 1284.214 243 140 -0.203125 -0.4340278
Moved 1284.266 243 141 -0.203125 -0.4296876
Moved 1284.322 274.4016 165.4016 -0.1486083 -0.3237776
Moved 1284.397 357.5201 215.8107 -0.004305467 -0.1049884
Moved 1284.448 404.0595 240.4357 0.07649221 0.001891057
Moved 1284.5 454.3218 261.2542 0.1637531 0.09224892
Moved 1284.553 477.4335 272.2168 0.2038777 0.1398299
Moved 1284.606 498.4703 285.1028 0.2403999 0.1957586
Moved 1284.66 509.7945 293.7945 0.2600598 0.2334831
Moved 1284.712 516.1006 299.1006 0.271008 0.256513
Moved 1284.767 520.0964 302 0.2779452 0.2690972
Moved 1284.817 522.8345 304 0.2826988 0.2777779
Moved 1284.872 524 306.2352 0.2847222 0.2874795
Moved 1284.951 525 307.2201 0.2864583 0.2917539
Stationary 1285.001 525 307.2201 0.2864583 0.2917539
Moved 1285.049 525 308.1068 0.2864583 0.2956025
Moved 1285.1 505.8216 313.0594 0.2531625 0.3170985
Moved 1285.153 496.3047 317.3477 0.2366401 0.3357103
Moved 1285.208 490.2745 319.7255 0.2261711 0.3460307
Moved 1285.264 488 321.0278 0.2222222 0.3516831
Moved 1285.323 485.6308 321 0.218109 0.3515625
Moved 1285.383 484 321 0.2152778 0.3515625
Moved 1285.435 479.4182 300.6726 0.2073232 0.2633361
Moved 1285.521 470.2372 258.7115 0.191384 0.08121306
Moved 1285.579 462.8852 229.5406 0.1786201 -0.04539649
Moved 1285.629 457.9098 213.6392 0.1699822 -0.1144134
Moved 1285.679 450.2187 198.828 0.1566296 -0.1786978
Moved 1285.731 445 187.2306 0.1475695 -0.2290338
Moved 1285.782 440.9335 180.8671 0.1405095 -0.2566534
Moved 1285.833 438.5 177.5 0.1362847 -0.2712674
Moved 1285.884 436.189 174 0.1322726 -0.2864582
Moved 1285.937 435 172.1672 0.1302084 -0.2944129
Moved 1285.991 433.7518 170.7517 0.1280413 -0.3005567
Moved 1286.077 424.0489 170 0.111196 -0.3038193
Moved 1286.13 400.791 183.1567 0.07081777 -0.2467156
Moved 1286.181 385.8867 193.0566 0.0449422 -0.2037472
Moved 1286.236 369.4726 205.7637 0.01644544 -0.1485952
Moved 1286.286 363.2889 210.7111 0.005709976 -0.1271221
Moved 1286.337 358.9884 214 -0.001756288 -0.1128471
Moved 1286.389 356 217 -0.006944462 -0.09982626
Moved 1286.439 354 219.5 -0.01041666 -0.0889757
Moved 1286.488 353 220 -0.01215279 -0.08680556
Ended 1286.538 353 220 -0.01215279 -0.08680556
Began 1287.146 231 309 -0.2239584 0.2994793
Stationary 1287.209 231 309 -0.2239584 0.2994793
Moved 1287.259 239.6963 297.0426 -0.2088606 0.2475808
