he is just like everyone else
Basic
0.6 0.6
432 326.4
Began 978.9294 414 377 0.125 0.02757353
Stationary 978.974 414 377 0.125 0.02757353
Stationary 979.0111 414 377 0.125 0.02757353
Stationary 979.0493 414 377 0.125 0.02757353
Stationary 979.0869 414 377 0.125 0.02757353
Stationary 979.1235 414 377 0.125 0.02757353
Moved 979.1625 403.7158 385.9892 0.101194 0.05511396
Moved 979.2032 399.304 387 0.09098143 0.05821083
Moved 979.2437 396.5 389.5 0.08449078 0.06587011
Moved 979.2999 389.0237 395.9764 0.06718437 0.08571195
Moved 979.3427 383.6929 403.6141 0.05484471 0.1091119
Moved 979.3817 377.2502 408.7499 0.03993094 0.1248465
Moved 979.4224 367.7363 419.3956 0.01790812 0.1574619
Moved 979.4622 356.1054 434.7891 -0.009015203 0.2046236
Moved 979.5016 349.9651 444.0698 -0.02322887 0.2330568
Moved 979.5589 333.5006 463.4994 -0.06134118 0.2925839
Moved 979.5983 328 470 -0.07407407 0.3125
Moved 979.6383 322.4218 476.5782 -0.08698667 0.332654
Moved 979.678 317.1951 482.8049 -0.09908547 0.3517309
Moved 979.7155 313.7739 487.4522 -0.1070049 0.3659688
Moved 979.7548 305.7607 492.2393 -0.125554 0.3806351
Moved 979.794 300.0073 496.9927 -0.138872 0.3951983
Moved 979.8328 293.0287 499 -0.1550261 0.4013481
Moved 979.8724 287.2738 502.3631 -0.1683476 0.4116517
Moved 979.9101 277.9898 504 -0.1898384 0.4166667
Moved 979.9742 267.9381 505 -0.2131062 0.4197304
Moved 980.0123 264.0648 505 -0.2220721 0.4197304
Moved 980.0508 261.0611 505 -0.2290252 0.4197304
Moved 980.0895 260 505 -0.2314815 0.4197304
Moved 980.1296 259 505 -0.2337963 0.4197304
Ended 980.1686 259 505 -0.2337963 0.4197304
Began 980.8334 504 504 0.3333333 0.4166667
Stationary 980.8818 504 504 0.3333333 0.4166667
Stationary 980.9189 504 504 0.3333333 0.4166667
Stationary 980.957 504 504 0.3333333 0.4166667
Moved 980.9986 489.2333 504 0.2991512 0.4166667
Moved 981.038 482.2156 504 0.2829066 0.4166667
Moved 981.0776 472.2523 504 0.2598433 0.4166667
Moved 981.1174 463.6365 495.8788 0.2398993 0.3917857
Moved 981.1581 450.6775 491.5591 0.2099016 0.3785513
Moved 981.1981 438.8258 485.6086 0.1824672 0.3603206
Moved 981.2372 425.4141 476.9427 0.1514214 0.3337705
Moved 981.276 406.7444 464.163 0.1082048 0.294617
Moved 981.3296 381.5 447.5 0.04976849 0.2435662
Moved 981.3704 353.4858 432.6368 -0.01507913 0.1980294
Moved 981.4078 335.6834 425.0071 -0.05628849 0.1746542
Moved 981.4551 317.1087 415.3696 -0.09928533 0.1451274
Moved 981.4941 302.9423 409.6282 -0.1320781 0.1275374
Moved 981.5351 291.2357 405.1178 -0.1591767 0.1137188
Moved 981.5753 273.711 398.237 -0.1997431 0.09263787
Moved 981.6144 260.224 392.4896 -0.230963 0.07502931
Moved 981.6565 250.1246 389.3749 -0.2543412 0.06548676
Moved 981.697 236.1158 385 -0.2867689 0.05208334
Moved 981.7587 224.3283 381 -0.3140549 0.03982843
Moved 981.8055 218.354 377.354 -0.3278843 0.0286581
Moved 981.8445 214.3428 376 -0.3371694 0.02450971
Moved 981.8851 212 374.4719 -0.3425926 0.01982801
Moved 981.9238 209.1615 373 -0.3491632 0.01531863
Moved 981.9643 207.6245 372 -0.3527211 0.012255
Ended 982.0033 205.251 370.6255 -0.3582152 0.008043869
Began 982.9255 437 358 0.1782407 -0.03063726
Stationary 982.9738 437 358 0.1782407 -0.03063726
Stationary 983.0115 437 358 0.1782407 -0.03063726
Stationary 983.0486 437 358 0.1782407 -0.03063726
Moved 983.0845 428.7122 370.8633 0.1590561 0.008772495
Moved 983.1234 423.4055 387.378 0.1467721 0.05936894
Moved 983.1609 419.8468 397.6126 0.1385343 0.09072491
Moved 983.1981 413.547 410.3589 0.1239514 0.1297761
Moved 983.2368 409.3506 416.9741 0.1142376 0.1500432
Moved 983.2764 405.4287 428.1426 0.105159 0.1842605
Moved 983.3151 404 435.3264 0.1018518 0.2062695
Moved 983.3527 400.528 446.944 0.09381473 0.2418629
Moved 983.3909 401 454.0798 0.09490739 0.2637249
Moved 983.4297 401 465.0333 0.09490739 0.2972833
Moved 983.468 401 471.2185 0.09490739 0.3162331
Moved 983.5063 401 478.1733 0.09490739 0.3375409
Moved 983.5663 401 482.8276 0.09490739 0.3518004
Moved 983.6064 401 484.3309 0.09490739 0.3564059
Stationary 983.6447 401 484 0.09490739 0.3553922
Stationary 983.6814 401 484 0.09490739 0.3553922
Moved 983.718 401 476.5698 0.09490739 0.3326279
Moved 983.757 386.4812 455.1015 0.06129901 0.2668552
Moved 983.7944 369.7463 441.997 0.02256085 0.2267065
Moved 983.8319 340.5996 424.1998 -0.04490837 0.1721806
Moved 983.8682 325.709 415.7818 -0.0793772 0.1463903
Moved 983.9055 304.4757 406.2379 -0.1285285 0.1171504
Moved 983.9629 287.6221 401.6555 -0.1675414 0.1031113
Moved 984.0055 274.793 397.3965 -0.1972385 0.09006277
Moved 984.0431 265.2643 394.4214 -0.2192956 0.08094817
Moved 984.0811 259.0906 392.5453 -0.2335866 0.07519998
Moved 984.1216 250.4706 390.2353 -0.2535402 0.06812283
Moved 984.1629 245.4684 388.7342 -0.2651194 0.06352393
Moved 984.2031 238.8414 387 -0.2804597 0.05821083
Moved 984.2444 233.5 386 -0.2928241 0.05514706
Moved 984.2824 230.5605 385 -0.2996284 0.05208334
Moved 984.3207 226.2493 383 -0.309608 0.04595589
Moved 984.3822 223.9287 382 -0.3149799 0.04289216
Moved 984.4219 224 381 -0.3148148 0.03982843
Moved 984.4616 235.6302 380 -0.287893 0.0367648
Moved 984.4999 253.3821 401.4851 -0.2468007 0.1025892
Moved 984.538 276.9616 426.1539 -0.1922185 0.1781677
Moved 984.5764 290.3351 445.4021 -0.1612614 0.2371388
Moved 984.6176 305.0948 464.1265 -0.1270953 0.2945052
Moved 984.6566 316.6803 475.3401 -0.100277 0.3288608
