he is just like everyone else
Basic
0.4 0.4
288 217.6
Began 1706.605 354 317 -0.02083331 -0.2343749
Stationary 1706.682 354 317 -0.02083331 -0.2343749
Stationary 1706.754 354 317 -0.02083331 -0.2343749
Stationary 1706.833 354 317 -0.02083331 -0.2343749
Stationary 1706.909 354 317 -0.02083331 -0.2343749
Moved 1706.981 345 317 -0.05208336 -0.2343749
Moved 1707.062 345 325 -0.05208336 -0.1976103
Moved 1707.137 345 326 -0.05208336 -0.1930149
Moved 1707.212 345 327 -0.05208336 -0.1884191
Stationary 1707.291 345 327 -0.05208336 -0.1884191
Stationary 1707.362 345 327 -0.05208336 -0.1884191
Stationary 1707.43 345 327 -0.05208336 -0.1884191
Stationary 1707.5 345 327 -0.05208336 -0.1884191
Moved 1707.57 328.8896 337.1104 -0.1080224 -0.1419558
Moved 1707.64 310.7106 355.7192 -0.1711437 -0.05643747
Moved 1707.709 294 386.5 -0.2291667 0.08501846
Moved 1707.779 289.0428 404.9144 -0.2463792 0.1696435
Moved 1707.856 286.2054 419.5892 -0.2562312 0.2370825
Moved 1707.927 284 428 -0.2638889 0.2757353
Moved 1708.037 281.799 433 -0.2715312 0.2987132
Moved 1708.108 281 435 -0.2743056 0.3079045
Moved 1708.175 280 435 -0.2777778 0.3079045
Moved 1708.245 277.8508 435 -0.2852403 0.3079045
Ended 1708.318 278 435 -0.2847222 0.3079045
Began 1708.999 460 483 0.3472223 0.5284926
Stationary 1709.077 460 483 0.3472223 0.5284926
Stationary 1709.143 460 483 0.3472223 0.5284926
Moved 1709.217 448.717 483 0.308045 0.5284926
Moved 1709.292 445 483 0.295139 0.5284926
Moved 1709.366 429.3705 471.3427 0.24087 0.4749203
Moved 1709.445 399.5801 457.645 0.1374309 0.4119717
Moved 1709.523 362.4723 442.7361 0.008584411 0.3434565
Moved 1709.602 329.8447 428.1379 -0.104706 0.276369
Moved 1709.675 303.9399 413.47 -0.194653 0.2089613
Moved 1709.751 290.1413 404.5707 -0.2425648 0.1680639
Moved 1709.826 283.7596 399.7596 -0.2647237 0.1459541
Moved 1709.9 280.7084 399 -0.275318 0.1424633
Moved 1709.971 278.6043 398 -0.2826239 0.1378677
Moved 1710.051 278 397 -0.2847222 0.1332722
Moved 1710.119 276.9553 397 -0.2883498 0.1332722
