we run the risk of failure
Moved 885.7381 277.5102 460.4898 -0.1909486 0.2833634
Moved 885.7706 273.2147 466.5707 -0.200892 0.3019935
Moved 885.8034 270.5 469.5 -0.2071759 0.3109682
Moved 885.8358 269 473.1951 -0.2106481 0.3222888
Moved 885.8683 264.9341 478.1318 -0.22006 0.3374137
Moved 885.9012 262.0621 482.8758 -0.2267081 0.3519479
Moved 885.9329 258.3204 487.6796 -0.2353695 0.3666656
Moved 885.9661 255.6677 492.3323 -0.24151 0.3809199
Moved 885.9975 253.5 497 -0.2465278 0.3952206
Moved 886.049 250 502.6534 -0.2546296 0.4125412
Moved 886.0804 249.4662 504 -0.2558654 0.4166667
Ended 886.1118 248.5 504 -0.2581019 0.4166667
Began 886.6379 343 467 -0.03935183 0.3033088
Stationary 886.6779 343 467 -0.03935183 0.3033088
Stationary 886.7109 343 467 -0.03935183 0.3033088
Moved 886.7443 332.5641 467 -0.06350905 0.3033088
Moved 886.7775 327.891 475.5545 -0.07432635 0.3295175
Moved 886.8129 324.5722 478.4278 -0.08200883 0.3383205
Moved 886.8463 321.6974 481.3026 -0.08866345 0.3471281
Moved 886.8807 319 486.2471 -0.09490739 0.3622768
Moved 886.9152 315.8757 490.2487 -0.1021397 0.3745363
Moved 886.9493 315 492.9955 -0.1041667 0.3829519
Moved 886.9893 314 495.9847 -0.1064815 0.39211
Moved 887.0222 314 498.8573 -0.1064815 0.4009109
Moved 887.0563 314 500.2949 -0.1064815 0.4053153
Moved 887.088 326.378 503.189 -0.07782867 0.414182
Moved 887.1205 339.4816 504 -0.04749621 0.4166667
Moved 887.1693 366.505 504 0.01505792 0.4166667
Moved 887.2021 376.8048 504 0.03890008 0.4166667
Moved 887.2385 387.2893 504 0.0631696 0.4166667
Moved 887.2767 400.5134 497 0.09378105 0.3952206
Moved 887.3129 407.3336 494.8332 0.1095685 0.3885821
Moved 887.3472 417.1299 491.9567 0.132245 0.3797694
Moved 887.3813 424.7509 490 0.1498863 0.3737745
Moved 887.4158 432.7144 488 0.1683203 0.3676471
Moved 887.45 437.7292 485.2708 0.1799287 0.3592855
Moved 887.4841 442.2076 483.3962 0.1902953 0.3535424
Moved 887.5375 448.1734 480.4133 0.204105 0.3444036
Moved 887.5714 453.8959 476.1041 0.2173516 0.3312014
Moved 887.605 455.7715 474.2285 0.2216932 0.325455
Moved 887.6385 456 472.8765 0.2222222 0.3213128
Moved 887.6716 456 470.8337 0.2222222 0.3150541
Moved 887.7032 448.6921 467.912 0.2053059 0.3061032
Moved 887.7366 434.4122 458.2748 0.1722506 0.2765773
Moved 887.769 400.539 440.2695 0.09384035 0.2214141
Moved 887.8011 379.3627 430.584 0.0448211 0.1917403
Moved 887.833 361.6706 423.0024 0.003867149 0.1685123
Moved 887.8917 333.722 411.9305 -0.06082867 0.1345909
Moved 887.9263 324.1467 407.0489 -0.08299375 0.1196351
Moved 887.9623 316.5 403.5 -0.1006944 0.1087623
Moved 887.9968 310.3381 400.669 -0.1149582 0.100089
Moved 888.0311 301.3553 398 -0.1357516 0.09191177
Moved 888.0656 297.5 397 -0.1446759 0.08884814
Moved 888.0994 291.8695 396 -0.1577096 0.08578432
Moved 888.134 284.1576 394.0525 -0.1755612 0.07981778
Moved 888.1679 274.4847 391.7424 -0.197952 0.07274011
Moved 888.1992 270.2202 391 -0.2078236 0.07046569
Moved 888.2556 265.9146 389 -0.2177903 0.06433833
Moved 888.2909 262.9263 386.9263 -0.2247077 0.05798494
Moved 888.3224 261.0293 386.0293 -0.2290988 0.05523677
Moved 888.3604 259.1574 385 -0.2334319 0.05208334
Moved 888.3936 258 384 -0.2361111 0.04901971
Moved 888.4255 257 383 -0.2384259 0.04595589
Moved 888.4573 257 381.873 -0.2384259 0.04250303
Moved 888.4883 256 380.9963 -0.2407407 0.03981721
Moved 888.5235 271.149 376.2127 -0.2056735 0.02516148
Moved 888.5558 308.3598 367.3645 -0.1195376 -0.001946992
Moved 888.612 350.113 356.6661 -0.02288665 -0.03472384
Moved 888.6483 380.6492 349.9072 0.04779905 -0.05543129
Moved 888.6835 395.8315 348 0.08294334 -0.06127451
Moved 888.7166 410.1826 346 0.1161634 -0.06740196
Moved 888.7496 421.0559 346 0.1413331 -0.06740196
Moved 888.7844 438.3379 346 0.1813377 -0.06740196
Moved 888.8179 447.6128 346 0.2028075 -0.06740196
Moved 888.8535 453.1665 353.5829 0.2156633 -0.04417008
Moved 888.8881 460.983 355.9915 0.2337569 -0.0367907
Moved 888.9243 470.6012 360 0.2560213 -0.0245098
Moved 888.9785 476.2751 364.2751 0.2691554 -0.01141202
Moved 889.0121 480.1483 366.1483 0.2781211 -0.005673054
Moved 889.0475 484.4615 368 0.2881054 0
Moved 889.0818 485.9662 369.9662 0.2915884 0.006023949
Moved 889.1157 487.4069 371.4069 0.2949234 0.01043797
Moved 889.1497 489.3588 372 0.2994416 0.012255
Moved 889.1826 490.5 373 0.3020833 0.01531863
Moved 889.2163 491 374.5 0.3032407 0.01991431
Ended 889.2498 492 374 0.3055556 0.01838245
Began 889.8485 523 469 0.3773148 0.3094364
Stationary 889.8892 523 469 0.3773148 0.3094364
Stationary 889.9203 523 469 0.3773148 0.3094364
Stationary 889.9521 523 469 0.3773148 0.3094364
Stationary 889.9838 523 469 0.3773148 0.3094364
Stationary 890.0157 523 469 0.3773148 0.3094364
Stationary 890.0463 523 469 0.3773148 0.3094364
Stationary 890.0786 523 469 0.3773148 0.3094364
Moved 890.1121 511.0872 469 0.349739 0.3094364
Moved 890.1453 503.4662 469 0.3320978 0.3094364
Moved 890.1794 497 459 0.3171296 0.2787991
Moved 890.2222 484.2017 451.6008 0.2875038 0.25613
Moved 890.2571 471.5588 444.2794 0.258238 0.2336992
Moved 890.2899 450.6889 431.8445 0.2099281 0.195602
Moved 890.3375 419.5179 412.9487 0.1377728 0.1377104
Moved 890.3698 400.0462 399.4616 0.09269962 0.0963897
Moved 890.4031 384.6613 389.235 0.05708645 0.06505836
Moved 890.4398 370.3879 378.5103 0.024046 0.03220072
Moved 890.4755 350.8295 368.1318 -0.02122809 0.0004037221
Moved 890.5103 343.1329 365.0332 -0.03904422 -0.009089451
Moved 890.5454 333.3451 362.1725 -0.06170119 -0.01785372
Moved 890.5783 324.9112 360.3037 -0.08122409 -0.02357922
Moved 890.6114 315.4594 359 -0.1031032 -0.02757344
Moved 890.6579 304.9764 359 -0.1273694 -0.02757344
Moved 890.7111 296.4334 359 -0.1471448 -0.02757344
Moved 890.7536 292.7103 358 -0.1557631 -0.03063726
Ended 890.785 293 358 -0.1550926 -0.03063726
Began 892.4948 382 329 0.05092591 -0.1194852
Stationary 892.5366 382 329 0.05092591 -0.1194852
Stationary 892.5693 382 329 0.05092591 -0.1194852
Stationary 892.6021 382 329 0.05092591 -0.1194852
Moved 892.6365 366.0146 329 0.01392275 -0.1194852
Moved 892.6708 349.5573 329 -0.02417301 -0.1194852
Moved 892.7034 333.5884 337.0823 -0.06113793 -0.09472324
Moved 892.7374 305.5101 339.07 -0.1261341 -0.08863347
Moved 892.7733 287.3259 343.9348 -0.1682271 -0.07372903
Moved 892.8138 264.4948 350.7526 -0.2210768 -0.05284141
Moved 892.8536 249.5656 355.3737 -0.2556351 -0.03868346
Moved 892.887 236 361 -0.287037 -0.02144608
Moved 892.9212 220.4398 368.7068 -0.3230559 0.002165402
Moved 892.9545 212.726 373.8494 -0.3409121 0.01792094
Moved 892.9866 206.4098 377.2951 -0.3555329 0.02847774
Moved 893.0192 202.83 380.17 -0.3638195 0.03728577
Moved 893.0554 200 381.7826 -0.3703704 0.04222618
Moved 893.0897 198 384.0113 -0.375 0.04905425
Moved 893.1228 196.5431 384 -0.3783724 0.04901971
Moved 893.1761 197 385.3745 -0.3773148 0.05323083
Moved 893.2104 209.946 388.7065 -0.3473473 0.06343917
Moved 893.245 251.0797 398.0239 -0.2521303 0.09198507
Moved 893.2797 274.4639 403.866 -0.1980003 0.1098835
Moved 893.3138 296.9528 406.4218 -0.1459426 0.1177139
Moved 893.3483 319.2218 408.3174 -0.09439404 0.1235214
Moved 893.3815 343.4266 410.2038 -0.03836433 0.1293008
Moved 893.4161 360.961 411 0.002224445 0.1317402
Moved 893.4561 375.9782 413 0.03698657 0.1378676
Moved 893.4926 393.0275 415.0092 0.07645249 0.1440232
Moved 893.5487 411.2961 417.324 0.1187409 0.1511153
Moved 893.584 425.8816 421.6272 0.1525037 0.1642991
Moved 893.6213 432.3219 424.1609 0.1674118 0.1720617
Moved 893.6581 444.9443 430.4722 0.1966303 0.1913976
Moved 893.6915 454.0417 437.0417 0.2176892 0.2115248
Moved 893.726 459.5599 441.5599 0.2304628 0.2253675
Moved 893.7594 466.1887 447.4591 0.2458071 0.2434409
Moved 893.7961 474.0386 454.0386 0.2639782 0.2635987
Moved 893.8286 478.1788 457.5894 0.2735621 0.2744774
Moved 893.8605 482.4729 460.4729 0.283502 0.2833116
Moved 893.9114 488.6663 464.6663 0.2978385 0.2961589
Moved 893.9436 492.1402 467.1402 0.30588 0.3037384
Moved 893.9743 496.0676 469.0676 0.3149712 0.3096433
Moved 894.0054 499.9411 470 0.3239378 0.3125
Moved 894.0367 503.8055 471 0.332883 0.3155637
Moved 894.0673 507.3814 471 0.3411607 0.3155637
Moved 894.098 509.1295 471 0.3452072 0.3155637
Moved 894.1282 512.1339 471 0.3521617 0.3155637
Moved 894.1594 515.7563 458.4874 0.360547 0.2772287
Moved 894.1898 519.5499 450.9001 0.3693286 0.2539833
Moved 894.2425 524.2886 435.1343 0.3802976 0.2056811
Moved 894.2751 526.7953 426.0233 0.3861003 0.1777674
Moved 894.3077 530.6696 412.3218 0.3950684 0.1357898
Moved 894.3406 532 401.5 0.3981481 0.1026349
Moved 894.3741 534.4198 391.7406 0.4037496 0.07273474
Moved 894.4125 534 382.1899 0.4027778 0.0434739
Moved 894.4527 534 374.4529 0.4027778 0.01977004
Moved 894.4886 534 365.6482 0.4027778 -0.00720529
Moved 894.5216 534 360.7957 0.4027778 -0.02207205
Moved 894.5547 534 358.0237 0.4027778 -0.03056442
Moved 894.6096 524.0221 357 0.3796808 -0.03370098
Moved 894.6442 508.8004 357 0.3444453 -0.03370098
Moved 894.6774 497.5098 370.3268 0.3183098 0.007128529
Moved 894.7103 488.8878 380.8903 0.2983513 0.0394924
Moved 894.7433 480.2716 390.3046 0.2784064 0.06833512
Moved 894.7764 472.6216 400.3784 0.2606981 0.09919864
Moved 894.8113 461.5 410 0.2349537 0.1286765
Moved 894.846 450.6861 416.5256 0.2099215 0.148669
Moved 894.8789 441.582 424.418 0.1888473 0.1728491
Moved 894.912 434.9642 429.0179 0.1735282 0.1869422
Moved 894.9722 422.1958 442.8042 0.1439718 0.2291795
Moved 895.0065 416.38 449.6199 0.1305093 0.2500611
Moved 895.0424 410.7976 456.2024 0.117587 0.2702279
Moved 895.0764 407.8588 460.1412 0.1107843 0.2822953
Moved 895.1176 404.545 463 0.1031135 0.291054
Moved 895.1499 402.9863 465.0137 0.09950528 0.2972234
Moved 895.183 401.0984 466.9016 0.09513526 0.3030073
Moved 895.2159 396.4435 468.7783 0.08435995 0.308757
Moved 895.2491 390.0478 470.6508 0.06955504 0.3144938
Moved 895.2827 382.4204 472 0.05189906 0.3186275
Moved 895.3398 362.2755 475.9312 0.005267362 0.3306715
Moved 895.3751 349.5 476 -0.02430553 0.3308824
Moved 895.4116 333.781 477 -0.06069213 0.3339461
Moved 895.4492 325.1664 477 -0.08063321 0.3339461
Moved 895.4824 317.5376 477 -0.09829267 0.3339461
Moved 895.5176 307.0531 477 -0.1225623 0.3339461
Moved 895.5519 298.9637 477 -0.1412878 0.3339461
Moved 895.5875 291.5594 477 -0.1584272 0.3339461
Moved 895.622 286.2621 477 -0.1706896 0.3339461
Moved 895.6573 278.9474 477 -0.1876217 0.3339461
Moved 895.7125 273.9552 477 -0.1991777 0.3339461
Moved 895.7532 270.6315 477 -0.2068714 0.3339461
Moved 895.7861 269.626 477 -0.209199 0.3339461
Moved 895.8199 269 477 -0.2106481 0.3339461
Moved 895.8514 267.7828 477 -0.2134656 0.3339461
Moved 895.8832 265.7422 477 -0.2181894 0.3339461
Moved 895.9176 258.5 477 -0.2349537 0.3339461
Moved 895.9504 246.2312 477 -0.2633536 0.3339461
Ended 895.9815 244 477 -0.2685185 0.3339461
PhraseEnd 898.0002
