the five boxing wizards jump quickly
Basic
0.4 0.4
288 115.2
Began 983.1664 360 257 0 0.1475695
Stationary 983.2131 360 257 0 0.1475695
Stationary 983.2542 360 257 0 0.1475695
Moved 983.2923 349.2778 248.6605 -0.03722996 0.07517815
Moved 983.3314 343.246 244.246 -0.05817369 0.03685766
Moved 983.371 338.7567 242.3784 -0.07376127 0.02064626
Moved 983.4109 334.4081 239.4081 -0.08886084 -0.005138186
Moved 983.4505 332.7709 239 -0.09454534 -0.008680291
Moved 983.4895 330.5 239 -0.1024306 -0.008680291
Moved 983.5324 331 239 -0.1006945 -0.008680291
Moved 983.5819 331 249.0116 -0.1006945 0.07822594
Moved 983.6226 339.9651 255.9651 -0.06956548 0.1385859
Moved 983.6635 344.7018 260.7018 -0.05311884 0.179703
Moved 983.7068 352.3069 268.3069 -0.0267122 0.2457195
Moved 983.7685 356.5464 270 -0.01199178 0.2604167
Moved 983.8098 360.8543 270 0.002966374 0.2604167
Moved 983.8513 372.5273 255.6302 0.04349769 0.1356793
Moved 983.8922 382.4359 243.8461 0.07790253 0.03338602
Moved 983.9346 389.0201 232.9799 0.1007643 -0.06093873
Moved 983.9762 390 227.0061 0.1041667 -0.1127943
Moved 984.0172 390 225.1465 0.1041667 -0.1289368
Moved 984.0587 390 225 0.1041667 -0.1302083
Moved 984.1007 368.5341 224 0.02963245 -0.1388886
Moved 984.1429 355.2105 224 -0.01663029 -0.1388886
Moved 984.2088 311.3723 252.2158 -0.1688463 0.1060401
Moved 984.2487 296.3173 263.012 -0.2211205 0.1997572
Moved 984.2877 283.7454 272.2546 -0.264773 0.2799885
Moved 984.3276 279 279.9265 -0.2812501 0.3465838
Moved 984.3671 279 286.3976 -0.2812501 0.4027573
Moved 984.4064 285.4967 294.6242 -0.258692 0.4741688
Ended 984.4458 287 295 -0.2534723 0.4774306
Began 984.6415 368 255 0.02777785 0.1302086
Stationary 984.6896 368 255 0.02777785 0.1302086
Stationary 984.7393 368 255 0.02777785 0.1302086
Moved 984.7787 358.5567 239.5568 -0.005011484 -0.003847281
Moved 984.8182 355.905 235.9049 -0.01421884 -0.03554742
Moved 984.8589 350.603 230.6029 -0.03262863 -0.08157174
Moved 984.9042 347.5 227.5 -0.04340276 -0.108507
Moved 984.9567 344.3701 225.3701 -0.05427055 -0.1269955
