please provide your date of birth
Basic
0.8 0.8
575.9999 230.4
Began 161.8993 592 360 0.4027778 0.5208334
Stationary 161.9166 592 360 0.4027778 0.5208334
Stationary 161.9375 592 360 0.4027778 0.5208334
Stationary 161.9535 592 360 0.4027778 0.5208334
Stationary 161.9681 592 360 0.4027778 0.5208334
Stationary 161.983 592 360 0.4027778 0.5208334
Stationary 161.9979 592 360 0.4027778 0.5208334
Stationary 162.0136 592 360 0.4027778 0.5208334
Stationary 162.0286 592 360 0.4027778 0.5208334
Stationary 162.0446 592 360 0.4027778 0.5208334
Moved 162.0609 592 352.4413 0.4027778 0.4880266
Moved 162.0911 592 344.7972 0.4027778 0.4548493
Moved 162.1093 592 339.2762 0.4027778 0.4308864
Moved 162.1264 581.5 337 0.3845486 0.4210071
Moved 162.1488 584.1528 335.3055 0.3891541 0.4136525
Moved 162.1712 582.3917 330.7834 0.3860968 0.3940255
Moved 162.1901 581.0106 328.0212 0.383699 0.3820367
Moved 162.2097 579.6387 323.9161 0.3813172 0.3642194
Moved 162.2297 576.5092 319.0183 0.375884 0.3429614
Moved 162.2559 571.7068 309.4136 0.3675466 0.3012742
Moved 162.2762 568.8392 304.8392 0.362568 0.2814201
Moved 162.3047 563.3253 296.9879 0.3529953 0.2473434
Moved 162.3218 558.8255 293.5504 0.3451832 0.2324234
Moved 162.3406 547.7277 287.0911 0.3259162 0.2043883
Moved 162.3569 544 283.5 0.3194445 0.1888021
Moved 162.3722 530.8536 277.3201 0.2966208 0.1619795
Moved 162.3884 521.0144 273.149 0.279539 0.1438761
Moved 162.4048 507.7307 269.6827 0.256477 0.1288312
Moved 162.4206 497.8576 267.9797 0.2393362 0.1214396
Moved 162.4358 487.9247 266.5607 0.2220915 0.1152807
Moved 162.4543 482.7447 267 0.2130984 0.1171876
Moved 162.4774 476.0491 267 0.201474 0.1171876
Moved 162.4924 472.2025 267 0.194796 0.1171876
Moved 162.508 464.792 267 0.1819305 0.1171876
Moved 162.5234 456.8367 267 0.1681193 0.1171876
Moved 162.5436 436.5886 273.4114 0.1329664 0.1450147
Moved 162.5617 425.5825 278.5316 0.1138585 0.1672378
Moved 162.5772 408.3792 286.8104 0.08399167 0.2031703
Moved 162.5945 395.582 292.5075 0.06177426 0.2278972
Moved 162.6118 378.3379 299.8552 0.03183655 0.2597885
Moved 162.6275 360.3398 306.7924 0.000589937 0.2898977
Moved 162.6514 328.7091 315.3873 -0.05432443 0.3272017
Moved 162.6674 316.5 318 -0.07552084 0.3385417
Moved 162.6837 303.2018 320.8798 -0.09860807 0.351041
Moved 162.6993 282.7634 323.5649 -0.1340913 0.3626948
Moved 162.7144 271.5916 325.5681 -0.1534868 0.3713892
Moved 162.7299 251.8525 326.7623 -0.187756 0.3765725
Moved 162.7451 235.202 327 -0.2166632 0.3776042
Moved 162.7608 223.2129 328 -0.2374777 0.3819445
Moved 162.7758 212.7545 328 -0.2556345 0.3819445
Moved 162.7905 202.8887 328 -0.2727627 0.3819445
Moved 162.8137 197.2982 328 -0.2824684 0.3819445
Moved 162.8294 193.605 328 -0.2888802 0.3819445
Moved 162.8455 188.549 328 -0.2976579 0.3819445
Moved 162.861 183.0318 328 -0.3072365 0.3819445
Moved 162.8766 180.3692 328 -0.311859 0.3819445
Moved 162.8931 177.4942 328 -0.3168502 0.3819445
Moved 162.9104 171.9586 328 -0.3264607 0.3819445
Moved 162.926 169.1923 316.7693 -0.3312633 0.3332003
Moved 162.9415 166.0229 317.3486 -0.3367658 0.3357146
Moved 162.9572 161.5549 314.3699 -0.3445227 0.3227862
Moved 162.9801 157.4198 311.6132 -0.3517017 0.3108213
Moved 162.9965 155 309 -0.3559028 0.2994793
Moved 163.0115 152.0994 305.0994 -0.3609386 0.2825495
Moved 163.0272 147.9823 299.6431 -0.3680863 0.2588675
Moved 163.0428 146.2775 296.8326 -0.3710459 0.2466696
Moved 163.0584 144.3116 294.3116 -0.374459 0.2357277
Moved 163.074 141.6382 290.4573 -0.3791004 0.218999
Moved 163.0898 135.1687 283.6024 -0.3903322 0.1892466
Moved 163.1053 130.1527 277.2037 -0.3990403 0.1614743
Moved 163.1203 125.997 272.997 -0.4062552 0.1432163
Moved 163.1439 122.9061 268.9061 -0.4116214 0.1254608
Moved 163.1624 121.5205 267.5205 -0.4140269 0.1194468
Moved 163.1782 120.608 268 -0.4156111 0.1215278
Moved 163.1964 121 267 -0.4149306 0.1171876
Moved 163.2139 121 265.7274 -0.4149306 0.1116643
Moved 163.2313 120 265.3491 -0.4166666 0.110022
Moved 163.2505 120 262.5916 -0.4166666 0.09805402
Moved 163.2679 127.1785 260.4048 -0.4042039 0.08856244
Moved 163.2903 133.5191 258.1924 -0.3931961 0.07896
Moved 163.3075 141.4656 255.5115 -0.3794 0.06732412
Moved 163.3338 159.0258 254 -0.3489136 0.06076403
Moved 163.3513 168.5217 254 -0.3324277 0.06076403
Moved 163.3684 178.9196 254 -0.3143758 0.06076403
Moved 163.3851 190.2111 254 -0.2947724 0.06076403
Moved 163.4018 199.5 254 -0.2786458 0.06076403
Moved 163.4184 205.9812 254 -0.2673938 0.06076403
Moved 163.4353 219.6378 254 -0.2436843 0.06076403
Moved 163.4526 224.9534 259.1685 -0.2344559 0.08319657
Moved 163.4695 230.4801 263.2401 -0.2248609 0.1008683
Moved 163.4854 235.518 266.012 -0.2161145 0.1128996
Moved 163.5116 243.8178 271.8177 -0.2017052 0.1380979
Moved 163.5284 246.5931 275.8896 -0.196887 0.1557712
Moved 163.5448 249.6808 280.0425 -0.1915263 0.1737958
Moved 163.5613 252.1134 283.1135 -0.1873031 0.1871246
Moved 163.5784 253.4398 287.3195 -0.1850003 0.2053799
Moved 163.595 254.8127 291.438 -0.1826169 0.2232553
Moved 163.6119 256.2069 294.4138 -0.1801964 0.2361708
Moved 163.6274 256 298.5 -0.1805556 0.2539063
Moved 163.6444 256.6573 300.3146 -0.1794144 0.2617823
Moved 163.6608 257 303.0797 -0.1788195 0.2737836
Moved 163.6852 259.6174 306.6174 -0.1742753 0.2891383
Ended 163.7027 261 308 -0.171875 0.2951389
Began 164.2082 547 328 0.3246528 0.3819445
Stationary 164.2355 547 328 0.3246528 0.3819445
Stationary 164.2506 547 328 0.3246528 0.3819445
Stationary 164.2661 547 328 0.3246528 0.3819445
Moved 164.2836 527.8839 322.8839 0.2914651 0.3597392
Moved 164.3017 516.1574 319.9064 0.2711066 0.3468159
Moved 164.319 497.5 320 0.2387153 0.3472222
Moved 164.3364 482.8541 320 0.2132884 0.3472222
Moved 164.354 460.1969 320 0.173953 0.3472222
Moved 164.3771 418.5496 320 0.1016486 0.3472222
Moved 164.3947 388.7146 318.8506 0.04985176 0.3422337
Moved 164.4129 357.5 316 -0.004340262 0.3298611
Moved 164.4326 333.4664 313.1629 -0.04606533 0.3175475
Moved 164.4498 315.8692 311.9918 -0.07661592 0.3124645
Moved 164.4675 282.1021 311 -0.1352393 0.3081597
Moved 164.4848 272.0401 311 -0.1527081 0.3081597
Moved 164.5098 262.5 309.5 -0.1692708 0.3016495
Moved 164.5266 257.3786 309 -0.1781621 0.2994793
