we run the risk of failure
Ended 839.5746 222 510 -0.3194444 0.4350491
Began 839.887 364 422 0.009259283 0.1654412
Stationary 839.9229 364 422 0.009259283 0.1654412
Stationary 839.9498 364 422 0.009259283 0.1654412
Moved 839.9788 350.9861 422 -0.0208654 0.1654412
Moved 840.0079 334.1786 422 -0.05977184 0.1654412
Moved 840.0383 315 434.5 -0.1041667 0.2037378
Moved 840.0676 302.2519 441.8488 -0.1336761 0.2262526
Moved 840.0978 293.9268 446.7155 -0.1529472 0.2411626
Moved 840.129 289.2399 450.5202 -0.1637966 0.2528193
Moved 840.1577 287.4906 451.7547 -0.1678458 0.2566014
Moved 840.1854 283.9069 456.1862 -0.1761415 0.2701784
Moved 840.2137 281.5196 460.9609 -0.1816677 0.2848067
Moved 840.2424 279 466.8141 -0.1875 0.3027393
Moved 840.2717 278 473.9269 -0.1898148 0.3245309
Moved 840.3009 277 478.8354 -0.1921296 0.3395692
Moved 840.3309 277 482.8281 -0.1921296 0.3518019
Moved 840.361 277 485.2339 -0.1921296 0.3591727
Moved 840.3912 287.913 487.6376 -0.1668681 0.3665369
Moved 840.4375 330.4886 488 -0.06831333 0.3676471
Moved 840.4695 383.5427 475.4095 0.05449702 0.3290734
Moved 840.4979 429.7101 465.6169 0.161366 0.2990713
Moved 840.5281 444.9626 461.0125 0.1966727 0.2849646
Moved 840.5559 464.9692 457.9031 0.2429844 0.2754384
Moved 840.5866 480 458 0.2777778 0.2757353
Moved 840.6174 485.8692 457 0.2913638 0.2726716
Moved 840.646 489.3398 456 0.2993978 0.2696078
Moved 840.6748 490 456 0.300926 0.2696078
Moved 840.7038 483.2576 450.6288 0.2853185 0.2531519
Moved 840.7499 326.7921 375.3444 -0.07687017 0.02250111
Moved 840.7786 276.0265 351.158 -0.1943831 -0.05159912
Moved 840.8069 259.2633 341.579 -0.2331868 -0.08094648
Moved 840.8359 234.8657 326.6418 -0.2896626 -0.12671
Moved 840.864 227.5 322 -0.306713 -0.1409313
Moved 840.8933 226.5 322 -0.3090278 -0.1409313
Moved 840.9209 227 322 -0.3078704 -0.1409313
Moved 840.9499 262.0173 334.6078 -0.2268119 -0.1023046
Moved 840.9829 363.3247 361.3312 0.007696053 -0.02043144
Moved 841.0122 431.8738 374.6404 0.1663744 0.0203444
Moved 841.0574 470.3428 380.9178 0.2554232 0.03957683
Moved 841.088 483.4163 382 0.285686 0.04289216
Moved 841.1179 493.4605 382 0.3089364 0.04289216
Moved 841.1459 502.5902 382 0.3300698 0.04289216
Moved 841.1738 506.2785 382 0.3386077 0.04289216
Moved 841.2021 515.9973 382 0.3611047 0.04289216
Ended 841.2395 524.589 371.411 0.380993 0.01045049
Began 841.4881 532 534 0.3981481 0.5085785
Stationary 841.5284 532 534 0.3981481 0.5085785
Stationary 841.5557 532 534 0.3981481 0.5085785
Stationary 841.5853 532 534 0.3981481 0.5085785
Moved 841.6139 519.602 534 0.3694491 0.5085785
Moved 841.6428 509.7933 518.4916 0.3467437 0.4610651
Moved 841.6725 502.5843 511.8763 0.3300562 0.4407976
Moved 841.7021 497.7233 505.7233 0.3188039 0.4219463
Moved 841.7337 495.5 502 0.3136574 0.4105393
Moved 841.7635 493.3257 499.3256 0.3086242 0.4023457
Moved 841.7917 490.9151 496.9152 0.3030443 0.3949607
Moved 841.8187 489.7217 494.4435 0.3002819 0.3873881
Moved 841.8516 484.9311 489.6207 0.2891924 0.3726127
Moved 841.8828 471.9798 476.9838 0.2592126 0.3338965
Moved 841.9119 458.7078 461.291 0.2284902 0.2858181
Moved 841.9467 416.4411 423.2534 0.1306508 0.1692812
Moved 841.9802 396.6566 406.8805 0.08485318 0.1191192
Moved 842.0109 385.5 399.5 0.05902777 0.0965074
Moved 842.0585 365.1265 390.0542 0.01186699 0.06756811
Moved 842.0912 348.2576 386.6082 -0.02718141 0.05701046
Moved 842.1208 337.0558 384.2112 -0.05311161 0.04966666
Moved 842.1514 321.6003 381.1334 -0.0888883 0.04023702
Moved 842.1816 306.7031 377.3438 -0.1233725 0.02862669
Moved 842.2129 294.8089 374 -0.1509053 0.01838245
Moved 842.2426 290.8592 374 -0.1600481 0.01838245
Stationary 842.2716 291 374 -0.1597222 0.01838245
Ended 842.2994 291 374 -0.1597222 0.01838245
Began 842.7034 422 416 0.1435185 0.1470588
Stationary 842.7432 422 416 0.1435185 0.1470588
Stationary 842.7725 422 416 0.1435185 0.1470588
Moved 842.8018 412.0719 416 0.1205368 0.1470588
Moved 842.8325 400 405 0.09259263 0.1133579
Moved 842.8617 374.0234 399.2047 0.03246168 0.09560272
Moved 842.892 313.0901 387.515 -0.1085877 0.0597887
Moved 842.9222 276 382.5 -0.1944444 0.04442402
Moved 842.9515 261.6877 380.0983 -0.2275748 0.03706577
Moved 842.9807 241.8849 378.9904 -0.2734146 0.03367162
Moved 843.0087 221.2391 379 -0.3212059 0.03370108
Moved 843.0381 202.2428 379 -0.3651786 0.03370108
Moved 843.0659 193.8214 379 -0.3846727 0.03370108
Moved 843.0949 177.98 379 -0.4213426 0.03370108
Moved 843.1236 169.5 379 -0.4409722 0.03370108
Moved 843.1576 161.0269 385.9529 -0.4605859 0.05500294
Moved 843.2047 152 388.5 -0.4814814 0.06280632
Moved 843.2375 151 390.924 -0.4837963 0.07023288
Moved 843.2659 151 394.3817 -0.4837963 0.08082615
Moved 843.2972 192.5 416.5 -0.3877315 0.1485907
Moved 843.3254 291.4639 444.3326 -0.1586483 0.2338621
Moved 843.3538 339.0829 455.0207 -0.04841924 0.2666075
Moved 843.3841 356.3608 457.8722 -0.008423974 0.2753437
Moved 843.4137 368.2249 461.845 0.01903922 0.2875153
Moved 843.4434 379.0002 465.2501 0.04398207 0.2979475
Moved 843.473 397.5348 470.9604 0.08688599 0.3154426
Moved 843.5172 433.8181 481.9636 0.1708752 0.3491533
Moved 843.5449 453.7168 486.3881 0.216937 0.3627088
Moved 843.5726 456.7483 486 0.2239544 0.3615196
Moved 843.5996 464.9557 486 0.2429529 0.3615196
Moved 843.6266 475.5671 474.1088 0.2675166 0.3250882
Moved 843.6535 491 450.5 0.3032407 0.2527573
Moved 843.6797 500.9748 427.9185 0.3263305 0.1835738
Moved 843.7061 513.5693 392.5197 0.3554846 0.07512168
Moved 843.733 523 361.5 0.3773148 -0.01991412
Moved 843.7594 525.7477 352.9221 0.3836752 -0.04619468
Moved 843.8035 532.082 333.6719 0.398338 -0.105172
Moved 843.8304 532 328.0209 0.3981481 -0.1224848
Moved 843.8571 514.2916 328 0.3571565 -0.122549
Moved 843.8849 458.5511 362.2631 0.2281275 -0.01757622
Moved 843.912 421.0835 388.9084 0.141397 0.06405784
Moved 843.9393 399.5915 409.4085 0.0916469 0.1268643
Moved 843.9659 387.8511 424.2233 0.06447017 0.1722526
Moved 843.9932 380.6819 439.0756 0.04787475 0.2177563
Moved 844.0198 380.5 446.5 0.04745374 0.2405025
Moved 844.0462 376.2575 461.7126 0.03763308 0.2871096
Moved 844.0887 375 475.0605 0.03472219 0.3280041
Moved 844.1155 375 480.5137 0.03472219 0.3447111
Moved 844.1418 375 481.9538 0.03472219 0.3491232
Moved 844.168 375 484.093 0.03472219 0.3556772
Moved 844.1942 375 485 0.03472219 0.3584559
Stationary 844.2203 375 485 0.03472219 0.3584559
Stationary 844.2499 375 485 0.03472219 0.3584559
Moved 844.2784 362 485 0.004629592 0.3584559
Moved 844.3052 322.8328 485 -0.08603528 0.3584559
Moved 844.3316 279.5137 476.7839 -0.1863108 0.333284
Moved 844.3752 250.8251 473.1375 -0.2527197 0.3221125
Moved 844.402 235.7939 473 -0.287514 0.3216912
Moved 844.4285 231.0261 473 -0.2985508 0.3216912
Moved 844.4553 228.602 473 -0.3041621 0.3216912
Ended 844.4819 229 473 -0.3032407 0.3216912
PhraseEnd 845.6162
