please provide your date of birth
Basic
0.8 0.8
575.9999 435.2
Began 779.3293 564 459 0.3541667 0.2090993
Stationary 779.3789 564 459 0.3541667 0.2090993
Moved 779.4266 557.7086 449.1135 0.343244 0.1863821
Moved 779.4766 542.5214 410.4339 0.3168775 0.09750437
Moved 779.5264 531.7377 384.4753 0.2981557 0.03785695
Moved 779.5768 524.8777 361.2662 0.286246 -0.01547295
Moved 779.627 518.1331 337.6656 0.2745367 -0.0697021
Moved 779.6754 513.1738 314.2162 0.2659267 -0.1235841
Moved 779.724 510 295.7348 0.2604167 -0.1660506
Moved 779.7717 509 288.5641 0.2586806 -0.1825272
Moved 779.8204 508 284.6486 0.2569445 -0.1915245
Moved 779.8679 506.3606 282.3606 0.2540983 -0.1967817
Moved 779.9153 500.5253 282 0.2439676 -0.1976103
Moved 779.9794 447.0711 326.5768 0.1511652 -0.09518211
Moved 780.0292 387.974 382.2964 0.04856594 0.03285016
Moved 780.0765 352.7685 416.2026 -0.01255471 0.1107596
Moved 780.1246 327.8337 440.1663 -0.05584427 0.1658234
Moved 780.1761 308.6859 455.9856 -0.08908708 0.2021728
Moved 780.2243 293 465 -0.1163194 0.2228861
Moved 780.2703 282.8257 469.5872 -0.1339831 0.2334264
Moved 780.3162 272.2245 472 -0.152388 0.2389706
Moved 780.3625 263.3663 473.8168 -0.1677668 0.2431453
Moved 780.4169 253 476.5 -0.1857639 0.2493107
Moved 780.4921 246.6156 478.3844 -0.196848 0.2536407
Moved 780.544 243.3203 479.6797 -0.202569 0.2566171
Moved 780.592 240.3742 480 -0.2076836 0.257353
Moved 780.6409 228.5067 480 -0.2282869 0.257353
Moved 780.6921 199.4509 438.0867 -0.2787311 0.1610449
Moved 780.7451 175.3911 405.0867 -0.3205015 0.08521754
Moved 780.7957 150.7196 374.6074 -0.3633341 0.0151825
Moved 780.8455 135.9417 359.5889 -0.3889901 -0.01932691
Moved 780.8952 126.6008 347.6008 -0.4052069 -0.0468731
Moved 780.9446 120.4265 341.4266 -0.4159262 -0.0610602
Moved 781.0211 118 337.6006 -0.4201389 -0.06985153
Moved 781.0693 118 337 -0.4201389 -0.07123155
Moved 781.1171 142.4644 337 -0.3776661 -0.07123155
Moved 781.1651 168.5082 337 -0.332451 -0.07123155
Moved 781.2128 177 337 -0.3177083 -0.07123155
Moved 781.2607 181.6705 337 -0.3095998 -0.07123155
Moved 781.3081 185.5 337 -0.3029514 -0.07123155
Moved 781.3575 186.201 337 -0.3017344 -0.07123155
Moved 781.4048 187 345.5 -0.3003472 -0.05170037
Moved 781.4539 187 356.3417 -0.3003472 -0.02678822
Moved 781.53 187 389.5339 -0.3003472 0.04948055
Moved 781.5779 187 407.4344 -0.3003472 0.09061232
Moved 781.6254 187 426.0464 -0.3003472 0.1333786
Moved 781.6735 191.9599 439.9199 -0.2917363 0.165257
Moved 781.7209 196.258 449.516 -0.2842743 0.187307
Moved 781.7695 198.5 454.5 -0.280382 0.1987592
Moved 781.8163 199.5 457.5 -0.2786458 0.2056526
Moved 781.8635 199 458.3724 -0.2795139 0.2076572
Ended 781.9102 199 459 -0.2795139 0.2090993
Began 782.1995 530 443 0.2951389 0.1723346
Stationary 782.2584 530 443 0.2951389 0.1723346
Stationary 782.3063 530 443 0.2951389 0.1723346
Moved 782.3565 514.8117 443 0.2687703 0.1723346
Moved 782.4044 485.5313 453.8214 0.2179362 0.1971999
Moved 782.452 450.0528 456.3275 0.1563416 0.2029583
Moved 782.4996 407.373 458.6252 0.08224472 0.2082382
Moved 782.548 361.9586 459 0.003400296 0.2090993
Moved 782.5973 338.4515 462 -0.03741063 0.2159927
Moved 782.6458 324.0516 465 -0.06241035 0.2228861
Moved 782.6951 311.8003 467.5999 -0.08368001 0.22886
Moved 782.7462 302.2096 470.8952 -0.1003305 0.236432
Moved 782.7981 292.7041 475 -0.1168332 0.245864
Moved 782.8481 287.4086 478 -0.1260267 0.2527574
Moved 782.903 283.043 480 -0.133606 0.257353
Moved 782.951 280.8662 481 -0.137385 0.2596507
Moved 783.0226 280 483.24 -0.1388889 0.2647978
Moved 783.069 279 484.5 -0.140625 0.2676931
Moved 783.1157 279 485.9222 -0.140625 0.2709609
Moved 783.166 311.9136 494.3189 -0.08348332 0.2902549
Moved 783.2174 377.8585 500.6588 0.03100425 0.3048227
Moved 783.2657 432.636 505.9595 0.1261043 0.3170027
Moved 783.3139 458.5854 506 0.1711552 0.3170956
Moved 783.3689 485.9608 506 0.218682 0.3170956
Moved 783.4191 497.3966 506 0.2385357 0.3170956
Moved 783.4675 502 506 0.2465278 0.3170956
Moved 783.5466 504 496.5555 0.25 0.2953941
Moved 783.5964 444.8505 405.4854 0.14731 0.08613363
Moved 783.6442 403.636 343.1584 0.07575683 -0.05708071
Moved 783.6935 376.1373 297.4216 0.02801612 -0.1621747
Moved 783.7421 365.9957 277.9871 0.01040921 -0.206831
Moved 783.791 358.9947 266.9894 -0.001745336 -0.2321016
Moved 783.8422 353.2655 256.5311 -0.01169179 -0.2561327
Moved 783.8915 347.5909 248.5909 -0.0215435 -0.2743775
Moved 783.9394 340.9964 239.9963 -0.0329924 -0.2941261
Moved 783.9875 337.0677 235.0677 -0.03981292 -0.305451
Moved 784.072 334 230.8223 -0.0451389 -0.3152062
Moved 784.1234 334 239.9706 -0.0451389 -0.2941852
Moved 784.1713 359.9391 287.0551 -0.0001056492 -0.1859946
Moved 784.219 385.8134 338.9149 0.04481495 -0.06683161
Moved 784.2648 406.2065 391.7571 0.08021959 0.05458902
Moved 784.3103 419.1238 420.2064 0.1026455 0.1199595
Moved 784.3609 434.0853 452.1705 0.1286203 0.1934066
Moved 784.4107 447.4501 476.0834 0.151823 0.2483535
Moved 784.46 457.1075 491.1613 0.1685894 0.2829993
Moved 784.5073 461 498.3538 0.1753473 0.2995262
Moved 784.5825 463 501 0.1788195 0.3056066
Stationary 784.6319 463 501 0.1788195 0.3056066
Moved 784.6785 453.1468 501 0.1617131 0.3056066
Moved 784.7262 440.8323 492.5549 0.1403339 0.2862014
Moved 784.775 429.9742 486.3247 0.1214829 0.2718858
Moved 784.8223 417.0729 480.0243 0.09908483 0.2574088
Moved 784.8712 394.9492 469.1797 0.06067582 0.2324902
Moved 784.9188 376.1597 458.5798 0.02805501 0.2081338
Moved 784.9665 360.7375 449.4917 0.001280457 0.1872511
Moved 785.0145 342.126 440.063 -0.0310313 0.1655859
Moved 785.0902 313.9119 426.4559 -0.08001412 0.1343197
Moved 785.1364 294.6391 416.8557 -0.1134738 0.1122603
Moved 785.1981 271.5539 404.2769 -0.1535523 0.08335696
Moved 785.2491 250.892 390.669 -0.1894236 0.05208875
Moved 785.2963 231.5964 377.7578 -0.222923 0.02242137
Moved 785.3464 213.6402 365.0934 -0.254097 -0.006678596
Moved 785.3975 209 361.2473 -0.2621528 -0.01551642
Moved 785.4481 206.2492 360 -0.2669286 -0.01838236
Moved 785.509 206 360 -0.2673611 -0.01838236
Moved 785.5609 206 373.7644 -0.2673611 0.01324549
Moved 785.6362 218.5 425 -0.2456597 0.1309743
Moved 785.6859 226.9624 459.7742 -0.2309681 0.2108783
