watch out for low flying objects
Moved 1530.884 332.5 281 -0.09548612 -0.3998162
Moved 1530.939 342.1321 300.5535 -0.06204129 -0.3099563
Moved 1530.995 356.3511 326.7023 -0.01266964 -0.1897874
Moved 1531.05 366.1583 344.9304 0.02138287 -0.1060183
Moved 1531.105 374.1288 357.2577 0.0490585 -0.04936723
Moved 1531.162 379.5 365.5 0.06770834 -0.01148897
Moved 1531.214 381.8372 370.8372 0.07582366 0.01303869
Moved 1531.299 386.0464 377.0463 0.09043872 0.04157319
Moved 1531.357 387.5 378 0.09548604 0.04595589
Ended 1531.409 388 378 0.09722218 0.04595589
Began 1532.089 465 430 0.3645833 0.2849265
Stationary 1532.148 465 430 0.3645833 0.2849265
Stationary 1532.199 465 430 0.3645833 0.2849265
Stationary 1532.249 465 430 0.3645833 0.2849265
Stationary 1532.302 465 430 0.3645833 0.2849265
Stationary 1532.354 465 430 0.3645833 0.2849265
Moved 1532.407 452 430 0.3194444 0.2849265
Moved 1532.464 438.989 430 0.2742673 0.2849265
Moved 1532.519 421.5478 430 0.2137075 0.2849265
Moved 1532.574 408.2404 430 0.1675016 0.2849265
Moved 1532.635 389.4769 430 0.1023504 0.2849265
Moved 1532.686 376.1593 430 0.05610869 0.2849265
Moved 1532.739 366.162 430 0.02139583 0.2849265
Moved 1532.791 354.3516 430 -0.01961239 0.2849265
Moved 1532.846 343.1232 438 -0.05859986 0.3216912
Moved 1532.901 333.9966 441.0034 -0.09028942 0.3354933
Moved 1532.953 329.6957 442.3043 -0.1052231 0.3414719
Moved 1533.004 327.6783 442 -0.112228 0.3400736
Ended 1533.068 328 442 -0.1111111 0.3400736
Began 1533.626 308 396 -0.1805556 0.1286765
Stationary 1533.695 308 396 -0.1805556 0.1286765
Stationary 1533.75 308 396 -0.1805556 0.1286765
Moved 1533.803 320.98 396 -0.135486 0.1286765
Moved 1533.864 334.9672 396 -0.08691944 0.1286765
Moved 1533.922 348.1565 396 -0.04112319 0.1286765
Moved 1533.977 364.2505 403.5626 0.01475871 0.1634313
Moved 1534.028 377.4645 407.8661 0.06064073 0.1832083
Moved 1534.081 395.944 414.472 0.1248057 0.2135664
Moved 1534.142 409.6129 420.5377 0.1722671 0.2414414
Moved 1534.196 425.8281 426.9427 0.2285698 0.2708763
Moved 1534.251 439.1706 431.5853 0.274898 0.2922119
Moved 1534.307 446.075 433 0.2988714 0.2987132
Moved 1534.366 453.2766 435 0.3238772 0.3079045
Moved 1534.419 456.1197 435 0.3337489 0.3079045
Moved 1534.471 457 436 0.3368056 0.3125
Stationary 1534.522 457 436 0.3368056 0.3125
Moved 1534.577 444.8093 436 0.2944766 0.3125
Moved 1534.63 429.9718 437 0.2429577 0.3170957
Moved 1534.712 386.649 441.2702 0.0925313 0.3367198
Moved 1534.767 373.2501 442.25 0.04600734 0.3412224
Moved 1534.824 358.0215 443.9893 -0.006869733 0.3492154
Moved 1534.878 349.1229 444.9385 -0.03776774 0.3535779
Moved 1534.932 341.3219 445 -0.06485441 0.3538603
Moved 1534.985 338.3203 446 -0.07527679 0.3584559
Moved 1535.038 335.626 446 -0.08463182 0.3584559
Moved 1535.094 333.8332 446 -0.09085685 0.3584559
Moved 1535.169 330.9364 446 -0.1009153 0.3584559
Moved 1535.23 327.0594 446 -0.1143772 0.3584559
Moved 1535.314 321.9034 446 -0.1322801 0.3584559
Moved 1535.367 319.9549 446 -0.1390455 0.3584559
Moved 1535.421 316.0944 446 -0.1524501 0.3584559
Moved 1535.478 315 446 -0.15625 0.3584559
Moved 1535.533 313 446 -0.1631945 0.3584559
Stationary 1535.583 313 446 -0.1631945 0.3584559
Ended 1535.632 313 446 -0.1631945 0.3584559
Began 1535.935 487 350 0.4409722 -0.08272059
Stationary 1535.987 487 350 0.4409722 -0.08272059
Stationary 1536.036 487 350 0.4409722 -0.08272059
Stationary 1536.084 487 350 0.4409722 -0.08272059
Stationary 1536.133 487 350 0.4409722 -0.08272059
Stationary 1536.18 487 350 0.4409722 -0.08272059
Stationary 1536.23 487 350 0.4409722 -0.08272059
Stationary 1536.284 487 350 0.4409722 -0.08272059
Moved 1536.341 471.5 365.5 0.3871528 -0.01148897
Moved 1536.397 463.9082 372.0918 0.3607924 0.01880421
Moved 1536.452 456.7167 384.5665 0.335822 0.07613302
Moved 1536.507 453.7803 393.4393 0.3256261 0.1169087
Moved 1536.562 449.973 404.027 0.3124061 0.1655654
Moved 1536.615 447.0012 409.9988 0.3020874 0.1930095
Moved 1536.668 444 418.7369 0.2916667 0.2331658
Moved 1536.725 440.8867 426.1132 0.2808568 0.2670644
Moved 1536.776 440 431.4187 0.2777778 0.2914462
Moved 1536.854 436.7361 437.2639 0.2664447 0.3183085
Moved 1536.905 434.5 438 0.2586806 0.3216912
Moved 1536.957 429.0383 439 0.2397162 0.3262869
Moved 1537.006 411.6737 440 0.1794226 0.3308824
Moved 1537.055 389.9482 440 0.1039869 0.3308824
Moved 1537.104 369.0808 440 0.03153056 0.3308824
Moved 1537.154 346.025 440 -0.04852422 0.3308824
Moved 1537.204 333.4064 440 -0.09233877 0.3308824
Moved 1537.257 323.7961 440 -0.1257079 0.3308824
Moved 1537.311 316.0259 440 -0.152688 0.3308824
Moved 1537.394 306.1726 440 -0.1869007 0.3308824
Moved 1537.449 297.872 440 -0.2157223 0.3308824
Moved 1537.505 291.9679 440 -0.2362227 0.3308824
Moved 1537.563 281.746 440 -0.2717152 0.3308824
Moved 1537.623 274.3032 440 -0.2975585 0.3308824
Moved 1537.685 270.7827 440 -0.3097825 0.3308824
Ended 1537.742 270 440 -0.3125 0.3308824
Began 1538.128 311 351 -0.1701389 -0.07812515
Stationary 1538.193 311 351 -0.1701389 -0.07812515
Stationary 1538.243 311 351 -0.1701389 -0.07812515
Stationary 1538.293 311 351 -0.1701389 -0.07812515
Stationary 1538.344 311 351 -0.1701389 -0.07812515
Moved 1538.397 323.4351 351 -0.1269614 -0.07812515
Moved 1538.452 344.4316 358.8864 -0.05405679 -0.04188257
Moved 1538.509 374.2875 362.2575 0.0496094 -0.02639013
Moved 1538.565 396.8149 364 0.1278296 -0.01838221
Moved 1538.618 422.9602 366 0.218612 -0.009191178
Moved 1538.673 439.2004 366 0.2750016 -0.009191178
Moved 1538.728 452.4272 366 0.3209276 -0.009191178
Moved 1538.795 463.451 367 0.3592047 -0.004595448
Moved 1538.853 469.8152 369.8152 0.3813027 0.008341846
Moved 1538.904 471 371 0.3854166 0.01378677
Moved 1538.96 466.722 378.5347 0.3705624 0.04841328
Moved 1539.015 448.1723 392.8278 0.3061537 0.1140982
Moved 1539.073 439.7729 401.4542 0.2769893 0.1537416
Moved 1539.127 428.5077 410.4923 0.2378739 0.1952773
Moved 1539.185 419.5911 419.4089 0.2069137 0.2362541
Moved 1539.237 409 431.5 0.1701389 0.29182
Moved 1539.297 397.8786 446.3641 0.131523 0.360129
Moved 1539.376 386.1679 461.8321 0.09086074 0.4312137
Moved 1539.427 381.7825 468.4351 0.07563353 0.4615583
Moved 1539.478 378.373 472 0.06379516 0.4779413
Moved 1539.528 377 474.486 0.05902782 0.4893657
Moved 1539.581 376 476.3729 0.05555556 0.4980372
Moved 1539.634 375 477.6065 0.05208329 0.5037065
Moved 1539.694 375 478.5 0.05208329 0.5078125
Moved 1539.752 396.1363 479 0.1254731 0.5101104
Moved 1539.809 407.2579 479 0.1640898 0.5101104
Moved 1539.866 426.996 466.501 0.2326249 0.45267
Moved 1539.951 447.4815 453.5185 0.3037553 0.3930078
Moved 1540.006 455.0411 446.9589 0.3300039 0.3628624
Moved 1540.057 461.4609 440.5391 0.3522947 0.33336
Moved 1540.113 463 438 0.3576389 0.3216912
Moved 1540.174 464 435.8448 0.3611112 0.3117868
Moved 1540.238 464 432.3155 0.3611112 0.2955675
Moved 1540.293 454.3656 423.3656 0.3276584 0.2544374
Moved 1540.352 444.2631 408.5262 0.2925803 0.186242
Moved 1540.404 437.9738 397.9476 0.2707423 0.1376269
Moved 1540.458 430.7052 384.4104 0.2455042 0.07541552
Moved 1540.547 423.4249 362.2747 0.2202253 -0.02631117
Moved 1540.598 419.0087 348.0262 0.2048914 -0.0917913
Moved 1540.648 415.7052 339.4103 0.1934208 -0.1313863
Moved 1540.699 415 331.5122 0.1909722 -0.1676829
Moved 1540.749 413 326.0198 0.1840278 -0.1929237
Moved 1540.801 412.0307 320.0615 0.1806623 -0.2203058
Moved 1540.853 412 315.7239 0.1805556 -0.2402394
Moved 1540.905 412 310.3202 0.1805556 -0.2650726
Moved 1540.955 412 306.0112 0.1805556 -0.2848752
Moved 1541.006 410.7119 304 0.176083 -0.2941175
Moved 1541.085 407.922 303 0.1663958 -0.2987133
Moved 1541.138 397 303 0.1284722 -0.2987133
Moved 1541.19 384.5651 312.8116 0.08529544 -0.2536228
Moved 1541.241 372.4058 322.3961 0.04307583 -0.2095767
Moved 1541.292 363.9886 335.0228 0.01384944 -0.1515498
Moved 1541.343 356.747 346.8795 -0.01129501 -0.09706119
Moved 1541.394 348.7603 361.4793 -0.03902659 -0.02996641
Moved 1541.444 343.5 371 -0.05729169 0.01378677
Moved 1541.495 342.4945 376.5055 -0.06078311 0.03908789
Moved 1541.545 342 380.8096 -0.06250002 0.0588678
Moved 1541.624 341 385.374 -0.06597222 0.07984366
Ended 1541.674 341 385 -0.06597222 0.07812501
Began 1542.525 478 435 0.4097222 0.3079045
Stationary 1542.605 478 435 0.4097222 0.3079045
Stationary 1542.659 478 435 0.4097222 0.3079045
Stationary 1542.711 478 435 0.4097222 0.3079045
Stationary 1542.766 478 435 0.4097222 0.3079045
Moved 1542.821 467.3493 435 0.3727408 0.3079045
Moved 1542.879 463.948 435 0.3609308 0.3079045
Moved 1542.94 459.2073 435 0.3444697 0.3079045
Moved 1542.997 453.8374 435 0.3258243 0.3079045
Moved 1543.051 449.52 435 0.3108333 0.3079045
Moved 1543.106 444.3559 435 0.2929026 0.3079045
Moved 1543.163 440.5 435 0.2795139 0.3079045
Moved 1543.214 438.411 427.411 0.2722603 0.2730286
Moved 1543.266 435.1158 424.1158 0.2608188 0.2578851
Moved 1543.318 432 416.3638 0.2500001 0.2222603
Moved 1543.37 428.3665 404.0997 0.2373838 0.1658992
Moved 1543.431 425 386.9238 0.2256945 0.08696613
Moved 1543.481 424 370.9952 0.2222222 0.01376503
Moved 1543.561 422 346.7667 0.2152778 -0.09757926
Moved 1543.612 421 332.236 0.2118056 -0.1643565
Moved 1543.662 420 324.2957 0.2083333 -0.2008472
Moved 1543.713 419 317.8512 0.2048612 -0.2304633
Moved 1543.763 417 312.4572 0.1979166 -0.2552518
Moved 1543.821 414.1503 308.1503 0.1880218 -0.2750449
Moved 1543.875 409.7131 302 0.1726149 -0.3033088
Moved 1543.932 402.9768 294.9769 0.1492251 -0.3355841
Moved 1543.989 398.0093 291.0046 0.1319766 -0.3538389
Moved 1544.044 393.2576 288 0.1154779 -0.3676471
Moved 1544.125 389.912 286 0.103861 -0.3768383
Moved 1544.18 387 285 0.09375007 -0.3814338
Moved 1544.233 383.7421 285 0.08243769 -0.3814338
Moved 1544.286 379.999 285 0.0694409 -0.3814338
Moved 1544.341 379 292.9471 0.06597222 -0.3449121
Moved 1544.392 378 297.6756 0.06249995 -0.323182
Moved 1544.443 378 300.6719 0.06249995 -0.3094122
Moved 1544.5 378 305.395 0.06249995 -0.2877067
Moved 1544.553 378 308.3597 0.06249995 -0.2740824
Moved 1544.607 378 312.0941 0.06249995 -0.2569207
Moved 1544.69 378 316.8825 0.06249995 -0.2349148
Moved 1544.742 378 321.1853 0.06249995 -0.2151411
Moved 1544.794 389 327.5812 0.1006945 -0.1857483
Moved 1544.846 392.8876 333.7753 0.1141931 -0.1572828
Moved 1544.9 397.2824 342.5648 0.1294528 -0.1168896
Moved 1544.951 398.5776 346 0.1339501 -0.1011029
Moved 1545.002 400.568 349.568 0.1408611 -0.08470592
Moved 1545.054 403 354.3057 0.1493056 -0.06293312
Moved 1545.105 405.1381 356.1381 0.1567295 -0.05451231
Moved 1545.156 407.5 358.5 0.1649305 -0.04365809
Moved 1545.235 410.3255 361.3255 0.1747413 -0.03067325
Moved 1545.294 412.0426 363.0426 0.1807036 -0.02278216
Moved 1545.36 413.0248 364.0248 0.1841138 -0.01826848
Moved 1545.443 413 366.1396 0.1840278 -0.008549551
Stationary 1545.503 413 366 0.1840278 -0.009191178
Moved 1545.562 413 367 0.1840278 -0.004595448
Moved 1545.625 413 368.374 0.1840278 0.001718577
Moved 1545.679 408.212 370 0.1674029 0.009191178
Moved 1545.746 391.9367 375.3544 0.1108912 0.03379794
Moved 1545.802 378.4242 379.7879 0.06397277 0.05417249
Moved 1545.885 356.8499 394.1501 -0.01093782 0.1201751
Moved 1545.936 350.6228 399.3772 -0.03255963 0.1441968
Moved 1545.987 343.3262 405.6738 -0.05789512 0.1731334
Moved 1546.045 335.9357 411.0643 -0.08355662 0.197906
Moved 1546.102 329.5126 415.4874 -0.105859 0.2182328
Moved 1546.159 323.7836 419 -0.1257515 0.2343752
Moved 1546.214 319.8028 423.1972 -0.1395737 0.2536637
Moved 1546.27 313.0832 427.9167 -0.1629055 0.2753528
Moved 1546.327 308 433.2869 -0.1805556 0.3000315
Moved 1546.386 304 436.5848 -0.1944444 0.3151878
Moved 1546.472 298.5 441.5 -0.2135417 0.3377759
Moved 1546.524 298 443.5 -0.2152778 0.3469669
Moved 1546.579 297 444 -0.21875 0.3492649
Moved 1546.637 296 444 -0.2222222 0.3492649
Moved 1546.707 295 444 -0.2256945 0.3492649
Moved 1546.763 295 434.7635 -0.2256945 0.3068179
Moved 1546.82 295 419.5741 -0.2256945 0.2370133
Moved 1546.873 304.7878 404.6365 -0.191709 0.1683664
Moved 1546.927 307.5 385.5 -0.1822916 0.0804228
Moved 1546.979 309.4973 371.0107 -0.1753566 0.01383585
Moved 1547.067 310 344.6031 -0.1736111 -0.1075226
Moved 1547.12 310 335.8915 -0.1736111 -0.1475576
Moved 1547.171 310 330 -0.1736111 -0.1746322
Moved 1547.22 311 324.4525 -0.1701389 -0.2001263
Moved 1547.27 312 318.923 -0.1666667 -0.2255376
Moved 1547.32 314 311.9579 -0.1597222 -0.2575462
Moved 1547.37 315.7747 301.4507 -0.1535602 -0.3058333
Moved 1547.421 316 297.2766 -0.1527778 -0.3250159
Moved 1547.475 317 295 -0.1493056 -0.335478
Moved 1547.525 321.8745 294 -0.1323803 -0.3400736
Moved 1547.603 345.719 322.4379 -0.04958697 -0.2093844
Moved 1547.653 355.5349 342.1395 -0.01550399 -0.1188444
Moved 1547.703 360.8343 364.0055 0.002896786 -0.01835697
Moved 1547.755 363 391.3329 0.01041666 0.1072285
Moved 1547.804 363 408.687 0.01041666 0.1869805
Moved 1547.854 363 422.5731 0.01041666 0.2507957
Moved 1547.905 363 438.3501 0.01041666 0.3233001
Moved 1547.957 355 451.1428 -0.01736112 0.3820902
Moved 1548.008 352.5005 458.4995 -0.02603978 0.4158982
Moved 1548.061 351.0742 462 -0.03099241 0.4319854
Moved 1548.146 348.6813 466.3187 -0.039301 0.4518325
Moved 1548.201 348 467 -0.04166671 0.4549633
Moved 1548.254 343.4999 467 -0.05729206 0.4549633
Moved 1548.312 332.8106 452.6212 -0.09440773 0.388884
Moved 1548.367 324.0217 444.0217 -0.1249248 0.3493644
Moved 1548.423 315.2288 433.3432 -0.1554556 0.3002905
Moved 1548.478 306.3925 424.7851 -0.186137 0.2609608
Moved 1548.532 300.5 416.5 -0.2065972 0.2228861
Moved 1548.59 289.7114 403.4229 -0.2440576 0.1627889
Moved 1548.647 280.6165 393.6165 -0.2756371 0.117723
Moved 1548.734 272.5 382 -0.3038195 0.06433824
Moved 1548.784 266.7556 375.7556 -0.3237654 0.03564134
Moved 1548.834 265 372.5 -0.3298611 0.02068015
Moved 1548.886 264 370.7275 -0.3333333 0.01253465
Ended 1548.936 262.5 369.5 -0.3385417 0.006893383
PhraseEnd 1556.693
