the facts get in the way
Moved 1697.392 223.8195 279 -0.3152326 0.2256946
Moved 1697.491 220.9931 281.0069 -0.3217753 0.2373084
Stationary 1697.556 221 281 -0.3217593 0.2372685
Moved 1697.618 220 282.079 -0.3240741 0.2435132
Stationary 1697.683 220 282 -0.3240741 0.2430556
Ended 1697.747 220 282 -0.3240741 0.2430556
Began 1698.026 232 300 -0.2962963 0.3472222
Stationary 1698.103 232 300 -0.2962963 0.3472222
Stationary 1698.169 232 300 -0.2962963 0.3472222
Moved 1698.245 204.3723 263.4963 -0.3602494 0.1359742
Moved 1698.314 190.4636 244.4636 -0.3924454 0.02583115
Moved 1698.38 184.835 235.67 -0.4054745 -0.02505762
Moved 1698.451 181 228.6702 -0.4143519 -0.06556617
Moved 1698.524 178.6849 226.6849 -0.4197108 -0.07705459
Moved 1698.595 179 226 -0.4189815 -0.0810187
Moved 1698.667 214.9557 244.1239 -0.3357506 0.02386535
Moved 1698.735 250.4268 259.1707 -0.2536417 0.1109418
Moved 1698.801 283.9188 271.6396 -0.176114 0.1830995
Moved 1698.868 313.75 285.375 -0.1070602 0.2625867
Moved 1698.954 340.0675 296.5168 -0.04614006 0.3270651
Moved 1699.02 360.5 305.5 0.001157423 0.3790509
Moved 1699.085 369.0514 310.0514 0.02095233 0.40539
Moved 1699.156 375.5 312 0.03587961 0.4166669
Moved 1699.222 378.613 314 0.04308561 0.4282409
Moved 1699.287 380 315.5 0.04629632 0.4369213
Moved 1699.353 382.1787 315 0.05133967 0.4340278
Moved 1699.416 383.1638 316.1638 0.05361984 0.440763
Moved 1699.479 383.6435 316 0.05473037 0.4398148
Ended 1699.541 384.5 316 0.05671293 0.4398148
PhraseEnd 1700.703
