he is just like everyone else
Basic
0.4 0.4
288 217.6
Began 1248.041 380 340 0.06944448 -0.1286765
Stationary 1248.103 380 340 0.06944448 -0.1286765
Stationary 1248.151 380 340 0.06944448 -0.1286765
Stationary 1248.195 380 340 0.06944448 -0.1286765
Stationary 1248.24 380 340 0.06944448 -0.1286765
Stationary 1248.283 380 340 0.06944448 -0.1286765
Stationary 1248.326 380 340 0.06944448 -0.1286765
Moved 1248.373 367.3418 340 0.02549231 -0.1286765
Moved 1248.423 363.7375 340 0.01297727 -0.1286765
Moved 1248.469 364 353.3539 0.01388892 -0.06730711
Moved 1248.515 364 390.0717 0.01388892 0.1014325
Moved 1248.562 353.9445 421.1111 -0.02102621 0.2440767
Moved 1248.61 341 432.5 -0.06597222 0.2964155
Moved 1248.656 328.2088 435.9478 -0.1103861 0.3122602
Moved 1248.703 313 438 -0.1631945 0.3216912
Moved 1248.749 298.494 440 -0.2135623 0.3308824
Moved 1248.798 290.1023 442 -0.2427005 0.3400736
Moved 1248.846 283.9062 444 -0.2642147 0.3492649
Moved 1248.919 281 446 -0.2743056 0.3584559
Ended 1248.966 281 447.5 -0.2743056 0.3653494
Began 1249.165 497 455 0.4756944 0.3998162
Stationary 1249.212 497 455 0.4756944 0.3998162
Stationary 1249.258 497 455 0.4756944 0.3998162
Moved 1249.304 480.2851 455 0.4176565 0.3998162
Moved 1249.352 469.5497 444.6161 0.380381 0.3520961
Moved 1249.398 460.8205 446 0.350071 0.3584559
Moved 1249.444 452.9449 442.6483 0.3227255 0.343053
Moved 1249.49 442.8713 438.9571 0.2877477 0.3260897
Moved 1249.539 430.3892 434.3473 0.2444067 0.304905
Moved 1249.597 401.2325 423.293 0.1431683 0.2541037
Moved 1249.645 371.287 410.1435 0.0391908 0.1936742
Moved 1249.693 335.2611 394.1306 -0.08589894 0.1200853
Moved 1249.739 309.6914 384.6729 -0.1746826 0.07662164
Moved 1249.785 293.208 379.736 -0.2319166 0.05393407
Moved 1249.831 287.5 379 -0.2517361 0.05055162
Moved 1249.877 286 379 -0.2569445 0.05055162
Ended 1249.921 286 379 -0.2569445 0.05055162
Began 1250.175 430 355 0.2430555 -0.05974251
Stationary 1250.222 430 355 0.2430555 -0.05974251
Stationary 1250.268 430 355 0.2430555 -0.05974251
Stationary 1250.316 430 355 0.2430555 -0.05974251
