watch out for low flying objects
Basic
0.4 0.4
288 217.6
Began 1337.721 251 471 -0.3784722 0.4733456
Stationary 1337.779 251 471 -0.3784722 0.4733456
Stationary 1337.826 251 471 -0.3784722 0.4733456
Stationary 1337.874 251 471 -0.3784722 0.4733456
Stationary 1337.93 251 471 -0.3784722 0.4733456
Stationary 1337.983 251 471 -0.3784722 0.4733456
Stationary 1338.033 251 471 -0.3784722 0.4733456
Stationary 1338.085 251 471 -0.3784722 0.4733456
Moved 1338.138 251 459.5379 -0.3784722 0.4206705
Moved 1338.19 251 443.7551 -0.3784722 0.3481392
Moved 1338.24 251 428.1907 -0.3784722 0.2766116
Moved 1338.29 251 413.0304 -0.3784722 0.2069412
Moved 1338.344 238.8763 398.6117 -0.4205685 0.1406787
Moved 1338.393 226.3488 385.3488 -0.4640668 0.07972767
Moved 1338.443 219.5063 379.0127 -0.4878252 0.05060982
Moved 1338.491 219 377.9103 -0.4895833 0.04554398
Moved 1338.537 234.3298 378 -0.4363548 0.04595589
Moved 1338.614 316.3955 400.9269 -0.1514046 0.1513186
Moved 1338.662 354.0295 417.5148 -0.02073087 0.2275495
Moved 1338.71 375.7435 430.0461 0.05466476 0.2851383
Moved 1338.758 383.9084 437.8626 0.08301527 0.3210599
Moved 1338.807 390.4846 446.9693 0.1058495 0.3629104
Moved 1338.855 392 450 0.1111111 0.3768383
Moved 1338.904 393.2807 451.2807 0.1155581 0.3827239
Stationary 1338.953 393 451 0.1145834 0.3814338
Moved 1339.002 393 434.5 0.1145834 0.3056067
Moved 1339.052 351.7063 345.9814 -0.02879746 -0.1011882
Moved 1339.139 326.7692 271.0767 -0.1153848 -0.4454195
Moved 1339.193 323.5 256.5 -0.1267361 -0.5124081
Moved 1339.243 322.9706 254.9706 -0.1285743 -0.5194367
Moved 1339.297 323 260.7741 -0.1284722 -0.4927659
Moved 1339.346 347.2817 285.6619 -0.04416086 -0.3783919
Moved 1339.395 369.8698 314.8372 0.03427014 -0.2443143
Moved 1339.446 390.6615 346.6109 0.1064636 -0.09829536
Moved 1339.497 412.2157 385.5392 0.1813045 0.08060323
Ended 1339.552 416 397 0.1944445 0.1332722
Began 1339.887 469 432 0.3784722 0.2941177
Stationary 1339.944 469 432 0.3784722 0.2941177
Stationary 1339.994 469 432 0.3784722 0.2941177
