the facts get in the way
Stationary 381.3162 319 324 -0.07118054 0.3645835
Stationary 381.3636 319 324 -0.07118054 0.3645835
Moved 381.4011 337 292.5 -0.03993057 0.2278647
Moved 381.438 348.0035 278.9965 -0.02082721 0.1692556
Moved 381.4767 369.494 254.2073 0.01648262 0.06166353
Moved 381.5151 381.711 243.2889 0.03769271 0.01427492
Moved 381.5525 393.3138 233.6862 0.05783647 -0.02740384
Moved 381.596 401.454 228.546 0.07196882 -0.04971332
Moved 381.6332 405.3166 225.6835 0.07867456 -0.06213759
Moved 381.6711 407 224 0.08159719 -0.06944432
Moved 381.708 407 223 0.08159719 -0.07378473
Moved 381.7674 367.1112 229.1984 0.01234576 -0.04688197
Moved 381.8026 325.8976 247.1794 -0.05920548 0.03116078
Moved 381.8373 288.6876 263.8481 -0.1238062 0.1035076
Moved 381.8724 261.524 275.8434 -0.1709652 0.1555703
Moved 381.9095 246.2659 284.4405 -0.1974551 0.1928842
Moved 381.9456 235.9075 291.0463 -0.2154384 0.221555
Moved 381.9818 228.0331 297.9669 -0.2291093 0.2515925
Moved 382.0172 223.3619 301.8191 -0.237219 0.2683121
Moved 382.0532 221 304 -0.2413195 0.2777779
Moved 382.0912 218.2581 306 -0.2460797 0.2864584
Moved 382.1517 217 308.5 -0.2482639 0.297309
Ended 382.1883 217 308 -0.2482639 0.2951389
Began 382.3574 145 347 -0.3732639 0.4644099
Stationary 382.3925 145 347 -0.3732639 0.4644099
Stationary 382.4273 145 347 -0.3732639 0.4644099
Moved 382.4638 135.6183 332.8304 -0.3895516 0.4029097
Moved 382.5018 121.2809 314.3932 -0.4144429 0.3228874
Moved 382.5461 103.2515 290.0021 -0.4457439 0.2170229
Moved 382.585 93.51042 277.2656 -0.4626555 0.1617433
Moved 382.6225 88.77331 268.66 -0.4708797 0.1243923
Moved 382.6609 87 261.5791 -0.4739583 0.0936593
Moved 382.6978 86 254.1433 -0.4756945 0.06138577
Moved 382.7432 85 245.7396 -0.4774306 0.0249117
Moved 382.788 85 237 -0.4774306 -0.0130207
Moved 382.8259 95.37296 231.5182 -0.459422 -0.03681342
Moved 382.8655 95.37051 229.6295 -0.4594262 -0.04501078
Moved 382.9044 107.2772 229 -0.4387548 -0.04774293
Moved 382.9441 149.6194 243.413 -0.365244 0.01481334
Moved 382.9835 218.3958 266.968 -0.2458406 0.1170486
Moved 383.025 245.0443 275.0133 -0.1995758 0.1519675
Moved 383.0625 284.4974 290.2487 -0.1310808 0.2180934
Moved 383.1014 312.0994 299.2397 -0.08316077 0.257117
Moved 383.1645 336.2235 304.0558 -0.04127868 0.2780203
Moved 383.2024 342.8461 305.923 -0.02978113 0.2861243
Moved 383.2395 350.7906 306 -0.01598861 0.2864584
Moved 383.278 353.7628 306 -0.01082838 0.2864584
Moved 383.315 356.6281 306 -0.005853921 0.2864584
Moved 383.3526 360.5703 306 0.0009901077 0.2864584
Moved 383.3896 364.4431 306 0.00771366 0.2864584
Moved 383.4268 373.5018 308 0.02344064 0.2951389
Moved 383.4647 378.4391 308 0.03201232 0.2951389
Moved 383.5024 383.6014 309 0.0409747 0.2994793
Moved 383.5607 387.5 309 0.04774302 0.2994793
Ended 383.5981 388 309 0.04861109 0.2994793
PhraseEnd 384.8314
