please provide your date of birth
Basic
0.6 0.6
432 326.4
Began 1095.106 550 466 0.4398148 0.300245
Stationary 1095.158 550 466 0.4398148 0.300245
Stationary 1095.199 550 466 0.4398148 0.300245
Stationary 1095.24 550 466 0.4398148 0.300245
Stationary 1095.281 550 466 0.4398148 0.300245
Stationary 1095.321 550 466 0.4398148 0.300245
Stationary 1095.361 550 466 0.4398148 0.300245
Stationary 1095.401 550 466 0.4398148 0.300245
Stationary 1095.442 550 466 0.4398148 0.300245
Stationary 1095.483 550 466 0.4398148 0.300245
Stationary 1095.526 550 466 0.4398148 0.300245
Moved 1095.58 550 446.7758 0.4398148 0.2413475
Moved 1095.625 535.58 432.8701 0.4064352 0.1987441
Moved 1095.671 530.3183 416.2733 0.3942553 0.1478961
Moved 1095.716 525.013 403.0389 0.3819746 0.1073497
Moved 1095.764 520.0518 395.0518 0.3704902 0.08287922
Moved 1095.808 515.7637 387.7637 0.3605641 0.06055051
Moved 1095.851 512.9009 383.9009 0.3539372 0.04871593
Moved 1095.893 507.9085 377.817 0.3423808 0.03007664
Moved 1095.935 502.2195 375 0.3292119 0.02144608
Moved 1095.975 499.7322 373 0.3234541 0.01531863
Moved 1096.041 487.8 369 0.2958333 0.003063726
Moved 1096.081 477.2921 367 0.2715094 -0.003063632
Moved 1096.126 455.3377 366 0.2206892 -0.006127451
Moved 1096.167 428.7399 366 0.1591202 -0.006127451
Moved 1096.21 407.1824 366 0.1092185 -0.006127451
Moved 1096.251 392.5926 366 0.07544577 -0.006127451
Moved 1096.294 376.4515 373 0.0380821 0.01531863
Moved 1096.336 363.0351 375.3217 0.0070256 0.02243164
Moved 1096.379 343.1335 376 -0.03904278 0.02450971
Moved 1096.425 327.2094 378 -0.07590412 0.03063726
Moved 1096.492 307.9997 381.3334 -0.1203711 0.04084999
Moved 1096.539 294.5 382.5 -0.1516204 0.04442402
Moved 1096.587 279.2354 384 -0.1869551 0.04901971
Moved 1096.632 267.2192 384 -0.2147703 0.04901971
Moved 1096.677 259.2071 385 -0.2333169 0.05208334
Moved 1096.721 252.8015 386 -0.2481447 0.05514706
Moved 1096.765 247.8721 386 -0.2595552 0.05514706
Moved 1096.808 243.5229 386 -0.2696228 0.05514706
Moved 1096.853 240 386 -0.2777777 0.05514706
Moved 1096.899 237 386 -0.2847222 0.05514706
Moved 1096.968 233.9786 386 -0.2917161 0.05514706
Moved 1097.016 233 386 -0.2939815 0.05514706
Moved 1097.06 230.6303 386 -0.2994669 0.05514706
Moved 1097.103 230 386 -0.3009259 0.05514706
Moved 1097.146 227.9989 386 -0.305558 0.05514706
Moved 1097.191 226.693 386 -0.308581 0.05514706
Stationary 1097.241 227 386 -0.3078704 0.05514706
Moved 1097.284 225.5 386 -0.3113426 0.05514706
Moved 1097.327 226 386 -0.3101852 0.05514706
Moved 1097.371 224.8467 386 -0.3128547 0.05514706
Stationary 1097.438 225 386 -0.3125 0.05514706
Stationary 1097.479 225 386 -0.3125 0.05514706
Stationary 1097.523 225 386 -0.3125 0.05514706
Stationary 1097.566 225 386 -0.3125 0.05514706
Stationary 1097.612 225 386 -0.3125 0.05514706
Stationary 1097.658 225 386 -0.3125 0.05514706
Stationary 1097.701 225 386 -0.3125 0.05514706
Stationary 1097.744 225 386 -0.3125 0.05514706
Stationary 1097.786 225 386 -0.3125 0.05514706
Stationary 1097.829 225 386 -0.3125 0.05514706
Stationary 1097.907 225 386 -0.3125 0.05514706
Stationary 1097.952 225 386 -0.3125 0.05514706
Stationary 1097.994 225 386 -0.3125 0.05514706
Stationary 1098.036 225 386 -0.3125 0.05514706
Stationary 1098.078 225 386 -0.3125 0.05514706
Stationary 1098.12 225 386 -0.3125 0.05514706
Ended 1098.162 225 386 -0.3125 0.05514706
Backspace 1099.273
Began 1100.043 595 528 0.5439815 0.4901961
Stationary 1100.09 595 528 0.5439815 0.4901961
Stationary 1100.132 595 528 0.5439815 0.4901961
Stationary 1100.176 595 528 0.5439815 0.4901961
Stationary 1100.217 595 528 0.5439815 0.4901961
Stationary 1100.259 595 528 0.5439815 0.4901961
Stationary 1100.301 595 528 0.5439815 0.4901961
Stationary 1100.344 595 528 0.5439815 0.4901961
Stationary 1100.386 595 528 0.5439815 0.4901961
Stationary 1100.427 595 528 0.5439815 0.4901961
Moved 1100.471 595 514.0573 0.5439815 0.4474793
Moved 1100.515 595 502.3596 0.5439815 0.411641
Moved 1100.56 577.8557 491.8557 0.5042955 0.3794598
Moved 1100.602 569.5 483 0.4849537 0.3523284
Moved 1100.66 552.0714 466.0952 0.4446096 0.3005366
Moved 1100.703 543.6932 456.3863 0.4252157 0.2707914
Moved 1100.746 535.7466 446.4932 0.406821 0.2404817
Moved 1100.788 528.7418 438.6127 0.3906059 0.2163378
Moved 1100.83 521.789 430.789 0.3745115 0.1923682
Moved 1100.873 513.1133 419.67 0.354429 0.1583028
Moved 1100.921 504.2507 408.5013 0.3339136 0.1240851
Moved 1100.967 499.2751 400.5503 0.3223962 0.09972521
Moved 1101.013 494.9686 392.9686 0.3124273 0.07649712
Moved 1101.056 492.0351 386.0701 0.3056367 0.05536201
Moved 1101.126 488.3086 373.6172 0.2970107 0.0172098
Moved 1101.175 486 361.7993 0.2916667 -0.01899738
Moved 1101.221 483.5926 356.5926 0.286094 -0.03494917
Moved 1101.267 481.8495 354.8495 0.2820591 -0.04028938
Moved 1101.314 468.6273 355 0.251452 -0.03982834
Moved 1101.359 449.1116 365.9777 0.2062768 -0.006195798
Moved 1101.407 432.1108 371.9723 0.1669232 0.01217001
Moved 1101.454 416.8753 378.2812 0.1316558 0.03149865
Moved 1101.5 403.2525 384.2491 0.1001216 0.04978297
Moved 1101.547 391.7701 391.1149 0.0735419 0.0708178
Moved 1101.625 371.3 406.7 0.0261574 0.1185663
Moved 1101.669 358.3133 415.015 -0.003904402 0.1440412
Moved 1101.713 345.0378 425.3082 -0.03463477 0.1755764
Moved 1101.757 334.0875 434.9125 -0.05998264 0.2050015
Moved 1101.799 326.3374 442.4939 -0.07792269 0.2282289
Moved 1101.843 316.4401 453.1199 -0.1008332 0.260784
