please provide your date of birth
Basic
0.8 0.8
575.9999 435.2
Began 229.8232 641 483 0.4878473 0.2642463
Stationary 229.8529 641 483 0.4878473 0.2642463
Stationary 229.8732 641 483 0.4878473 0.2642463
Stationary 229.892 641 483 0.4878473 0.2642463
Moved 229.911 641 492.1391 0.4878473 0.2852461
Moved 229.93 641 495.0571 0.4878473 0.291951
Moved 229.952 641 496.2781 0.4878473 0.2947567
Moved 229.9737 641 499.6854 0.4878473 0.3025861
Moved 229.9925 641 501.7366 0.4878473 0.3072991
Moved 230.0128 641 504.1567 0.4878473 0.3128602
Moved 230.0319 641 505.2819 0.4878473 0.3154455
Moved 230.0524 641 510 0.4878473 0.3262868
Moved 230.0716 641 511.9505 0.4878473 0.3307686
Moved 230.0911 641 513.8154 0.4878473 0.3350538
Moved 230.1122 641 518.2194 0.4878473 0.3451732
Moved 230.1331 650.9708 519.4244 0.5051577 0.3479421
Moved 230.1575 648 520.6299 0.5 0.3507121
Moved 230.1872 648 522.0156 0.5 0.3538961
Stationary 230.2054 648 522.0156 0.5 0.3538961
Stationary 230.2237 648 522 0.5 0.3538603
Stationary 230.2413 648 522 0.5 0.3538603
Stationary 230.2589 648 522 0.5 0.3538603
Stationary 230.2766 648 522 0.5 0.3538603
Moved 230.2939 640.4998 522 0.4869788 0.3538603
Moved 230.3129 628 482 0.4652778 0.2619486
Moved 230.3306 622.7592 467.6509 0.4561791 0.2289774
Moved 230.349 607.9114 412.9691 0.4304017 0.1033298
Moved 230.3781 596.6311 361.2477 0.4108178 -0.01551523
Moved 230.3965 595.7157 343.7351 0.4092287 -0.05575566
Moved 230.4152 596 333.0963 0.4097223 -0.08020149
Moved 230.4407 596 321.296 0.4097223 -0.1073163
Moved 230.4593 596 318.4481 0.4097223 -0.11386
Moved 230.4775 596 315.9786 0.4097223 -0.1195344
Moved 230.4955 596 314.7811 0.4097223 -0.1222861
Moved 230.5149 593.5 312.5 0.4053819 -0.1275276
Moved 230.533 593.1718 312 0.4048121 -0.1286764
Moved 230.5512 590.9394 312 0.4009365 -0.1286764
Moved 230.58 584.6805 322.0788 0.3900703 -0.1055175
Moved 230.5984 576.8107 330.8148 0.3764075 -0.08544403
Moved 230.6165 568.5 344.5 0.3619792 -0.05399816
Moved 230.6357 544.0854 367.9301 0.3195927 -0.0001605819
Moved 230.6543 530.7859 380.0128 0.2965034 0.02760284
Moved 230.6731 518.9434 389.2453 0.2759434 0.04881737
Moved 230.6913 503.5 399.5 0.2491319 0.07238056
Moved 230.7095 489.1852 407.7253 0.2242799 0.09128056
Moved 230.7285 454.0847 427.372 0.1633415 0.1364247
Moved 230.7468 432.4365 439.4242 0.1257578 0.1641182
Moved 230.7785 380.5 463.5 0.03559031 0.2194394
Moved 230.7974 362.8546 469.5546 0.004955828 0.2333515
Moved 230.8176 347.4666 473.8834 -0.02175946 0.2432982
Moved 230.8365 324.7377 478.725 -0.06121926 0.2544232
Moved 230.8556 313.7189 480.3802 -0.08034918 0.2582265
Moved 230.8741 298.3898 481.4675 -0.1069622 0.260725
Moved 230.8924 287.0399 482 -0.1266669 0.2619486
Moved 230.911 276.0058 482 -0.1458233 0.2619486
Moved 230.9301 253.1624 482 -0.1854819 0.2619486
Moved 230.949 239.7169 482 -0.2088248 0.2619486
Moved 230.9793 224 482 -0.2361111 0.2619486
Moved 230.9977 215.2508 482 -0.2513007 0.2619486
Moved 231.0191 206.8662 482 -0.2658573 0.2619486
Moved 231.0386 195.8535 482 -0.2849765 0.2619486
Moved 231.0571 193.5 482 -0.2890625 0.2619486
Moved 231.0757 189.4951 476.1552 -0.2960155 0.2485183
Moved 231.0941 185.8717 473.9572 -0.3023062 0.2434679
Moved 231.1136 180.6547 465.3094 -0.3113633 0.2235971
Moved 231.132 170.0903 446.908 -0.3297044 0.1813144
Moved 231.1505 164 431 -0.3402778 0.144761
Moved 231.1829 154.0806 395.4032 -0.3574989 0.06296699
Moved 231.2009 152.8248 380.8982 -0.3596791 0.02963747
Moved 231.2183 151.6272 369.2722 -0.3617584 0.002923363
Moved 231.2356 150.4182 359.3455 -0.3638573 -0.01988621
Moved 231.2544 149 345.3414 -0.3663194 -0.0520648
Moved 231.2729 149 341.1806 -0.3663194 -0.06162539
Moved 231.292 149 337.5615 -0.3663194 -0.06994129
Moved 231.3105 149 333.9576 -0.3663194 -0.07822233
Moved 231.3298 149 331.2502 -0.3663194 -0.08444345
Moved 231.3475 149 330.0475 -0.3663194 -0.08720693
Moved 231.3761 157.5208 327.9349 -0.3515265 -0.09206121
Moved 231.3983 166.0158 328 -0.3367782 -0.09191177
Moved 231.4157 175.8791 328 -0.3196543 -0.09191177
Moved 231.4332 187.8358 328 -0.2988961 -0.09191177
Moved 231.4515 198.9946 334.218 -0.2795234 -0.07762419
Moved 231.4698 218.366 344.4787 -0.2458924 -0.05404711
Moved 231.4881 225 350.5 -0.234375 -0.0402114
Moved 231.5066 229.5 354 -0.2265625 -0.03216905
Moved 231.5255 231.3912 357.855 -0.2232791 -0.02331117
Moved 231.5447 254.1687 425.6327 -0.1837349 0.1324281
Moved 231.5779 278.756 555.2839 -0.1410487 0.43034
Moved 231.5971 280.6181 574.4169 -0.1378158 0.4743036
Moved 231.6164 281.8045 584.6312 -0.1357561 0.497774
Moved 231.6355 282 592 -0.1354167 0.514706
Moved 231.6552 283 600.5377 -0.1336806 0.5343239
Moved 231.6746 283 602.6749 -0.1336806 0.5392346
Ended 231.695 284.5 605 -0.1310764 0.5445772
Began 232.1886 699 504 0.5885417 0.3125001
Stationary 232.21 699 504 0.5885417 0.3125001
Stationary 232.2276 699 504 0.5885417 0.3125001
Stationary 232.2453 699 504 0.5885417 0.3125001
Stationary 232.2634 699 504 0.5885417 0.3125001
Moved 232.2818 689.9256 504 0.5727876 0.3125001
Moved 232.3014 682.5737 504 0.5600237 0.3125001
Moved 232.3289 678 504 0.5520833 0.3125001
Moved 232.3521 666.0171 504 0.5312797 0.3125001
Moved 232.3723 658.9905 504 0.5190808 0.3125001
Moved 232.3922 648.2474 504 0.5004296 0.3125001
Moved 232.4123 641.7921 504 0.4892224 0.3125001
Moved 232.4376 635.7363 504 0.4787089 0.3125001
Moved 232.4574 622.9761 504 0.4565557 0.3125001
Moved 232.4765 616.9455 504 0.4460859 0.3125001
Moved 232.4949 608.1086 504 0.4307442 0.3125001
Moved 232.5141 602.9023 504 0.4217054 0.3125001
Moved 232.5334 589.8959 504 0.3991248 0.3125001
Moved 232.5587 577.749 504 0.3780365 0.3125001
Moved 232.5771 559.5 504 0.3463542 0.3125001
Moved 232.5958 547.2369 511 0.3250642 0.3285846
Moved 232.6148 527.3137 511 0.2904751 0.3285846
Moved 232.6447 481.1529 511 0.2103348 0.3285846
Moved 232.6634 459.3555 511 0.1724923 0.3285846
Moved 232.6829 437.2635 506.4794 0.1341379 0.3181971
Moved 232.7016 401.2503 499.0417 0.07161506 0.3011068
Moved 232.7209 386.5948 496.299 0.04617148 0.2948048
Moved 232.7415 363.5171 493.8517 0.006106049 0.2891813
Moved 232.7634 336.6335 490.5148 -0.04056692 0.2815139
