we run the risk of failure
Moved 487.4343 414.7234 416 0.1900117 0.2205882
Moved 487.4695 416.5 416 0.1961805 0.2205882
Moved 487.5036 416 416 0.1944445 0.2205882
Moved 487.5399 417 414.8566 0.1979166 0.2153338
Moved 487.5977 417 394.028 0.1979166 0.1196137
Moved 487.6317 403.9824 358.9295 0.1527165 -0.04168412
Moved 487.6661 396.4159 328.7198 0.1264443 -0.1805156
Moved 487.7016 390.2083 304.2292 0.10489 -0.2930643
Moved 487.7372 388 284.4543 0.09722218 -0.3839417
Moved 487.7732 385.7516 276.5032 0.08941516 -0.4204816
Moved 487.8081 384.8934 270.7867 0.08643539 -0.446752
Moved 487.8433 385 265.9386 0.08680553 -0.4690322
Moved 487.8786 384.0746 264 0.08359239 -0.4779411
Moved 487.9156 384 261.206 0.08333341 -0.4907813
Moved 487.9756 384 259 0.08333341 -0.500919
Moved 488.017 384 257.5 0.08333341 -0.5078126
Moved 488.0544 384 257 0.08333341 -0.5101104
Ended 488.0896 384 257 0.08333341 -0.5101104
Began 488.577 329 442 -0.1076389 0.3400736
Stationary 488.6139 329 442 -0.1076389 0.3400736
Stationary 488.6473 329 442 -0.1076389 0.3400736
Stationary 488.6817 329 442 -0.1076389 0.3400736
Stationary 488.7149 329 442 -0.1076389 0.3400736
Stationary 488.7482 329 442 -0.1076389 0.3400736
Moved 488.7845 329 429.884 -0.1076389 0.2843932
Moved 488.8214 329 425.7972 -0.1076389 0.2656124
Moved 488.8599 339.4018 418.1965 -0.07152162 0.2306824
Moved 488.8972 342.2679 413.4643 -0.06156996 0.2089351
Moved 488.9359 344.7805 409.439 -0.05284541 0.1904366
Moved 488.9727 350.0799 399.8401 -0.0344447 0.1463244
Moved 489.0103 353.9474 393.1052 -0.021016 0.1153734
Moved 489.0473 358.9463 385.161 -0.003658608 0.07886501
Moved 489.0852 361.8136 382.1863 0.00629738 0.06519473
Moved 489.1223 364.0568 377.9432 0.01408607 0.04569475
Moved 489.1597 365 376.3529 0.01736105 0.03838666
Moved 489.1965 366 375 0.02083331 0.03216912
Moved 489.2563 367 372.5 0.02430558 0.02068015
Moved 489.295 371.1701 365.6598 0.03878504 -0.0107545
Moved 489.3387 374.4682 360.5318 0.05023688 -0.03432064
Moved 489.3737 375.5 358.5 0.05381942 -0.04365809
Moved 489.4101 376.2485 357.7515 0.05641833 -0.04709763
Moved 489.4491 376 356 0.05555556 -0.05514707
Stationary 489.489 376 356 0.05555556 -0.05514707
Stationary 489.526 376 356 0.05555556 -0.05514707
Stationary 489.564 376 356 0.05555556 -0.05514707
Moved 489.6008 355.4298 366.5702 -0.01586884 -0.006570676
Moved 489.6611 333.2263 382.7737 -0.0929644 0.06789404
Moved 489.701 325.7316 389.2684 -0.1189875 0.09774083
Moved 489.7388 316.1469 398.4266 -0.1522677 0.1398281
Moved 489.7758 311.7074 403.2925 -0.1676825 0.1621901
Moved 489.813 306.7819 409.2181 -0.184785 0.1894213
Moved 489.8495 302.9132 414.1735 -0.1982179 0.2121944
Moved 489.8868 300.0403 416.9597 -0.2081932 0.2249984
Moved 489.9266 298 420.9269 -0.2152778 0.2432305
Moved 489.9646 296.5 423.5 -0.2204861 0.2550551
Moved 490.0039 296 426.0469 -0.2222222 0.2667598
Moved 490.062 295 428.1573 -0.2256945 0.2764584
Stationary 490.0977 295 428.1573 -0.2256945 0.2764584
Ended 490.1406 295 428 -0.2256945 0.2757353
Began 490.4497 342 412 -0.06250002 0.202206
Stationary 490.4928 342 412 -0.06250002 0.202206
Stationary 490.527 342 412 -0.06250002 0.202206
Stationary 490.5602 342 412 -0.06250002 0.202206
Stationary 490.5955 342 412 -0.06250002 0.202206
Stationary 490.6311 342 412 -0.06250002 0.202206
Stationary 490.6691 342 412 -0.06250002 0.202206
Moved 490.7056 358.6541 412 -0.004673451 0.202206
Moved 490.7424 364.38 412 0.01520827 0.202206
Moved 490.7837 371.2483 419 0.03905654 0.2343752
Moved 490.82 378.0679 420 0.06273583 0.2389706
Moved 490.8552 385.8082 420.9041 0.08961171 0.2431256
Moved 490.8924 398.6892 421.8964 0.1343377 0.2476858
Moved 490.9301 407.175 422.725 0.1638021 0.2514935
Moved 490.9669 419.0245 425.0123 0.2049463 0.262005
Moved 491.0149 428.9965 427 0.2395712 0.2711398
Moved 491.0528 434.7379 428.869 0.2595064 0.2797286
Moved 491.0893 437.7351 430 0.2699136 0.2849265
Moved 491.1277 441.5 431.5 0.2829862 0.29182
Moved 491.1888 445 432 0.295139 0.2941177
Moved 491.2249 446.3772 432 0.2999207 0.2941177
Moved 491.2625 447 432 0.3020833 0.2941177
Stationary 491.2995 447 432 0.3020833 0.2941177
Stationary 491.3372 447 432 0.3020833 0.2941177
Stationary 491.3761 447 432 0.3020833 0.2941177
Stationary 491.4136 447 432 0.3020833 0.2941177
Stationary 491.4476 447 432 0.3020833 0.2941177
Stationary 491.4839 447 432 0.3020833 0.2941177
Stationary 491.5191 447 432 0.3020833 0.2941177
Moved 491.5813 424.665 415.4987 0.2245313 0.2182846
Moved 491.6199 390.0281 402.1236 0.1042643 0.156818
Moved 491.6573 367.3556 393.8159 0.02554029 0.1186394
Moved 491.6963 339.6935 383.8978 -0.07050858 0.07305987
Moved 491.7343 324.4301 379.1721 -0.1235066 0.05134218
Moved 491.7717 311.3514 376 -0.1689186 0.03676457
Moved 491.8075 306.5651 374.2825 -0.1855379 0.02887207
Moved 491.8432 301.8389 373.4195 -0.2019482 0.02490577
Moved 491.8786 297.1176 372 -0.2183415 0.0183825
Moved 491.9158 294.5775 372 -0.2271615 0.0183825
Moved 491.9755 290.5 371 -0.2413195 0.01378677
Moved 492.0147 286.8878 370 -0.2538616 0.009191178
Moved 492.0527 284.03 369 -0.2637846 0.004595589
Moved 492.0888 280.1646 368.1646 -0.2772062 0.000756348
Moved 492.1291 275.1668 367 -0.2945597 -0.004595448
Moved 492.1676 272.5 367 -0.3038195 -0.004595448
Moved 492.2056 271.7224 367 -0.3065196 -0.004595448
Stationary 492.2469 272 367 -0.3055556 -0.004595448
Moved 492.2836 278.6373 367 -0.2825094 -0.004595448
Moved 492.3207 309.2724 367 -0.1761374 -0.004595448
Moved 492.3809 339.4375 367 -0.07139765 -0.004595448
Moved 492.4169 364.2223 367 0.01466066 -0.004595448
Moved 492.4536 381.5235 365.0681 0.07473439 -0.01347402
Moved 492.494 406.089 365 0.1600312 -0.01378677
Moved 492.5312 416.2646 365 0.195363 -0.01378677
Moved 492.5697 425.0293 365 0.2257961 -0.01378677
Moved 492.608 428.8846 365 0.2391824 -0.01378677
Moved 492.6452 434.1949 365 0.2576214 -0.01378677
Moved 492.6808 436.756 365 0.2665136 -0.01378677
Moved 492.7166 438.1879 365 0.2714857 -0.01378677
Moved 492.7736 442.3729 365 0.2860171 -0.01378677
Moved 492.8098 443.1879 365 0.2888469 -0.01378677
Moved 492.8445 445.0557 365 0.2953323 -0.01378677
Stationary 492.8781 445.0557 365 0.2953323 -0.01378677
Moved 492.912 446.0226 365 0.2986898 -0.01378677
Ended 492.9465 446 365 0.2986111 -0.01378677
Began 493.2787 477 435 0.4062501 0.3079045
Stationary 493.3233 477 435 0.4062501 0.3079045
Stationary 493.3586 477 435 0.4062501 0.3079045
Stationary 493.3931 477 435 0.4062501 0.3079045
Stationary 493.4281 477 435 0.4062501 0.3079045
Moved 493.4628 462.2755 435 0.3551232 0.3079045
Moved 493.4995 458.5 435 0.3420138 0.3079045
Moved 493.5381 446.9313 427 0.3018449 0.2711398
Moved 493.5867 437.0143 424.0071 0.2674107 0.2573858
Moved 493.6258 429.7578 422.4395 0.2422148 0.2501814
Moved 493.6631 415.4193 418.1398 0.1924282 0.2304218
Moved 493.6995 405.0663 415.2666 0.1564804 0.2172178
Moved 493.7348 396.2064 412.8016 0.1257166 0.2058897
Moved 493.7711 379.7255 404.8627 0.06849125 0.169406
Moved 493.8088 370.6888 399.1259 0.03711373 0.1430417
Moved 493.8449 361.266 394.633 0.004395694 0.1223944
Moved 493.9011 352.6778 388.6778 -0.02542421 0.09502664
Moved 493.9368 345.2707 384.2707 -0.05114347 0.07477348
Moved 493.9719 340.486 381.486 -0.06775707 0.06197608
Moved 494.0102 336.6206 379 -0.08117832 0.05055162
Moved 494.0472 331 375.5 -0.1006945 0.03446691
Moved 494.0836 329 373.5 -0.1076389 0.02527574
Moved 494.1228 325.5 370.5 -0.1197917 0.01148897
Moved 494.1619 323.6238 370 -0.1263062 0.009191178
Moved 494.1995 321.5 367.5 -0.1336806 -0.002297654
Moved 494.24 321 366.5 -0.1354167 -0.006893243
Ended 494.3031 321 367 -0.1354167 -0.004595448
Began 494.7912 360 316 0 -0.2389706
Stationary 494.8352 360 316 0 -0.2389706
Stationary 494.8723 360 316 0 -0.2389706
Stationary 494.9085 360 316 0 -0.2389706
Stationary 494.9484 360 316 0 -0.2389706
Stationary 494.9836 360 316 0 -0.2389706
Stationary 495.0204 360 316 0 -0.2389706
Stationary 495.056 360 316 0 -0.2389706
Stationary 495.098 360 316 0 -0.2389706
Moved 495.139 360 329.6987 0 -0.176017
Moved 495.1744 360 335.4366 0 -0.1496478
Moved 495.2122 352.4173 341.7481 -0.02632886 -0.1206428
Moved 495.2508 350 350.1844 -0.03472224 -0.08187295
Moved 495.288 347.5537 355.8926 -0.04321628 -0.05564073
Moved 495.3271 344.242 362.7581 -0.05471535 -0.02408968
Moved 495.368 342.2753 367.7247 -0.06154418 -0.001265021
Moved 495.4088 341.4084 370.5916 -0.06455422 0.01191013
Moved 495.4471 340 375.8935 -0.06944448 0.03627525
Moved 495.4843 338.6049 379.7903 -0.0742887 0.05418315
Moved 495.5449 336.8661 384.1339 -0.0803262 0.07414489
Moved 495.5841 335.5 387.5 -0.08506946 0.08961405
Moved 495.6216 336 388.2487 -0.08333334 0.09305485
Moved 495.6605 335 389.5 -0.08680553 0.09880515
Moved 495.6974 334 389.7916 -0.09027779 0.1001451
Moved 495.7376 332.7513 390 -0.09461358 0.1011029
Moved 495.7764 331.0323 391 -0.1005822 0.1056985
Moved 495.823 326.0685 391 -0.1178177 0.1056985
Moved 495.8623 314.2274 391 -0.1589328 0.1056985
Moved 495.9009 301.491 381.9819 -0.2031564 0.06425522
Moved 495.9628 275.8683 374.467 -0.2921241 0.02971986
Moved 495.9998 258.4953 365.3302 -0.3524469 -0.01226916
Moved 496.0365 250.0205 361.6735 -0.3818734 -0.02907403
Moved 496.0749 237.1006 354.3669 -0.426734 -0.0626522
Moved 496.111 231.0064 351.5032 -0.4478944 -0.07581235
Moved 496.1504 226.9621 348.9622 -0.4619371 -0.08749009
Moved 496.1898 223.5 349 -0.4739583 -0.08731604
Moved 496.227 223 349 -0.4756945 -0.08731604
Stationary 496.2633 223 349 -0.4756945 -0.08731604
Moved 496.2999 223 357.041 -0.4756945 -0.0503634
Moved 496.3604 251.6786 378.0071 -0.3761161 0.04598871
Moved 496.4005 285.956 399.7225 -0.2570971 0.1457836
Moved 496.4416 307.3235 410.8529 -0.1829045 0.1969343
Moved 496.4803 338.1064 421.1733 -0.07601932 0.2443625
Moved 496.5191 357.6223 426.8741 -0.008255765 0.2705611
Moved 496.5607 380.7615 433.5046 0.0720884 0.301032
Moved 496.5986 397.0573 438.3715 0.1286711 0.3233985
Moved 496.6351 406.5 441.5 0.1614584 0.3377759
Moved 496.6784 416 445.5 0.1944445 0.356158
Moved 496.7152 422.8196 447.4099 0.2181238 0.3649351
Moved 496.7743 431.134 450 0.246993 0.3768383
Moved 496.8089 433.6531 451 0.25574 0.3814338
Moved 496.8435 435.5163 452 0.2622094 0.3860295
Moved 496.8786 438.5 452 0.2725695 0.3860295
Moved 496.9126 439.1278 452 0.2747494 0.3860295
Moved 496.9467 440.2258 452 0.2785619 0.3860295
Moved 496.9806 441 452 0.2812501 0.3860295
Moved 497.0152 446.158 442.842 0.2991598 0.343943
Moved 497.05 453.9071 432.1238 0.3260665 0.2946868
Moved 497.0855 462.5141 417.9719 0.3559516 0.2296502
Moved 497.1431 474.4135 397.3798 0.397269 0.1350174
Moved 497.181 479.1407 390.8593 0.4136831 0.1050518
Moved 497.2184 484.7366 382.2634 0.4331132 0.06554884
Moved 497.2533 486.9101 377.2697 0.4406601 0.04259965
Moved 497.2886 489.7853 374.2147 0.4506433 0.02856017
Moved 497.3243 492 368.9091 0.4583334 0.004177795
Moved 497.3599 493 367.5578 0.4618056 -0.002032168
Moved 497.4034 494 365.0905 0.4652777 -0.01337108
Moved 497.4453 495 363.5 0.46875 -0.02068029
Moved 497.4838 495 364 0.46875 -0.01838221
Moved 497.5445 481 364 0.4201388 -0.01838221
Moved 497.5831 459.1202 389.8798 0.3441674 0.1005507
Moved 497.6194 446.2354 402.4117 0.2994284 0.158142
Moved 497.6554 436.2886 412.7114 0.2648909 0.2054752
Moved 497.6925 423.5204 423.4796 0.2205569 0.2549616
Moved 497.7295 415.9336 429.0332 0.194214 0.2804835
Moved 497.769 407.6702 437.6596 0.1655215 0.320127
Moved 497.8059 402.242 439.879 0.1466736 0.3303262
Moved 497.8425 398.2527 443 0.1328219 0.3446691
Moved 497.8801 394.9506 446 0.1213564 0.3584559
Moved 497.9367 392.6826 448.3174 0.1134814 0.3691056
Moved 497.9713 391.7513 449.2487 0.1102474 0.3733858
Moved 498.0064 391 450.0874 0.1076388 0.3772399
Moved 498.0412 389.7662 450 0.1033549 0.3768383
Moved 498.077 384.9492 451.0508 0.08662925 0.3816673
Moved 498.1173 379.1556 451 0.06651267 0.3814338
Moved 498.1528 370.2311 451 0.03552482 0.3814338
Moved 498.187 363.4908 452 0.01212075 0.3860295
Moved 498.2217 357.1329 452 -0.009955168 0.3860295
Moved 498.259 350.6396 452 -0.0325013 0.3860295
Moved 498.3174 339.1383 453 -0.07243656 0.390625
Moved 498.3535 331.1601 453 -0.1001385 0.390625
Moved 498.3895 326.2906 453 -0.1170465 0.390625
Moved 498.4265 322.4233 453 -0.1304745 0.390625
Moved 498.4632 318.4675 453 -0.1442101 0.390625
Moved 498.4994 315.5994 453 -0.1541689 0.390625
Moved 498.5369 310.3022 453 -0.1725619 0.390625
Moved 498.5729 306.5884 453 -0.185457 0.390625
Moved 498.6087 302.7263 445.042 -0.198867 0.3540534
Moved 498.6461 298.5661 445 -0.2133123 0.3538603
Moved 498.7079 293.1636 444 -0.2320708 0.3492649
Moved 498.7463 291.2984 443 -0.2385473 0.3446691
Moved 498.7822 289.8607 443 -0.2435394 0.3446691
Moved 498.8183 288.7791 443 -0.2472946 0.3446691
Ended 498.86 289 443 -0.2465278 0.3446691
PhraseEnd 499.8499
