watch out for low flying objects
Moved 314.6927 498.5043 263.3076 0.3206119 0.134882
Moved 314.724 492.4256 277.2975 0.3065408 0.2158419
Moved 314.7504 491.0159 281.9523 0.3032776 0.2427795
Moved 314.7759 488.2599 290.2202 0.296898 0.2906259
Moved 314.8123 485.8337 296.4988 0.2912817 0.3269609
Moved 314.8404 484 303.9544 0.287037 0.3701065
Moved 314.8679 482.255 309.49 0.2829977 0.402141
Moved 314.896 481 314 0.2800926 0.4282409
Moved 314.9236 479.5 316 0.2766204 0.4398148
Moved 314.9504 476.6878 318.3122 0.2701107 0.4531956
Moved 314.9784 471.8414 321 0.2588921 0.46875
Moved 315.0062 461.7578 322 0.2355506 0.4745372
Moved 315.0502 430.3692 322 0.1628917 0.4745372
Moved 315.081 404.3198 311.1822 0.1025921 0.4119338
Moved 315.1091 384.8572 306.8367 0.05753984 0.3867866
Moved 315.1355 375.5 305.5 0.03587961 0.3790509
Moved 315.165 362.0394 304 0.004720787 0.3703706
Moved 315.1955 345.2045 303 -0.03424893 0.3645834
Moved 315.223 329.5 303 -0.07060184 0.3645834
Moved 315.251 311.3167 303 -0.1126927 0.3645834
Moved 315.2789 295.4081 303 -0.1495184 0.3645834
Moved 315.3054 283.6297 303 -0.1767832 0.3645834
Moved 315.3515 254.9354 303 -0.2432051 0.3645834
Moved 315.3795 241.0877 303 -0.2752601 0.3645834
Moved 315.4068 229.3425 303 -0.3024479 0.3645834
Moved 315.4369 222.643 303 -0.3179559 0.3645834
Moved 315.466 218.0732 303 -0.3285343 0.3645834
Moved 315.4948 215.3792 303 -0.3347703 0.3645834
Moved 315.5224 214.2538 303 -0.3373756 0.3645834
Moved 315.5482 212.861 303 -0.3405996 0.3645834
Moved 315.5746 211.9321 303 -0.3427497 0.3645834
Stationary 315.6067 211.9321 303 -0.3427497 0.3645834
Moved 315.6582 211 310.8202 -0.3449074 0.4098393
Ended 315.685 211 312.2224 -0.3449074 0.4179538
Began 315.9165 297 250 -0.1458333 0.05787037
Stationary 315.9504 297 250 -0.1458333 0.05787037
Stationary 315.9775 297 250 -0.1458333 0.05787037
Stationary 316.0072 297 250 -0.1458333 0.05787037
Stationary 316.0382 297 250 -0.1458333 0.05787037
Moved 316.0663 322.4879 250 -0.08683369 0.05787037
Moved 316.0951 341.7563 250 -0.04223083 0.05787037
Moved 316.1227 354.1512 250 -0.0135388 0.05787037
Moved 316.151 375.5 250 0.03587961 0.05787037
Moved 316.1803 394.6618 250 0.0802356 0.05787037
Moved 316.2128 414.7154 250 0.126656 0.05787037
Moved 316.241 434.358 250 0.172125 0.05787037
Moved 316.2699 453.6373 250 0.2167531 0.05787037
Moved 316.3004 473.2739 250 0.2622081 0.05787037
Moved 316.3314 488.3513 250 0.2971095 0.05787037
Moved 316.3738 504 250 0.3333333 0.05787037
Moved 316.4035 511.115 250 0.3498031 0.05787037
Moved 316.4323 515.5909 250 0.3601642 0.05787037
Moved 316.4586 517.1684 250 0.3638157 0.05787037
Moved 316.4857 518.9277 250 0.3678883 0.05787037
Moved 316.5127 519.5 250 0.3692129 0.05787037
Moved 316.5392 520 250 0.3703704 0.05787037
Stationary 316.5669 520 250 0.3703704 0.05787037
Moved 316.5938 495.3392 250 0.3132852 0.05787037
Moved 316.6205 470.2842 263.3579 0.2552875 0.1351733
Moved 316.675 440.9871 276.4077 0.1874701 0.2106928
Moved 316.7014 427.0864 284.1655 0.1552925 0.2555872
Moved 316.7303 417.0154 290.9885 0.1319801 0.2950722
Moved 316.7563 404.7525 296.7492 0.1035937 0.3284098
Moved 316.7872 396.9874 300 0.085619 0.3472222
Moved 316.814 395.1152 300.8848 0.08128525 0.3523428
Moved 316.8394 393.7312 302.2688 0.07808149 0.3603519
Moved 316.8657 394 303.5 0.07870366 0.3674769
Moved 316.8917 394 303.5052 0.07870366 0.3675072
Moved 316.917 411.1059 306.2632 0.1183006 0.3834679
Moved 316.9589 444.3874 312.0554 0.1953412 0.4169871
Moved 316.9849 456.3613 312 0.2230587 0.4166669
Moved 317.0109 467.7089 312 0.249326 0.4166669
Moved 317.0376 472.9974 312 0.261568 0.4166669
Moved 317.0641 475.5 312 0.2673611 0.4166669
Moved 317.0898 475 303.3571 0.2662037 0.3666497
Moved 317.1161 469.4988 283.5991 0.2534693 0.2523094
Moved 317.1433 453.4968 256.2942 0.2164277 0.09429508
Moved 317.17 445.5234 243.4374 0.1979708 0.01989241
Moved 317.1962 436.5444 227.3165 0.177186 -0.07339972
Moved 317.2383 427.4709 206.9419 0.1561828 -0.1913083
Moved 317.2649 422.9595 193.8379 0.1457395 -0.2671418
Moved 317.2909 420.1561 189.7341 0.1392502 -0.2908905
Moved 317.3195 418.1552 184.3104 0.1346185 -0.3222777
Moved 317.3473 415.3914 182 0.1282209 -0.335648
Moved 317.3784 410.2511 181 0.116322 -0.3414352
Moved 317.4065 395.0739 194.5876 0.08118957 -0.262803
Moved 317.4355 378.9288 215.9138 0.04381676 -0.1393876
Moved 317.4641 365.1429 239.9713 0.01190494 -0.00016601
Moved 317.4917 361.0143 247.4785 0.002347827 0.04327845
Moved 317.5426 352.0455 267.8634 -0.01841312 0.1612466
Moved 317.5739 351 273.4174 -0.02083332 0.1933877
Ended 317.6038 351 281.8928 -0.02083332 0.2424353
Began 317.8685 518 315 0.3657407 0.4340278
Stationary 317.9037 518 315 0.3657407 0.4340278
Stationary 317.9295 518 315 0.3657407 0.4340278
Stationary 317.9651 518 315 0.3657407 0.4340278
Moved 317.9993 505.839 304.1902 0.3375902 0.371471
Moved 318.0488 471.0291 280.0182 0.2570117 0.2315868
Moved 318.0776 461.3163 273.0831 0.2345285 0.191453
Moved 318.1047 439.0501 257.7876 0.1829864 0.1029375
Moved 318.1328 412.5 242.5 0.1215278 0.01446777
Moved 318.1614 391.5366 233.9442 0.07300138 -0.03504506
Moved 318.1896 380.5445 228.7722 0.04755676 -0.0649756
Moved 318.2203 373.811 225.6036 0.03196995 -0.08331229
Moved 318.2563 366.0993 221.6997 0.01411875 -0.1059043
Moved 318.2833 360.8827 218.9413 0.002043148 -0.1218677
Moved 318.3101 357.1794 217.1794 -0.006529143 -0.1320634
Moved 318.3369 356.0707 217 -0.009095519 -0.1331017
Moved 318.3703 354.664 215.6641 -0.01235177 -0.140833
Moved 318.3973 353.9743 216 -0.01394843 -0.1388889
Moved 318.4411 352.7604 216 -0.01675839 -0.1388889
Stationary 318.4742 352.7604 216 -0.01675839 -0.1388889
Moved 318.5024 351.9019 216 -0.01874556 -0.1388889
Moved 318.5336 348 228 -0.0277778 -0.06944445
Moved 318.5791 335.0429 238.9572 -0.05777111 -0.006034993
Moved 318.607 330.8417 243.1583 -0.06749609 0.01827752
Moved 318.6328 329 246.8387 -0.07175927 0.03957625
Moved 318.6585 327.7849 248.2151 -0.07457187 0.0475412
Moved 318.6841 326.333 249.667 -0.07793287 0.05594324
Moved 318.7192 326 251.214 -0.07870371 0.06489578
Moved 318.7478 325 252.0974 -0.08101851 0.07000818
Moved 318.7744 323.5 252 -0.08449072 0.06944445
Moved 318.8006 324 253.3591 -0.08333336 0.07730997
Stationary 318.8266 324 253.3591 -0.08333336 0.07730997
Moved 318.8687 323 255 -0.08564815 0.08680573
Moved 318.8969 323 257.5 -0.08564815 0.1012731
Moved 318.9247 329.0475 258.7559 -0.0716492 0.1085412
Moved 318.9528 353 260.5 -0.01620372 0.1186343
Moved 318.9806 387.3568 260 0.06332596 0.1157407
Moved 319.0074 413.3478 260 0.1234904 0.1157407
Moved 319.0338 428.8124 260 0.1592879 0.1157407
Moved 319.0596 434.5518 260 0.1725736 0.1157407
Moved 319.0873 442.2218 260 0.1903284 0.1157407
Moved 319.114 445.3722 260 0.1976208 0.1157407
Stationary 319.1558 445 260 0.1967593 0.1157407
Moved 319.1811 424.4386 251.9065 0.1491634 0.0689035
Moved 319.207 384.4156 250 0.05651762 0.05787037
Moved 319.2375 342.0062 258.53 -0.04165227 0.1072342
Moved 319.2634 328.7186 261.2957 -0.07241061 0.1232391
Moved 319.2959 286.1041 275.5417 -0.1710552 0.2056811
Moved 319.3229 276.4059 279.3126 -0.1935049 0.2275038
Moved 319.3495 262.9478 282.4105 -0.2246579 0.2454309
Moved 319.3767 255.5243 285.8253 -0.241842 0.2651926
Moved 319.4035 252.4016 287 -0.2490704 0.2719909
Moved 319.4485 251 287 -0.2523148 0.2719909
Moved 319.4749 251 278.0207 -0.2523148 0.2200273
Moved 319.5017 262.7567 253.9011 -0.2251003 0.0804465
Moved 319.5309 271.0709 230.1442 -0.2058543 -0.05703608
Moved 319.5587 276.23 217.5399 -0.1939119 -0.1299773
Moved 319.5851 277.4912 212.0352 -0.1909926 -0.1618338
Moved 319.6124 279.9282 209.0718 -0.1853514 -0.1789828
Moved 319.6385 283.3847 209 -0.1773501 -0.179398
Moved 319.6652 291.8389 209 -0.1577802 -0.179398
Moved 319.6911 300.052 224.894 -0.1387684 -0.08741874
Moved 319.7331 316.8286 251.0476 -0.09993383 0.06393292
Moved 319.7726 324.7811 270.1246 -0.08152515 0.174332
Moved 319.7984 325 273.3075 -0.08101851 0.1927519
Moved 319.8234 326 278.3951 -0.07870371 0.2221943
Moved 319.8541 326 280 -0.07870371 0.2314817
Moved 319.8797 326 281 -0.07870371 0.2372685
Moved 319.9052 321.5414 281 -0.0890246 0.2372685
Moved 319.9337 302.2088 270.9529 -0.1337759 0.1791258
Moved 319.9612 284.8964 262.5803 -0.173851 0.1306733
Moved 319.9886 264.9966 247.4257 -0.2199154 0.04297257
Moved 320.0336 245 231.5 -0.2662037 -0.04918982
Moved 320.0609 240.8223 227.5482 -0.2758742 -0.07205893
Moved 320.0876 236.5825 224.5825 -0.2856887 -0.08922154
Ended 320.1165 237 225 -0.2847222 -0.08680556
PhraseEnd 320.7803
