please provide your date of birth
Basic
0.6 0.6
432 326.4
Began 1117.96 631 501 0.6273149 0.4074755
Stationary 1118.014 631 501 0.6273149 0.4074755
Stationary 1118.064 631 501 0.6273149 0.4074755
Stationary 1118.113 631 501 0.6273149 0.4074755
Stationary 1118.166 631 501 0.6273149 0.4074755
Stationary 1118.228 631 501 0.6273149 0.4074755
Stationary 1118.279 631 501 0.6273149 0.4074755
Stationary 1118.329 631 501 0.6273149 0.4074755
Stationary 1118.378 631 501 0.6273149 0.4074755
Moved 1118.428 618.6337 489.6337 0.5986892 0.3726524
Moved 1118.479 606.6858 473.4763 0.5710319 0.3231503
Moved 1118.528 594.6405 453.5506 0.5431494 0.2621036
Moved 1118.578 580.8464 431.0774 0.5112187 0.1932518
Moved 1118.626 566.5 403.5 0.4780093 0.1087623
Moved 1118.698 554 370.5276 0.4490741 0.007744023
Moved 1118.746 551 366.5289 0.4421297 -0.004507233
Moved 1118.798 550 361.7878 0.4398148 -0.01903235
Moved 1118.847 547.8861 358.8861 0.4349216 -0.02792246
Moved 1118.9 544.5396 355.5396 0.4271749 -0.0381754
Moved 1118.956 539.1461 356 0.41469 -0.03676471
Moved 1119.008 531.5911 356 0.3972017 -0.03676471
Moved 1119.062 514.0632 365.821 0.3566277 -0.006675721
Moved 1119.113 461.1791 405.093 0.2342109 0.1136426
Moved 1119.162 412.8658 440.494 0.1223745 0.2221016
Moved 1119.239 335.87 480.0557 -0.05585641 0.3433081
Moved 1119.289 307.6986 488.3254 -0.1210681 0.368644
Moved 1119.339 298.2742 491 -0.1428838 0.3768382
Moved 1119.387 294.5 491 -0.1516204 0.3768382
Moved 1119.437 291.0164 491 -0.1596842 0.3768382
Moved 1119.491 264.3619 463.6343 -0.2213844 0.2929974
Moved 1119.542 240.9134 431.4601 -0.2756634 0.1944243
Moved 1119.594 224.9188 404.8375 -0.3126881 0.1128601
Moved 1119.646 214.1559 377.8898 -0.3376021 0.03029954
Moved 1119.698 211.2656 358.0624 -0.3442926 -0.03044587
Moved 1119.776 211 337.3955 -0.3449074 -0.09376377
Moved 1119.828 238.9336 322.4475 -0.2802463 -0.1395603
Moved 1119.879 272.2634 316.7473 -0.203094 -0.1570242
Moved 1119.933 284.1072 317 -0.1756778 -0.1562499
Moved 1119.982 289.9361 317 -0.1621849 -0.1562499
Moved 1120.031 291.5 317 -0.1585648 -0.1562499
Moved 1120.08 291 343.2849 -0.1597222 -0.07572025
Moved 1120.131 281.4571 372.2574 -0.1818123 0.01304346
Moved 1120.18 277 398.7958 -0.1921296 0.09434985
Moved 1120.229 277 409.4965 -0.1921296 0.127134
Moved 1120.306 277 425.1 -0.1921296 0.1749388
Moved 1120.353 287.3567 432.7134 -0.1681557 0.1982642
Moved 1120.4 290.2539 437.5078 -0.1614493 0.2129529
Moved 1120.453 291.642 440 -0.1582361 0.2205883
Moved 1120.506 292 441.2519 -0.1574074 0.2244238
Stationary 1120.574 292 441 -0.1574074 0.2236519
Ended 1120.624 292 441 -0.1574074 0.2236519
Began 1121.384 586 462 0.5231482 0.2879903
Stationary 1121.443 586 462 0.5231482 0.2879903
Stationary 1121.491 586 462 0.5231482 0.2879903
Moved 1121.543 565.2549 462 0.475127 0.2879903
Moved 1121.597 548 470 0.4351853 0.3125
Moved 1121.648 537.2841 472 0.4103798 0.3186275
Moved 1121.698 528.4095 473 0.3898367 0.3216912
Moved 1121.752 509.5611 474 0.3462062 0.324755
Moved 1121.805 484.4629 474 0.2881086 0.324755
Moved 1121.857 443.1717 474 0.1925272 0.324755
Moved 1121.907 403.4653 474 0.1006142 0.324755
Moved 1121.957 368.1119 474 0.01877755 0.324755
Moved 1122.009 324.8222 474 -0.08143008 0.324755
Moved 1122.062 307.9958 467 -0.1203801 0.3033088
Moved 1122.135 298.5 465 -0.1423611 0.2971814
Moved 1122.186 296.9709 465 -0.1459006 0.2971814
Stationary 1122.234 296.9709 465 -0.1459006 0.2971814
Stationary 1122.282 297 465 -0.1458333 0.2971814
Moved 1122.336 304.8315 465 -0.1277048 0.2971814
Moved 1122.386 356.815 479.0543 -0.007372697 0.34024
Moved 1122.439 433.6791 481 0.1705534 0.3462009
Moved 1122.503 464.2238 481 0.2412588 0.3462009
Moved 1122.552 476.0943 481 0.2687368 0.3462009
Moved 1122.599 481.6407 476.5154 0.2815756 0.3324614
Moved 1122.677 484 472.312 0.287037 0.3195834
Moved 1122.728 472.1134 456.739 0.2595218 0.271872
Moved 1122.78 401.3291 367.1265 0.09566914 -0.002675992
Moved 1122.832 375.6884 321.8522 0.03631582 -0.1413841
Moved 1122.883 358.0446 287.0891 -0.004526476 -0.2478888
Moved 1122.938 349.975 266.95 -0.02320603 -0.3095895
Moved 1122.99 348 259.3209 -0.0277778 -0.3329631
Moved 1123.041 347 255.1705 -0.0300926 -0.3456785
Stationary 1123.089 347 255 -0.0300926 -0.3462009
Moved 1123.138 368.4091 296.303 0.01946539 -0.2196599
Moved 1123.218 445.2726 425.5453 0.1973904 0.176303
Moved 1123.271 460.5859 453.1718 0.2328377 0.2609429
Moved 1123.317 462 458.5 0.2361111 0.2772671
Moved 1123.364 462 460 0.2361111 0.2818628
Moved 1123.41 444.9391 460 0.1966184 0.2818628
Moved 1123.456 377.48 425.74 0.04046301 0.1768994
Moved 1123.503 318.1461 386.4005 -0.09688397 0.05637422
Moved 1123.549 282.0913 365.0457 -0.1803442 -0.009051211
Moved 1123.602 261.6118 352.4079 -0.2277504 -0.04776983
Moved 1123.655 243.5637 349 -0.2695284 -0.05821069
Moved 1123.735 229.4261 359.2958 -0.3022545 -0.02666735
Moved 1123.785 223.381 367.8571 -0.3162478 -0.0004378487
Moved 1123.835 221 386.8856 -0.3217593 0.05786031
Moved 1123.886 230.5787 428.604 -0.2995864 0.1856741
Moved 1123.938 237.405 455.0125 -0.2837847 0.2665825
Moved 1123.995 245 482.0319 -0.2662037 0.3493626
Moved 1124.048 247 490.9344 -0.2615741 0.3766374
Moved 1124.099 247 495.691 -0.2615741 0.3912103
Moved 1124.148 247 498.374 -0.2615741 0.39943
