please provide your date of birth
Stationary 176.0281 651 310 0.5052083 0.3038195
Stationary 176.046 651 310 0.5052083 0.3038195
Moved 176.0621 645.0645 310 0.4949037 0.3038195
Moved 176.0801 640.038 310 0.4861772 0.3038195
Moved 176.0965 634.3215 310 0.4762526 0.3038195
Moved 176.1125 629.5505 310 0.4679697 0.3038195
Moved 176.129 622.4532 310 0.455648 0.3038195
Moved 176.147 616.345 310 0.4450434 0.3038195
Moved 176.1634 610.3242 310 0.4345907 0.3038195
Moved 176.1792 606.5 310 0.4279514 0.3038195
Moved 176.2007 595.5408 310 0.408925 0.3038195
Moved 176.2175 588.0002 310 0.3958338 0.3038195
Moved 176.2399 578.7001 310 0.3796877 0.3038195
Moved 176.2573 568.666 310 0.3622674 0.3038195
Moved 176.2747 557.7794 310 0.343367 0.3038195
Moved 176.2932 519.7607 310 0.2773624 0.3038195
Moved 176.3106 454.5978 310 0.1642323 0.3038195
Moved 176.3284 401.3872 320.7271 0.07185281 0.3503781
Moved 176.3459 368.3311 320.5364 0.01446366 0.3495505
Moved 176.3694 325.625 321 -0.05967879 0.3515625
Moved 176.3955 303.6914 321 -0.097758 0.3515625
Moved 176.4144 292.611 321 -0.1169948 0.3515625
Moved 176.4324 263.6159 312.6586 -0.1673335 0.3153587
Moved 176.4498 253.621 311.5173 -0.1846858 0.3104049
Moved 176.4665 243.5919 310.0845 -0.2020975 0.3041864
Moved 176.4846 238.9498 308.6499 -0.2101567 0.2979598
Moved 176.5011 236.211 309 -0.2149114 0.2994793
Moved 176.5191 235.0568 309 -0.2169153 0.2994793
Stationary 176.5353 235 309 -0.2170139 0.2994793
Stationary 176.5507 235 309 -0.2170139 0.2994793
Moved 176.5745 305.8977 328.0375 -0.09392761 0.3821073
Moved 176.5911 363.4782 333.3277 0.006038622 0.4050683
Moved 176.6072 416.6787 334 0.09840056 0.4079863
Moved 176.623 457.249 334 0.1688351 0.4079863
Moved 176.6394 497.6534 334 0.2389816 0.4079863
Moved 176.6552 523.5 334 0.2838542 0.4079863
Moved 176.6714 537.7151 334 0.3085333 0.4079863
Moved 176.6875 551.9498 334 0.3332461 0.4079863
Moved 176.7026 560.8561 334 0.3487086 0.4079863
Moved 176.7183 568.3882 334 0.3617851 0.4079863
Moved 176.7439 579.1517 334 0.3804717 0.4079863
Moved 176.7621 582.4533 334 0.3862037 0.4079863
Moved 176.7805 585.6578 334 0.3917671 0.4079863
Moved 176.7966 588.1911 334 0.3961651 0.4079863
Moved 176.8118 589.5 323.5 0.3984375 0.3624132
Moved 176.833 589 325.865 0.3975695 0.3726779
Stationary 176.8501 589 326 0.3975695 0.3732638
Moved 176.8668 566.9514 311.4963 0.3592906 0.3103141
Moved 176.8847 524.1937 283.1291 0.2850585 0.1871922
Moved 176.9019 468.024 249.7446 0.1875416 0.04229453
Moved 176.9285 398.5883 200.5831 0.06699354 -0.1710802
Moved 176.9458 375.8678 183.3247 0.02754823 -0.2459865
Moved 176.9646 358.1027 169.7844 -0.003293939 -0.304755
Moved 176.9824 335.9556 151.626 -0.04174382 -0.3835677
Moved 177.0009 320.9174 139.1339 -0.0678517 -0.4377869
Moved 177.0176 296.0888 123.0508 -0.1109569 -0.5075921
Moved 177.0376 287.5109 118.7555 -0.1258492 -0.5262349
Moved 177.0545 284.3043 118 -0.1314162 -0.529514
Moved 177.0719 281.0521 117.0173 -0.1370623 -0.533779
Moved 177.0889 279.5852 117 -0.1396091 -0.5338542
Moved 177.1147 276.7041 117 -0.1446109 -0.5338542
Moved 177.1303 277 124.3113 -0.1440972 -0.5021212
Moved 177.146 277 132.9351 -0.1440972 -0.4646915
Moved 177.1624 277 141.9298 -0.1440972 -0.4256519
Moved 177.1799 284.7721 151.9949 -0.130604 -0.3819667
Moved 177.1968 299.7428 171.3766 -0.1046132 -0.2978447
Moved 177.2157 319.8429 193.2533 -0.06971725 -0.2028937
Moved 177.2365 398.726 245.363 0.0672327 0.0232772
Moved 177.2533 444.2178 262.2325 0.1462114 0.09649516
Moved 177.2694 478.7509 272.2607 0.2061647 0.1400203
Moved 177.2945 512.4355 279.4871 0.264645 0.1713851
Moved 177.3116 527.7312 282.5463 0.2912 0.1846626
Moved 177.3274 538.9957 285.4273 0.3107564 0.1971673
Moved 177.3439 547.869 287.1448 0.3261614 0.2046218
Moved 177.3602 553.7517 290.5839 0.3363745 0.2195483
Moved 177.3777 558.0588 292.0196 0.343852 0.2257795
Moved 177.3949 560.9164 293.4583 0.3488132 0.2320238
Moved 177.4119 561 294.5696 0.3489583 0.2368474
Moved 177.4289 561 295.5 0.3489583 0.2408854
Moved 177.4453 561 296.2229 0.3489583 0.2440232
Moved 177.472 544.0496 296 0.3195306 0.2430556
Moved 177.4887 515.521 296 0.2700017 0.2430556
Moved 177.5052 466.3254 296 0.1845928 0.2430556
Moved 177.5233 419.6524 286.3382 0.1035632 0.2011207
Moved 177.5416 306.3921 259.7288 -0.0930693 0.08562857
Moved 177.5588 281.8994 248.1464 -0.1355914 0.03535748
Moved 177.5758 262.5079 236.6971 -0.1692571 -0.01433532
Moved 177.5931 245.3681 228.1841 -0.1990137 -0.05128437
Moved 177.6144 229.6224 219.3112 -0.22635 -0.08979533
Moved 177.6329 219.6441 213.8022 -0.2436734 -0.1137054
Moved 177.6577 194.8015 201.4371 -0.286803 -0.1673736
Moved 177.6765 187.2027 198.2811 -0.2999953 -0.1810715
Moved 177.6926 179.8086 195.4043 -0.3128322 -0.1935578
Moved 177.7119 173.3239 192.3239 -0.3240905 -0.2069279
Moved 177.729 171.336 192 -0.3275416 -0.2083332
Stationary 177.7455 171 192 -0.328125 -0.2083332
Moved 177.7613 169.3475 192 -0.3309939 -0.2083332
Moved 177.7777 168.5 192 -0.3324653 -0.2083332
Stationary 177.7932 168.5 192 -0.3324653 -0.2083332
Moved 177.8084 169 204.8538 -0.3315972 -0.1525445
Moved 177.8341 180.5 222.5 -0.3116319 -0.07595487
Moved 177.8498 188.3924 235.0452 -0.2979299 -0.02150536
Moved 177.866 195.7685 248.1833 -0.2851241 0.03551815
Moved 177.8822 202.6848 261.5887 -0.2731168 0.09370129
Moved 177.8983 207.7035 273.876 -0.2644036 0.1470314
Moved 177.914 212.3342 285.3354 -0.2563643 0.1967686
Moved 177.9304 215.208 292.5199 -0.2513751 0.227951
Moved 177.9502 216.5 299.5 -0.249132 0.2582467
Moved 177.967 217 302.9617 -0.2482639 0.2732714
Moved 177.9832 218.0818 308.327 -0.2463859 0.2965583
Moved 178.0074 219.9634 318.8535 -0.2431192 0.3422462
Moved 178.0257 221.3985 321.797 -0.2406276 0.3550217
Moved 178.0423 221.8363 327.5089 -0.2398676 0.3798127
Moved 178.0584 223.2713 331.8138 -0.2373763 0.3984976
Ended 178.0747 225 334 -0.234375 0.4079863
Began 178.379 428 271 0.1180556 0.1345486
Stationary 178.4019 428 271 0.1180556 0.1345486
Stationary 178.4337 428 271 0.1180556 0.1345486
Stationary 178.4504 428 271 0.1180556 0.1345486
Stationary 178.4674 428 271 0.1180556 0.1345486
Moved 178.4849 414.9026 271 0.09531708 0.1345486
Moved 178.5019 409.0386 262.8154 0.08513652 0.09902531
Moved 178.5192 402.8651 260.9663 0.07441863 0.09099961
Moved 178.5361 395.6356 259.5271 0.06186739 0.08475304
Moved 178.5527 389.4135 257.1654 0.05106501 0.07450277
Moved 178.5691 383.568 255.642 0.04091658 0.0678905
Moved 178.586 378.8295 255 0.03269009 0.06510431
Moved 178.6074 370.0122 254 0.01738228 0.06076403
Moved 178.6239 364.9232 254 0.008547232 0.06076403
Moved 178.6422 359.1776 252.7944 -0.001427755 0.05553127
Moved 178.667 350.8356 253 -0.01591045 0.05642362
Moved 178.6847 346.5 253 -0.02343752 0.05642362
Moved 178.7011 345.0467 253 -0.02596065 0.05642362
Moved 178.718 343.9872 253 -0.02780009 0.05642362
Moved 178.7347 342.5317 263.2781 -0.03032688 0.1010335
Moved 178.7519 343 261.8962 -0.02951388 0.0950359
Moved 178.7681 343 264.6688 -0.02951388 0.1070694
Moved 178.7847 343 269.3166 -0.02951388 0.1272423
Moved 178.8009 352.6605 272.4151 -0.01274221 0.1406906
Moved 178.8177 356.9402 276.9402 -0.005312115 0.160331
Moved 178.8438 369.9954 286.7963 0.01735307 0.2031089
Moved 178.8623 375.5406 291.2703 0.02698027 0.2225276
Moved 178.8786 381.2784 295.2087 0.03694162 0.2396213
Moved 178.8952 387 298 0.04687503 0.2517361
Moved 178.9142 404.2917 307.1459 0.07689543 0.2914319
Moved 178.9356 411.6647 310.8323 0.08969568 0.3074321
Moved 178.9533 421.2735 313.8184 0.1063776 0.3203922
Moved 178.9706 431.2988 317.9852 0.1237827 0.3384777
Moved 178.9879 444.4879 320.3149 0.1466805 0.3485889
Moved 179.0058 474.468 326.6468 0.1987293 0.3760713
Moved 179.031 490.9203 329.1534 0.2272923 0.3869505
Moved 179.0487 506.5 330.5 0.2543403 0.3927952
Moved 179.0668 549.2993 337.1732 0.3286447 0.4217588
Moved 179.0885 578 341.5 0.3784722 0.4405384
Moved 179.105 591.72 343.9378 0.4022917 0.451119
Moved 179.121 605.9616 348.1885 0.4270167 0.4695682
Moved 179.1366 610.3607 348 0.4346539 0.4687501
Moved 179.1517 614.8024 349.2675 0.4423653 0.4742513
Moved 179.1691 616.7499 349.375 0.4457464 0.4747179
Moved 179.1857 618.8151 350 0.4493318 0.4774306
Moved 179.2105 621.4998 350 0.4539927 0.4774306
Moved 179.2273 622 350 0.4548611 0.4774306
Moved 179.2478 623 350 0.4565972 0.4774306
Stationary 179.2641 623 350 0.4565972 0.4774306
Stationary 179.2796 623 350 0.4565972 0.4774306
Moved 179.2948 612.4435 350 0.4382699 0.4774306
Moved 179.3116 601.3992 350 0.4190959 0.4774306
Moved 179.3289 580.2278 350 0.38234 0.4774306
Moved 179.3469 512.7161 337.9595 0.2651322 0.4251715
Moved 179.3647 484.7058 332.9144 0.2165031 0.4032746
Moved 179.3893 462.5889 329.4315 0.1781058 0.3881574
Moved 179.4057 420.8115 323.6353 0.1055755 0.3630003
Stationary 179.4213 420.8115 323.6353 0.1055755 0.3630003
Moved 179.4377 392.0946 319.4421 0.05571984 0.3448007
Moved 179.454 380.1059 318.0118 0.03490604 0.3385928
Moved 179.4707 368.7074 317 0.01511708 0.3342015
Moved 179.4869 357.2278 316.3586 -0.004812889 0.3314179
Moved 179.503 345.3842 314.0854 -0.02537455 0.3215512
Moved 179.5231 335.2278 314 -0.04300729 0.3211807
Moved 179.5394 326.0188 314 -0.05899508 0.3211807
Moved 179.5659 308.196 314 -0.08993753 0.3211807
Moved 179.5832 303.5808 314 -0.09795 0.3211807
Moved 179.6001 298 314 -0.1076389 0.3211807
Moved 179.618 296.5833 314 -0.1100985 0.3211807
Moved 179.6337 294.856 314 -0.1130972 0.3211807
Moved 179.659 291.9758 314 -0.1180976 0.3211807
Moved 179.6762 290.5501 314 -0.1205727 0.3211807
Moved 179.6939 288.1002 314 -0.1248261 0.3211807
Moved 179.7135 285.344 314 -0.1296112 0.3211807
Moved 179.7325 278.3986 314 -0.1416692 0.3211807
Moved 179.7598 272.7726 314 -0.1514364 0.3211807
Moved 179.7775 262.3044 314 -0.1696105 0.3211807
Moved 179.7962 258.1603 314 -0.176805 0.3211807
Moved 179.8143 254.8965 314 -0.1824714 0.3211807
Moved 179.8373 252 314 -0.1875 0.3211807
Stationary 179.8555 252 314 -0.1875 0.3211807
Ended 179.8724 252 314 -0.1875 0.3211807
Began 180.2283 316 211 -0.0763889 -0.1258681
Stationary 180.2517 316 211 -0.0763889 -0.1258681
Stationary 180.2725 316 211 -0.0763889 -0.1258681
Stationary 180.2893 316 211 -0.0763889 -0.1258681
Moved 180.3058 304.3525 211 -0.09661027 -0.1258681
Moved 180.3237 301.0302 211 -0.1023781 -0.1258681
Moved 180.3409 293.9237 211 -0.1147159 -0.1258681
Moved 180.3576 289.8743 211 -0.121746 -0.1258681
Moved 180.3743 284.1092 211 -0.1317549 -0.1258681
Moved 180.3923 275.3109 203 -0.1470298 -0.1605903
Moved 180.4123 271.206 201.7354 -0.1541562 -0.1660792
Moved 180.4336 268.5618 201 -0.1587469 -0.169271
Moved 180.4506 266.8465 201 -0.1617249 -0.169271
Moved 180.4704 263.2896 200 -0.1679 -0.1736111
Moved 180.4886 261.8518 200 -0.1703962 -0.1736111
Moved 180.5062 260.4175 200 -0.1728862 -0.1736111
Stationary 180.5242 260 200 -0.1736111 -0.1736111
Moved 180.5407 258.5556 200 -0.1761187 -0.1736111
Moved 180.5578 257.1186 200 -0.1786136 -0.1736111
Moved 180.5739 255.9873 200 -0.1805776 -0.1736111
Moved 180.6005 253.1165 200 -0.1855617 -0.1736111
Moved 180.6171 250.4133 200 -0.1902547 -0.1736111
Moved 180.6332 244.9737 200 -0.1996984 -0.1736111
Moved 180.6492 238.0069 209.589 -0.2117937 -0.1319921
Moved 180.665 231.4575 210.6356 -0.2231641 -0.1274496
Moved 180.6867 220.2542 214.1864 -0.2426142 -0.1120382
Moved 180.7034 211.2924 216.6179 -0.258173 -0.1014847
Moved 180.7209 201.6172 219.1094 -0.2749701 -0.09067112
Moved 180.7393 187.2257 220.4774 -0.2999555 -0.08473344
Moved 180.7555 171.9047 223.8492 -0.3265543 -0.07009878
Moved 180.7807 92.5 224 -0.4644098 -0.06944432
Moved 180.7968 47.38432 224 -0.5427355 -0.06944432
Moved 180.8132 33.98338 224 -0.5660011 -0.06944432
Moved 180.8298 30.56963 224 -0.5719278 -0.06944432
Moved 180.8461 28.85439 224 -0.5749056 -0.06944432
Stationary 180.8626 29 224 -0.5746528 -0.06944432
Stationary 180.8819 29 224 -0.5746528 -0.06944432
Moved 180.9006 43.28779 225.8219 -0.5498476 -0.06153677
Moved 180.9178 62.52562 234.2628 -0.5164486 -0.02490097
Moved 180.9339 93.31589 245.9298 -0.4629932 0.02573702
Moved 180.9598 124.3169 257.388 -0.409172 0.07546889
Moved 180.9806 186.7053 271.941 -0.3008589 0.138633
Moved 180.997 221.3603 281.5634 -0.240694 0.1803968
Moved 181.0134 245.6203 287.4051 -0.1985759 0.2057514
Moved 181.0297 278.1783 294.7311 -0.1420517 0.2375484
Moved 181.0457 301.6967 299.5056 -0.101221 0.2582709
Moved 181.0619 319.2654 304.4218 -0.07071973 0.2796086
Moved 181.0783 334.5085 308.1017 -0.04425604 0.2955803
Moved 181.0942 345.4174 310.9764 -0.025317 0.3080572
Moved 181.1112 352.7025 313.8513 -0.01266934 0.320535
Moved 181.1362 361.4655 316.4885 0.002544224 0.3319816
Moved 181.1525 364.8306 317.9153 0.008386523 0.3381743
Moved 181.1699 367.6831 319.3416 0.0133387 0.3443644
Moved 181.1911 367.7918 320.7918 0.0135275 0.350659
Moved 181.2095 369.3328 322.3328 0.0162027 0.3573471
Stationary 181.2265 369.3328 322.3328 0.0162027 0.3573471
Moved 181.2429 369 323.3197 0.01562499 0.3616308
Moved 181.2599 369.6408 324.6408 0.01673751 0.3673646
Moved 181.2764 370 325 0.01736112 0.3689236
Moved 181.2935 370 326.5 0.01736112 0.3754342
Moved 181.3228 371 327 0.01909725 0.3776042
Stationary 181.3419 371 327 0.01909725 0.3776042
Moved 181.3583 372 327.8876 0.02083331 0.3814565
Stationary 181.3755 372 328 0.02083331 0.3819445
Stationary 181.3914 372 328 0.02083331 0.3819445
Moved 181.4075 363.1824 328 0.005524978 0.3819445
Moved 181.4259 342.2026 328 -0.03089831 0.3819445
Moved 181.4474 332.5 328 -0.04774306 0.3819445
Moved 181.4651 312.9905 322.9434 -0.08161374 0.3599972
Moved 181.4826 291.053 317.8647 -0.1196996 0.3379546
Moved 181.5086 244.668 315.0477 -0.2002293 0.325728
Moved 181.5263 232.9956 315 -0.2204938 0.3255209
Moved 181.5439 225.9 315 -0.2328125 0.3255209
Moved 181.561 220.0165 315 -0.2430269 0.3255209
Moved 181.5789 213.4575 315 -0.2544141 0.3255209
Moved 181.5958 211.791 315 -0.2573074 0.3255209
Moved 181.6139 209.7008 315 -0.2609361 0.3255209
Moved 181.6315 208 315 -0.2638889 0.3255209
Stationary 181.6486 207.74 315 -0.2643402 0.3255209
Moved 181.6652 206.5 315 -0.2664931 0.3255209
Moved 181.6936 205.9596 315 -0.2674312 0.3255209
Moved 181.711 204.6266 315 -0.2697456 0.3255209
Stationary 181.7286 205 315 -0.2690972 0.3255209
Stationary 181.7452 205 315 -0.2690972 0.3255209
Moved 181.7621 203.6271 315 -0.2714807 0.3255209
Moved 181.7793 203 315 -0.2725694 0.3255209
Moved 181.796 202 315 -0.2743056 0.3255209
Stationary 181.8134 202 315 -0.2743056 0.3255209
Ended 181.8311 202 322.9013 -0.2743056 0.3598147
Began 182.0766 540 315 0.3125 0.3255209
Stationary 182.1013 540 315 0.3125 0.3255209
Stationary 182.1219 540 315 0.3125 0.3255209
Stationary 182.1512 540 315 0.3125 0.3255209
Stationary 182.1717 540 315 0.3125 0.3255209
Stationary 182.1929 540 315 0.3125 0.3255209
Stationary 182.2124 540 315 0.3125 0.3255209
Stationary 182.228 540 315 0.3125 0.3255209
Stationary 182.2432 540 315 0.3125 0.3255209
Stationary 182.2592 540 315 0.3125 0.3255209
Stationary 182.2732 540 315 0.3125 0.3255209
Stationary 182.288 540 315 0.3125 0.3255209
Stationary 182.3051 540 315 0.3125 0.3255209
Stationary 182.3216 540 315 0.3125 0.3255209
Stationary 182.338 540 315 0.3125 0.3255209
Stationary 182.3631 540 315 0.3125 0.3255209
Stationary 182.3786 540 315 0.3125 0.3255209
Stationary 182.3934 540 315 0.3125 0.3255209
Stationary 182.4088 540 315 0.3125 0.3255209
Stationary 182.4247 540 315 0.3125 0.3255209
Stationary 182.4401 540 315 0.3125 0.3255209
Stationary 182.4557 540 315 0.3125 0.3255209
Stationary 182.4707 540 315 0.3125 0.3255209
Stationary 182.4866 540 315 0.3125 0.3255209
Stationary 182.5019 540 315 0.3125 0.3255209
Stationary 182.5271 540 315 0.3125 0.3255209
Moved 182.5441 531.1616 308.8131 0.2971555 0.298668
Moved 182.5661 509.3477 298.9391 0.2592843 0.255812
Moved 182.5838 497.5596 293.2798 0.2388187 0.2312491
Moved 182.6012 478.9474 284.7943 0.2065058 0.1944195
Moved 182.6183 458.7921 276.5168 0.171514 0.1584933
Moved 182.6361 449.7173 272.4299 0.1557592 0.1407549
Moved 182.654 430.7698 265.1309 0.1228642 0.1090752
Moved 182.6714 416.3653 260.8096 0.09785645 0.09031932
Moved 182.6886 393.2927 253.1171 0.05779989 0.05693185
Moved 182.7142 383.5681 251.6526 0.04091688 0.0505756
Moved 182.7313 373.3334 249.1906 0.02314836 0.03988955
Moved 182.7484 361.9447 247.1718 0.003376305 0.0311274
Moved 182.7658 351.7499 245.6786 -0.01432307 0.02464679
Moved 182.7867 332.9852 246 -0.0469007 0.02604167
Moved 182.8033 328.456 246 -0.05476389 0.02604167
Moved 182.8206 323.7685 246 -0.06290194 0.02604167
Moved 182.837 320.9709 246 -0.06775883 0.02604167
Moved 182.8535 318.5645 246 -0.07193663 0.02604167
Moved 182.8701 314.8181 246 -0.07844083 0.02604167
Moved 182.8959 309.2033 246 -0.08818877 0.02604167
Moved 182.9132 303.5034 255.619 -0.0980844 0.06779089
Moved 182.9306 297.7656 253.8086 -0.1080458 0.05993314
Moved 182.9473 291.9979 254 -0.1180593 0.06076403
Moved 182.9641 288.5 254 -0.124132 0.06076403
Moved 182.9857 279.0842 254 -0.1404789 0.06076403
Moved 183.0024 275.6778 254 -0.1463928 0.06076403
Moved 183.0194 272.8172 254 -0.1513591 0.06076403
Moved 183.0359 271.5 255.5 -0.1536458 0.06727431
Moved 183.0525 272 255.9681 -0.1527778 0.06930616
Moved 183.0777 272 258.4081 -0.1527778 0.07989632
Ended 183.0936 272 258.4081 -0.1527778 0.07989632
Began 183.279 456 185 0.1666667 -0.2387153
Stationary 183.3055 456 185 0.1666667 -0.2387153
Stationary 183.3253 456 185 0.1666667 -0.2387153
Stationary 183.342 456 185 0.1666667 -0.2387153
Stationary 183.3628 456 185 0.1666667 -0.2387153
Stationary 183.3792 456 185 0.1666667 -0.2387153
Stationary 183.3957 456 185 0.1666667 -0.2387153
Moved 183.4133 442.1275 175.5637 0.1425825 -0.2796711
Moved 183.431 438.3233 174.2156 0.135978 -0.2855226
Moved 183.4498 435.3159 172.658 0.1307567 -0.2922832
Moved 183.4682 430.6846 171.2283 0.1227164 -0.2984884
Moved 183.4863 426.2864 169.7621 0.1150806 -0.3048519
Moved 183.5036 422.5 168.5 0.108507 -0.3103299
Moved 183.522 416.8181 165.8181 0.09864256 -0.3219701
