the five boxing wizards jump quickly
Basic
0.4 0.4
288 217.6
Began 1657.579 336 423 -0.08333334 0.2527574
Stationary 1657.645 336 423 -0.08333334 0.2527574
Stationary 1657.702 336 423 -0.08333334 0.2527574
Stationary 1657.759 336 423 -0.08333334 0.2527574
Stationary 1657.819 336 423 -0.08333334 0.2527574
Stationary 1657.873 336 423 -0.08333334 0.2527574
Stationary 1657.93 336 423 -0.08333334 0.2527574
Stationary 1657.983 336 423 -0.08333334 0.2527574
Moved 1658.042 356.4014 415.7958 -0.01249514 0.2196498
Moved 1658.1 375.086 397.914 0.05238206 0.1374726
Moved 1658.159 387.9506 385.0741 0.09705067 0.07846545
Moved 1658.217 396.5601 376.7199 0.1269449 0.04007312
Moved 1658.273 404.6838 362.9485 0.1551521 -0.0232144
Moved 1658.331 409 354.5745 0.1701389 -0.06169811
Moved 1658.407 410 351.648 0.1736111 -0.07514688
Stationary 1658.462 410 352 0.1736111 -0.07352942
Moved 1658.52 376.247 366.8765 0.05641326 -0.005163305
Moved 1658.58 358.295 376.47 -0.005920231 0.03892478
Moved 1658.638 339.8824 389.0588 -0.06985269 0.09677748
Moved 1658.697 328.0208 401.9792 -0.1110391 0.1561547
Moved 1658.754 319.2132 413.5737 -0.1416209 0.2094379
Moved 1658.811 311.8096 423.1904 -0.1673279 0.2536325
Moved 1658.865 306.0685 433.9315 -0.1872622 0.3029941
Moved 1658.923 303 439.8627 -0.1979167 0.3302513
Moved 1659.014 297.5351 451.9298 -0.2168921 0.385707
Moved 1659.072 296 456.8835 -0.2222222 0.4084722
Moved 1659.131 294 460.1959 -0.2291667 0.4236945
Moved 1659.192 294 463.3745 -0.2291667 0.438302
Ended 1659.259 294 463 -0.2291667 0.4365809
Began 1659.761 341 334 -0.06597222 -0.1562499
Stationary 1659.826 341 334 -0.06597222 -0.1562499
Stationary 1659.881 341 334 -0.06597222 -0.1562499
Moved 1659.939 349.28 348.56 -0.03722221 -0.08933825
Moved 1659.996 357.6073 358.6074 -0.008307844 -0.04316457
Moved 1660.052 365.346 367.6921 0.01856267 -0.001415084
Moved 1660.113 372.5067 374.5068 0.04342616 0.02990246
Moved 1660.177 382.9677 389.4516 0.07974894 0.0985828
Moved 1660.241 393.7499 404.7499 0.1171874 0.1688877
Moved 1660.308 401.5898 419.7695 0.1444091 0.2379112
