we run the risk of failure
Moved 133.039 339.9811 259.1537 -0.03475506 0.08313233
Moved 133.0547 328.6845 263.6578 -0.05436723 0.1026813
Moved 133.0708 323.1003 266.4498 -0.06406192 0.1147996
Moved 133.0868 307.7888 271.8292 -0.0906444 0.1381474
Moved 133.1039 300.5729 275.0402 -0.1031721 0.1520842
Moved 133.1204 292.565 278.4783 -0.1170747 0.1670067
Moved 133.1405 282.8369 282.4985 -0.1339638 0.1844552
Moved 133.1579 276.1379 284.1448 -0.1455939 0.1916009
Moved 133.18 260.79 288.7366 -0.1722396 0.2115307
Moved 133.197 256.5203 289.296 -0.1796523 0.2139582
Moved 133.2119 249.0602 291.5759 -0.1926038 0.2238539
Moved 133.2281 243.3386 293.1653 -0.2025371 0.2307524
Moved 133.244 238 294.5 -0.2118056 0.2365452
Moved 133.2601 233.2327 295.9224 -0.2200821 0.2427189
Moved 133.2752 229.0822 296 -0.2272879 0.2430556
Moved 133.2918 225.6442 297.6779 -0.2332566 0.250338
Moved 133.3111 223.3522 298 -0.2372358 0.2517361
Moved 133.3274 221.8432 299.1569 -0.2398556 0.2567574
Moved 133.3491 220.0944 300 -0.2428917 0.2604167
Moved 133.3656 220 301.2921 -0.2430556 0.2660249
Moved 133.3817 220 304.0588 -0.2430556 0.2780332
Moved 133.3978 220 309.2949 -0.2430556 0.300759
Ended 133.4162 220 309.2949 -0.2430556 0.300759
Began 133.8598 294 269 -0.1145833 0.1258681
Stationary 133.8824 294 269 -0.1145833 0.1258681
Stationary 133.8981 294 269 -0.1145833 0.1258681
Stationary 133.9139 294 269 -0.1145833 0.1258681
Stationary 133.9296 294 269 -0.1145833 0.1258681
Stationary 133.9451 294 269 -0.1145833 0.1258681
Stationary 133.9587 294 269 -0.1145833 0.1258681
Stationary 133.974 294 269 -0.1145833 0.1258681
Stationary 133.9896 294 269 -0.1145833 0.1258681
Stationary 134.0049 294 269 -0.1145833 0.1258681
Stationary 134.0261 294 269 -0.1145833 0.1258681
Stationary 134.0403 294 269 -0.1145833 0.1258681
Stationary 134.0527 294 269 -0.1145833 0.1258681
Stationary 134.0669 294 269 -0.1145833 0.1258681
Moved 134.0813 303.624 279.248 -0.097875 0.1703472
Moved 134.099 304.7662 280.7662 -0.09589207 0.1769367
Moved 134.1143 308.2282 284.2282 -0.08988157 0.1919629
Moved 134.1366 319.3619 290.681 -0.07055223 0.2199695
Moved 134.1524 327.2646 294.6323 -0.05683225 0.2371196
Moved 134.1672 335.0106 297.6021 -0.0433844 0.2500092
Moved 134.182 342.8986 298.9831 -0.02968989 0.256003
Moved 134.1969 351.1991 301.733 -0.01527935 0.2679385
Moved 134.2117 359.4504 302.3063 -0.0009540842 0.2704267
Moved 134.2268 373.1304 303.7922 0.0227958 0.2768761
Moved 134.2416 386.6828 305.1683 0.04632429 0.2828484
Moved 134.2569 403 308 0.07465281 0.2951389
Stationary 134.2698 403 308 0.07465281 0.2951389
Moved 134.291 429.9448 310.3272 0.121432 0.3052398
Moved 134.3061 441.6871 311.7109 0.1418179 0.3112451
Moved 134.3202 449.9164 312.8452 0.1561049 0.3161686
Moved 134.3354 461.6754 313 0.1765198 0.3168403
Moved 134.3496 471.0532 314 0.1928006 0.3211807
Moved 134.364 479.7667 314.9611 0.2079284 0.3253523
Moved 134.3786 486.7599 315 0.2200692 0.3255209
Moved 134.3971 490.203 315 0.2260469 0.3255209
Moved 134.4125 494.3332 315 0.2332173 0.3255209
Moved 134.4268 495.4994 315 0.235242 0.3255209
Moved 134.4477 496.4219 315 0.2368436 0.3255209
Moved 134.4631 497 315 0.2378472 0.3255209
Stationary 134.4779 497 315 0.2378472 0.3255209
Moved 134.4917 487.1017 301.7579 0.2206626 0.2680465
Moved 134.507 458.0714 288.0776 0.1702629 0.2086703
Moved 134.5221 417.432 272.8535 0.09970838 0.1425934
Moved 134.5376 381.4439 263.861 0.03722906 0.1035633
Moved 134.5525 355.1797 257.5231 -0.008368641 0.07605514
Moved 134.5685 322.2154 250.5865 -0.06559823 0.04594856
Moved 134.584 303.2675 248.0535 -0.09849384 0.03495442
Moved 134.6066 282.5147 243.903 -0.1345231 0.01694004
Moved 134.6224 267.5536 241.1915 -0.1604972 0.005171564
Moved 134.6376 252.1648 238.2164 -0.1872139 -0.007741187
Moved 134.6525 239.5876 235.6862 -0.2090493 -0.01872328
Moved 134.6683 230.5 234.5 -0.2248264 -0.0238714
Moved 134.6829 223.7678 233.5382 -0.2365142 -0.02804597
Moved 134.6983 218.0682 232.0171 -0.2464095 -0.03464805
Moved 134.7158 212.5341 230.6335 -0.2560171 -0.04065302
Moved 134.7312 208.75 230.25 -0.2625869 -0.04231758
Moved 134.7466 204.5993 228.8665 -0.2697929 -0.04832255
Moved 134.7813 201.1069 229 -0.275856 -0.04774293
Moved 134.8024 199.5 229 -0.2786458 -0.04774293
Moved 134.8224 200 229 -0.2777778 -0.04774293
Stationary 134.8415 200 229 -0.2777778 -0.04774293
Stationary 134.8544 200 229 -0.2777778 -0.04774293
Moved 134.8671 211.4063 229 -0.2579752 -0.04774293
Moved 134.8813 224.6933 229 -0.2349074 -0.04774293
Moved 134.8996 243 229 -0.203125 -0.04774293
Moved 134.9155 265.6899 229 -0.1637327 -0.04774293
Moved 134.9307 293.1701 229 -0.1160242 -0.04774293
Moved 134.9602 334.1794 227 -0.04482746 -0.05642362
Moved 134.9755 356.0647 227 -0.006832183 -0.05642362
Moved 134.989 377.2782 226 0.02999694 -0.06076403
Moved 135.0043 397.3662 224.9739 0.06487191 -0.06521755
Moved 135.0182 409.8581 223.9285 0.08655914 -0.06975493
Moved 135.0315 426.7718 224 0.1159233 -0.06944432
Moved 135.0573 455.0056 222.7495 0.1649404 -0.07487179
Stationary 135.0712 455.0056 222.7495 0.1649404 -0.07487179
Moved 135.0838 466.6915 222.3676 0.1852283 -0.07652959
Moved 135.0974 477.1003 222 0.2032992 -0.07812487
Moved 135.1248 491 222 0.2274306 -0.07812487
Moved 135.1393 497.0533 221 0.2379398 -0.08246528
Moved 135.1528 503.9755 221 0.2499574 -0.08246528
Moved 135.1667 510.2986 221 0.2609351 -0.08246528
Moved 135.1804 515.835 221 0.2705469 -0.08246528
Moved 135.1957 520.0032 219.6655 0.2777834 -0.08825727
Stationary 135.2094 520.0032 219.6655 0.2777834 -0.08825727
Moved 135.2221 523.4495 220 0.2837666 -0.08680556
Moved 135.2378 526.1973 220 0.288537 -0.08680556
Moved 135.2538 528.2687 218.8656 0.2921332 -0.09172917
Moved 135.2755 531.9415 219 0.2985096 -0.09114584
Moved 135.2896 537.3571 219 0.3079116 -0.09114584
Ended 135.3033 537.3571 219 0.3079116 -0.09114584
Began 135.6015 589 318 0.3975695 0.3385417
Stationary 135.6256 589 318 0.3975695 0.3385417
Stationary 135.6397 589 318 0.3975695 0.3385417
Stationary 135.6561 589 318 0.3975695 0.3385417
Stationary 135.6736 589 318 0.3975695 0.3385417
Stationary 135.6909 589 318 0.3975695 0.3385417
Stationary 135.7062 589 318 0.3975695 0.3385417
Moved 135.7261 582.5146 318 0.3863101 0.3385417
Moved 135.7424 575.8884 318 0.3748063 0.3385417
Moved 135.7571 570.3275 318 0.3651519 0.3385417
Moved 135.7715 564.8076 312.4132 0.3555687 0.3142936
Moved 135.7863 557.9973 309.7994 0.3437452 0.302949
Moved 135.8013 551.0831 307.8333 0.3317415 0.2944152
Moved 135.816 542.2852 305.0815 0.3164673 0.2824717
Moved 135.8304 531.5635 301.869 0.2978533 0.2685288
Moved 135.8516 511.6229 296.6557 0.2632342 0.2459015
Moved 135.8701 494.1901 290.8423 0.232969 0.2206701
Moved 135.8874 473.9509 283.9836 0.1978315 0.1909012
Moved 135.9111 438.2132 272.082 0.1357868 0.1392449
Moved 135.9269 420.1612 266.5111 0.1044465 0.1150656
Moved 135.9433 402.5 260.5 0.07378475 0.0889757
Moved 135.9592 387.2509 255.0159 0.04731067 0.06517305
Moved 135.9749 372.2237 250.4672 0.02122171 0.0454304
Moved 135.9908 354.5 246.5 -0.009548627 0.02821194
Moved 136.0059 340.6298 243.126 -0.03362879 0.01356774
Moved 136.024 328.0359 240.3413 -0.05549315 0.001481374
Moved 136.0392 317.6492 239.2943 -0.07352564 -0.003062752
Moved 136.054 307.4368 237.9196 -0.09125551 -0.009029707
Moved 136.0755 293.646 235.5292 -0.1151979 -0.01940463
Stationary 136.0897 293.646 235.5292 -0.1151979 -0.01940463
Moved 136.1029 287.6183 235 -0.1256627 -0.02170139
Moved 136.1176 284.5587 235 -0.1309745 -0.02170139
Moved 136.1326 281.4092 235 -0.1364424 -0.02170139
Moved 136.1486 279.0724 235 -0.1404992 -0.02170139
Moved 136.1641 277.6643 235 -0.142944 -0.02170139
Stationary 136.1809 278 235 -0.1423611 -0.02170139
Moved 136.1962 276.5 235 -0.1449653 -0.02170139
Moved 136.2153 277 250 -0.1440972 0.04340278
Ended 136.2371 277 248 -0.1440972 0.03472222
Began 136.4796 327 257 -0.05729165 0.07378473
Stationary 136.5042 327 257 -0.05729165 0.07378473
Stationary 136.5203 327 257 -0.05729165 0.07378473
Stationary 136.5414 327 257 -0.05729165 0.07378473
Stationary 136.5565 327 257 -0.05729165 0.07378473
Stationary 136.5701 327 257 -0.05729165 0.07378473
Moved 136.5845 314.0026 257 -0.0798566 0.07378473
Moved 136.6001 314.7102 249.3551 -0.07862817 0.04060362
Moved 136.6156 310.9072 247.9691 -0.08523063 0.03458831
Moved 136.6308 308.172 246.5859 -0.08997922 0.0285848
Moved 136.6459 304.6085 245.2029 -0.09616581 0.02258195
Moved 136.6606 298.0983 243.8197 -0.1074682 0.01657857
Moved 136.6861 290.0495 243.4357 -0.1214419 0.01491176
Moved 136.7047 278.6195 242.0688 -0.1412856 0.008979507
Moved 136.7222 256.3889 241 -0.1798804 0.004340278
Moved 136.7388 240.6777 241 -0.2071568 0.004340278
Moved 136.7578 225.5265 241 -0.233461 0.004340278
Moved 136.7818 212 241 -0.2569445 0.004340278
Moved 136.7959 201.6635 241 -0.2748897 0.004340278
Moved 136.8128 193.0897 241 -0.2897749 0.004340278
Moved 136.8271 184.5 241 -0.3046875 0.004340278
Moved 136.8418 173.4953 241 -0.3237929 0.004340278
Moved 136.8568 157.446 241 -0.3516563 0.004340278
Moved 136.88 133.0052 241 -0.3940881 0.004340278
Moved 136.899 123.1233 241 -0.4112443 0.004340278
Moved 136.9156 114.7666 241 -0.4257525 0.004340278
Moved 136.9317 109.944 248.1306 -0.434125 0.03528913
Moved 136.9476 107.9366 248 -0.4376101 0.03472222
Moved 136.963 105.1705 248 -0.4424123 0.03472222
Moved 136.9779 106 249 -0.4409722 0.03906263
Moved 136.9928 106 250.1636 -0.4409722 0.04411274
Moved 137.0079 109.819 252.0912 -0.4343421 0.05247911
Moved 137.0223 124.1465 254.8578 -0.409468 0.06448694
Moved 137.0427 146.055 257.6319 -0.3714322 0.07652747
Moved 137.0573 168 260 -0.3333333 0.08680556
Moved 137.0745 200.2867 260 -0.27728 0.08680556
Moved 137.0889 239.4438 262.3174 -0.209299 0.09686378
Moved 137.1035 269.5 265 -0.1571181 0.108507
Moved 137.118 307.638 271.5928 -0.09090625 0.1371216
Moved 137.1343 341.1638 281.0894 -0.03270183 0.1783395
Moved 137.1533 395.3005 296.3825 0.06128557 0.2447159
Moved 137.1695 411.4402 301.4501 0.0893058 0.2667105
Stationary 137.183 411.4402 301.4501 0.0893058 0.2667105
Moved 137.2039 450.5665 313.559 0.1572336 0.3192663
Moved 137.2193 466.0617 317.835 0.1841349 0.3378255
Moved 137.2335 476.6375 321.325 0.2024957 0.3529732
Moved 137.2482 484.1762 323.0352 0.2155837 0.3603958
Moved 137.2641 492.5364 324.4227 0.230098 0.3664181
Moved 137.2788 497.5 324 0.2387153 0.3645835
Moved 137.2925 501.708 324 0.2460209 0.3645835
Moved 137.3096 507.1306 324 0.255435 0.3645835
Moved 137.3234 511.3331 324 0.2627312 0.3645835
Stationary 137.3369 511.3331 324 0.2627312 0.3645835
Moved 137.3555 516.8713 324 0.2723461 0.3645835
Moved 137.3692 518.8256 324 0.2757389 0.3645835
Stationary 137.3829 518.8256 324 0.2757389 0.3645835
Moved 137.3967 520.2135 324 0.2781484 0.3645835
Moved 137.4116 523.6185 315.5568 0.2840599 0.3279378
Moved 137.4275 527.3175 311.3649 0.2904817 0.3097438
Moved 137.4429 530.0781 306.8829 0.2952744 0.2902903
Moved 137.4616 536.6055 297.5917 0.3066068 0.2499639
Stationary 137.4765 536.6055 297.5917 0.3066068 0.2499639
Moved 137.4906 540.5677 292.243 0.3134856 0.2267493
Moved 137.5128 546.1273 282.4546 0.3231376 0.1842649
Moved 137.5316 549.9871 277.0173 0.3298386 0.1606654
Moved 137.5466 554.1366 268.7269 0.3370427 0.1246826
Moved 137.5612 557.3008 262.9323 0.3425362 0.09953234
Moved 137.5763 560.3015 257.397 0.3477457 0.07550797
Moved 137.5909 563 253.5 0.3524306 0.05859376
Moved 137.6062 564.9225 251.1549 0.3557683 0.0484154
Moved 137.6205 566.3057 248.3885 0.3581697 0.03640877
Moved 137.6357 567.2816 246.4369 0.3598638 0.02793789
Moved 137.6505 570.5138 240.9724 0.3654753 0.004220539
Moved 137.6716 572.1406 236.5784 0.3682996 -0.01485083
Moved 137.6867 573.5 234 0.3706598 -0.02604154
Moved 137.7017 574 231.177 0.3715278 -0.03829427
Moved 137.7164 575.2951 229.7048 0.3737763 -0.04468402
Moved 137.7312 575 227.3198 0.3732639 -0.05503536
Moved 137.7498 575 226.2057 0.3732639 -0.05987115
Moved 137.7647 575 224.8923 0.3732639 -0.06557134
Moved 137.7795 575 223.501 0.3732639 -0.07161035
Moved 137.7954 564.4208 223.1184 0.3548972 -0.07327081
Moved 137.8113 554.0692 223 0.3369256 -0.07378473
Moved 137.8334 523.5513 236.4487 0.2839433 -0.01541337
Moved 137.8484 508.3197 241.7019 0.2574995 0.007386738
Moved 137.8631 492.3855 250.552 0.2298359 0.04579862
Moved 137.8776 478.9579 257.4678 0.2065241 0.07581539
Stationary 137.8905 478.9579 257.4678 0.2065241 0.07581539
Moved 137.9051 467.7861 261.8302 0.1871287 0.09474927
Moved 137.9216 459.0462 265.9769 0.1719552 0.1127472
Moved 137.9371 450.4778 269.1741 0.1570796 0.1266237
Moved 137.9523 443.6884 271.9247 0.1452923 0.138562
Moved 137.9719 431.2952 276.8819 0.1237764 0.1600778
Moved 137.9933 424.5273 279.5891 0.1120266 0.1718275
Moved 138.0112 418.599 281.3604 0.1017344 0.1795156
Moved 138.0253 411.6293 283.0742 0.08963421 0.1869538
Moved 138.0405 406.1675 284.9163 0.08015186 0.1949491
Moved 138.0554 400.6391 286 0.07055402 0.1996528
Moved 138.0698 393.8474 287.2305 0.05876295 0.2049936
Moved 138.086 384.5 288.5 0.04253469 0.2105034
Moved 138.1014 377.5117 289 0.03040232 0.2126738
Moved 138.1169 367.8136 289 0.01356535 0.2126738
Moved 138.131 355.3091 289 -0.00814397 0.2126738
Moved 138.1521 343.0049 289 -0.0295053 0.2126738
Moved 138.1673 330.4872 289 -0.05123753 0.2126738
Moved 138.1842 318.5 289 -0.0720486 0.2126738
Moved 138.1986 305.5026 289 -0.09461355 0.2126738
Moved 138.212 296.9053 289 -0.1095394 0.2126738
Moved 138.2264 285.8683 289 -0.1287009 0.2126738
Moved 138.2403 279.1542 289 -0.1403572 0.2126738
Moved 138.2541 272.2707 289 -0.1523079 0.2126738
Moved 138.2672 262.5 289 -0.1692708 0.2126738
Moved 138.2809 256.5234 289 -0.1796469 0.2126738
Moved 138.3013 250.8856 289 -0.1894347 0.2126738
Moved 138.3154 244.5 289 -0.2005208 0.2126738
Moved 138.3286 241.1589 289 -0.2063213 0.2126738
Moved 138.3422 236.7588 289 -0.2139604 0.2126738
Moved 138.3567 232.5932 289 -0.2211923 0.2126738
Moved 138.373 229.4987 289 -0.2265648 0.2126738
Moved 138.3881 226.5622 289 -0.2316628 0.2126738
Stationary 138.4017 226.5622 289 -0.2316628 0.2126738
Moved 138.4145 224.4041 289 -0.2354095 0.2126738
Moved 138.429 223.0281 289 -0.2377985 0.2126738
Moved 138.4521 221 290.8646 -0.2413195 0.2207668
Moved 138.4668 221 295.2423 -0.2413195 0.239767
Ended 138.4812 221 296 -0.2413195 0.2430556
PhraseEnd 139.1386
