the facts get in the way
Moved 1089.289 327.5 222.5 -0.1128472 -0.1519097
Moved 1089.335 311.5 226.5 -0.1684028 -0.1171872
Moved 1089.398 302.3546 228 -0.2001575 -0.1041667
Moved 1089.447 299.4037 228 -0.2104037 -0.1041667
Moved 1089.52 295.6613 228 -0.2233984 -0.1041667
Moved 1089.57 285.7171 228 -0.2579268 -0.1041667
Moved 1089.625 261.5541 214.8726 -0.3418262 -0.2181202
Moved 1089.675 226.1392 207.5348 -0.4647946 -0.2818161
Moved 1089.723 218 207 -0.4930556 -0.2864584
Moved 1089.77 216.8154 207 -0.4971687 -0.2864584
Stationary 1089.815 217 207 -0.4965278 -0.2864584
Moved 1089.862 237.2337 207 -0.426272 -0.2864584
Moved 1089.943 270.8531 196.7156 -0.3095378 -0.3757329
Moved 1089.991 290.2786 185.6328 -0.2420881 -0.4719372
Moved 1090.038 301.1909 180.603 -0.2041982 -0.5155985
Moved 1090.085 312.4085 175.2958 -0.1652482 -0.5616684
Moved 1090.136 323.1312 173 -0.1280165 -0.581597
Moved 1090.186 330.8661 173 -0.1011593 -0.581597
Moved 1090.234 333.4089 185.8177 -0.09233028 -0.4703321
Moved 1090.282 333 199.1238 -0.09374999 -0.3548283
Moved 1090.331 333 212.6627 -0.09374999 -0.2373025
Moved 1090.378 333 229.7085 -0.09374999 -0.08933598
Moved 1090.45 339.5428 248.3142 -0.07103176 0.07217196
Moved 1090.497 346.0739 259.1478 -0.04835457 0.1662133
Moved 1090.544 349 265.3791 -0.03819443 0.2203046
Moved 1090.592 349 267.5 -0.03819443 0.2387156
Moved 1090.639 327.2195 267 -0.1138213 0.2343753
Moved 1090.686 306.8676 267 -0.1844876 0.2343753
Moved 1090.732 283.3493 255.1398 -0.2661481 0.1314216
Moved 1090.781 264.3441 243.3441 -0.3321386 0.02902879
Moved 1090.827 252.7393 229.7393 -0.372433 -0.08906868
Moved 1090.871 248.5071 225.5071 -0.3871281 -0.1258063
Moved 1090.942 247 223 -0.3923612 -0.1475695
Ended 1090.989 247 223 -0.3923612 -0.1475695
Began 1091.432 418 248 0.2013889 0.06944445
Stationary 1091.488 418 248 0.2013889 0.06944445
Moved 1091.538 403.5 248 0.1510416 0.06944445
Moved 1091.591 393.8445 248 0.1175156 0.06944445
Moved 1091.64 385.1238 240.1238 0.08723542 0.001074473
Moved 1091.688 379.1748 238 0.06657929 -0.01736111
Moved 1091.739 369 233.5 0.03124997 -0.05642362
Moved 1091.788 364.4439 233 0.0154303 -0.0607639
Moved 1091.837 360.144 233 0.000500083 -0.0607639
Moved 1091.887 356.1346 233 -0.0134214 -0.0607639
Moved 1091.937 350.4457 233 -0.03317453 -0.0607639
Moved 1091.985 341.5 245.5 -0.06423608 0.04774306
Moved 1092.048 318.1381 264.6464 -0.1453537 0.2139447
Moved 1092.099 305 276 -0.1909722 0.3124998
Moved 1092.147 297.507 280.493 -0.2169898 0.3515024
Moved 1092.193 295.6271 281 -0.223517 0.3559028
Moved 1092.242 296 282.7392 -0.2222222 0.371
Moved 1092.292 309.9521 283 -0.1737775 0.3732639
Moved 1092.338 328.3596 283 -0.1098625 0.3732639
Moved 1092.384 345.5605 276 -0.05013734 0.3124998
Moved 1092.43 351.7999 274 -0.02847269 0.2951392
Moved 1092.476 354 271.9856 -0.02083331 0.2776528
Moved 1092.548 357.5 272 -0.008680523 0.2777781
Ended 1092.594 357 272 -0.01041666 0.2777781
Began 1092.956 495 331 0.46875 0.7899306
Stationary 1093.01 495 331 0.46875 0.7899306
Stationary 1093.058 495 331 0.46875 0.7899306
Stationary 1093.103 495 331 0.46875 0.7899306
Moved 1093.154 482.584 312.168 0.4256389 0.6264581
Moved 1093.204 477.6249 300.8749 0.40842 0.5284275
Moved 1093.253 471.3315 292.3314 0.3865676 0.4542661
Moved 1093.303 467.3372 285.6743 0.3726985 0.3964785
Moved 1093.352 455.2288 271.8432 0.3306556 0.2764167
Moved 1093.4 446.2061 263.2061 0.2993267 0.201442
Moved 1093.447 435.6964 249.0446 0.2628347 0.07851177
Moved 1093.494 427.0774 237.1161 0.2329077 -0.02503395
Moved 1093.548 420.2119 229.2119 0.2090691 -0.09364632
Moved 1093.598 409.3864 217.3864 0.1714803 -0.1962988
Moved 1093.652 402.84 210.84 0.14875 -0.2531253
Moved 1093.699 399 206.1215 0.1354167 -0.2940846
Ended 1093.745 398 205 0.1319444 -0.3038192
Began 1094.078 366 283 0.02083331 0.3732639
Stationary 1094.133 366 283 0.02083331 0.3732639
Moved 1094.18 353.8239 283 -0.02144493 0.3732639
Moved 1094.228 340.1543 272.5771 -0.06890878 0.2827878
Moved 1094.274 331.5952 271 -0.09862774 0.2690972
Moved 1094.319 327.3194 269.3195 -0.1134742 0.2545092
Moved 1094.363 325.7241 269 -0.1190135 0.2517361
Moved 1094.408 324.5 268 -0.1232639 0.2430556
Moved 1094.458 325 266.8956 -0.1215278 0.2334685
Stationary 1094.507 325 266.8956 -0.1215278 0.2334685
Moved 1094.556 338.5 267 -0.07465281 0.2343753
Moved 1094.602 355.1617 267 -0.01679949 0.2343753
Moved 1094.661 376.7034 265.8242 0.057998 0.2241681
Moved 1094.707 384.9407 261.5297 0.08659959 0.1868895
Moved 1094.759 387.0185 259.9816 0.09381414 0.1734511
Moved 1094.806 389 256.2355 0.1006945 0.1409335
Moved 1094.855 389 250.2037 0.1006945 0.0885741
Moved 1094.904 356.7443 242.0698 -0.01130454 0.01796723
Moved 1094.952 334.5 242 -0.08854166 0.01736138
Moved 1095 316.8876 246.929 -0.149696 0.06014692
Moved 1095.051 302.0201 254.99 -0.2013191 0.1301217
Moved 1095.1 288.0705 261.953 -0.2497553 0.1905643
Moved 1095.178 278.8832 273.2336 -0.2816555 0.2884857
Moved 1095.226 278 279.5289 -0.2847222 0.3431331
Moved 1095.275 284.6289 288.4858 -0.2617052 0.4208841
Ended 1095.322 290 290.5 -0.2430555 0.4383681
Began 1095.662 326 277 -0.1180556 0.3211806
Stationary 1095.72 326 277 -0.1180556 0.3211806
Moved 1095.766 313.4315 268.2158 -0.1616963 0.2449285
Moved 1095.814 301.831 260.8873 -0.2019759 0.1813139
Moved 1095.863 293.2849 256.6425 -0.2316497 0.1444658
Moved 1095.911 288.7128 254 -0.2475249 0.1215281
Moved 1095.959 283.4095 251 -0.2659393 0.09548585
Moved 1096.009 279.4372 248.4373 -0.2797318 0.07324007
Moved 1096.062 273.6999 246 -0.2996531 0.05208334
Moved 1096.111 269.819 244 -0.3131284 0.03472222
Moved 1096.158 266.8899 244 -0.3232989 0.03472222
Moved 1096.207 263.5932 244 -0.3347458 0.03472222
Moved 1096.257 262 258.2729 -0.3402778 0.1586188
Moved 1096.304 261 263.5 -0.34375 0.2039928
Moved 1096.353 261 264.3185 -0.34375 0.2110987
Stationary 1096.403 261 264 -0.34375 0.2083336
Moved 1096.449 259 258.6368 -0.3506944 0.1617776
Moved 1096.524 253.0862 242.1724 -0.3712286 0.01885732
Moved 1096.572 250.0825 235.0825 -0.381658 -0.04268647
Moved 1096.622 249 228.5634 -0.3854167 -0.09927645
Moved 1096.677 249 223.4 -0.3854167 -0.1440968
Moved 1096.726 261.5736 221.1066 -0.3417583 -0.1640055
Moved 1096.776 285.5513 221 -0.2585023 -0.1649306
Moved 1096.824 314.0505 232.3502 -0.159547 -0.06640408
Moved 1096.874 342.3931 243.3572 -0.06113508 0.02914217
Moved 1096.924 359.5205 254.6404 -0.001664832 0.1270869
Moved 1096.972 372.3569 263.3569 0.04290596 0.2027512
Moved 1097.049 387.9304 273.9652 0.09698047 0.2948369
Moved 1097.096 394 278.5 0.1180555 0.3342014
Moved 1097.142 395 280.2507 0.1215278 0.3493982
Ended 1097.188 395 280 0.1215278 0.3472225
PhraseEnd 1098.788
